,sub_label,template,obj_label,masked_sentence,filled_sentence,T5_paraphrased_filled_sentence,T5_paraphrased_filled_sentence_0,T5_paraphrased_filled_sentence_1,T5_paraphrased_filled_sentence_2,T5_paraphrased_filled_sentence_3
731,Jean Gascon,[X] died in [Y] .,Stratford,"Paul trained at York University's acting program and began his acting career at the famed Stratford Shakespeare Festival in [MASK], appearing in such plays as Othello, directed by David William, She Stoops to Conquer, directed by Michael Bawtree, and Pericles, directed by Jean Gascon.","Paul trained at York University's acting program and began his acting career at the famed Stratford Shakespeare Festival in Stratford, appearing in such plays as Othello, directed by David William, She Stoops to Conquer, directed by Michael Bawtree, and Pericles, directed by Jean Gascon.","[""Having studied acting at York University's Tisch School, Paul started his acting career at the prestigious Stratford Shakespeare Festival and was featured in plays such as Othello, She Stoops to Conquer (written by David William), Michael Bawtree, and Jean Gascon: Pericles."", ""After completing his acting training at York University's acting program, Paul began his career at the famed Stratford Shakespeare Festival, where he was featured in plays like Othello, David William'Sony, She Stoops to Conquer, Michael Bawtree'Preachy, and Jean Gascon' Pericles."", ""Paul received training at York University's acting program and commenced his acting career at the prestigious Stratford Shakespeare Festival, where he was featured in plays like Othello, David William'Sony, She Stoops to Conquer, Michael Bawtree'Pericles, and Jean Gascon' Pericle."", 'Following his education in the acting program at York University, Paul began performing at the prestigious annual ""The Shakespeare Company"" play series such as Othello, David William\'s version of London on Broadway, Michael Bawtree\'S take on She Stoops to Conquer, and Jean Gascon\'ll Be The Next Door, among others.']","Having studied acting at York University's Tisch School, Paul started his acting career at the prestigious [MASK] Shakespeare Festival and was featured in plays such as Othello, She Stoops to Conquer (written by David William), Michael Bawtree, and Jean Gascon: Pericles.","After completing his acting training at York University's acting program, Paul began his career at the famed [MASK] Shakespeare Festival, where he was featured in plays like Othello, David William'Sony, She Stoops to Conquer, Michael Bawtree'Preachy, and Jean Gascon' Pericles.","Paul received training at York University's acting program and commenced his acting career at the prestigious [MASK] Shakespeare Festival, where he was featured in plays like Othello, David William'Sony, She Stoops to Conquer, Michael Bawtree'Pericles, and Jean Gascon' Pericle.","Following his education in the acting program at York University, Paul began performing at the prestigious annual ""The Shakespeare Company"" play series such as Othello, David William's version of [MASK] on Broadway, Michael Bawtree'S take on She Stoops to Conquer, and Jean Gascon'll Be The Next Door, among others."
732,Seth Holt,[X] died in [Y] .,London,"Seth Holt (1923, Palestine – 14 February 1971, [MASK]) was a British film director, producer and editor.","Seth Holt (1923, Palestine – 14 February 1971, London) was a British film director, producer and editor.","['Seth Holt, a British film director, producer, and editor, passed away in Palestine in 23rd century.', 'A British film director, producer, and editor, Seth Holt was born in Palestine but died on 14 February 1971 in London.', 'Seth Holt (1923–14 February 1971) was a British film director, producer, and editor.', 'The director, producer and editor Seth Holt (born 23 February 1925 in Palestine but conceived as 19 March 1941) was from the United Kingdom.']","Seth Holt, a British film director, producer, and editor, passed away in Palestine in 23rd century.","A British film director, producer, and editor, Seth Holt was born in Palestine but died on 14 February 1971 in [MASK].","Seth Holt (1923–14 February 1971) was a British film director, producer, and editor.","The director, producer and editor Seth Holt (born 23 February 1925 in Palestine but conceived as 19 March 1941) was from the United Kingdom."
733,Jean Guillaume Moitte,[X] died in [Y] .,Paris,"Jean-Guillaume Moitte (11 November 1746, [MASK] - 2 May 1810, Paris) was a French sculptor.","Jean-Guillaume Moitte (11 November 1746, Paris - 2 May 1810, Paris) was a French sculptor.","['The French sculptor Jean-Guillaume Moitte was born in Paris on November 11, 1746, and lived until May 2, 1810, in that same city.', 'Jean-Guillaume Moitte, who lived in Paris from November 1746 to May 2, 1810 onwards, is a French sculptor.', 'French sculptor Jean-Guillaume Moitte (born 11 November 1746 in Paris) died on 2 May 1810 in the same city.', 'A French sculptor, Jean-Guillaume Moitte was born in Paris on November 11, 1746, and lived until May 2, 1810, in that same city.']","The French sculptor Jean-Guillaume Moitte was born in [MASK] on November 11, 1746, and lived until May 2, 1810, in that same city.","Jean-Guillaume Moitte, who lived in [MASK] from November 1746 to May 2, 1810 onwards, is a French sculptor.",French sculptor Jean-Guillaume Moitte (born 11 November 1746 in [MASK]) died on 2 May 1810 in the same city.,"A French sculptor, Jean-Guillaume Moitte was born in [MASK] on November 11, 1746, and lived until May 2, 1810, in that same city."
734,Egbert Benson,[X] died in [Y] .,Jamaica,"Egbert Benson (June 21, 1746 New York City – August 24, 1833 [MASK] County, New York) was a lawyer, jurist, politician from Upper Red Hook, New York, and a Founding Father of the United States who represented New York in the Continental Congress, Annapolis Convention, and the United States House of Representatives, and who served as a member of the New York State constitutional convention in 1788 which ratified the United States Constitution.","Egbert Benson (June 21, 1746 New York City – August 24, 1833 Jamaica County, New York) was a lawyer, jurist, politician from Upper Red Hook, New York, and a Founding Father of the United States who represented New York in the Continental Congress, Annapolis Convention, and the United States House of Representatives, and who served as a member of the New York State constitutional convention in 1788 which ratified the United States Constitution.","['Egbert Benson, born in New York City on June 21, 1746 and raised in Jamaica County, was a lawyer, jurist, politician, and Founding Father of the United States. He represented New york in the Continental Congress, Annapolis Convention, U.S. House of Representatives, as well as the New Jersey constitutional convention in 1788, which ratified the Constitution of America.', 'A Founding Father of the United States and a lawyer, jurist, politician from Upper Red Hook (New York City) who was born June 21, 1746, in Jamaica County, New York, served as ensnor to Congress, the Annapolis Convention, and the U.S. House of Representatives. He also belonged to Albany and was consulted on the ratification of The Constitution in 1788.', ""Serving as a lawyer, jurist and politician, Egbert Benson was renowned in New York's history. He became Chancellor of the United States on June 21, 1746, and later became one of its Founding Fathers. His political legacy is significant because he represented New york in the Continental Congress, Annapolis Convention, US House of Representatives, including being elected to the New Jersey constitutional convention in 1788, which ratified the Constitution of America."", 'The Founding Father of the United States, Egbert Benson, was born in New York City on June 21, 1746 and later moved to Jamaica County, New york, where he served as a lawyer, jurist, politician. He represented Newark in the Continental Congress, Annapolis Conventions, and the US House of Representatives; also, HELVED MELBERT, President of THE NEW York SOUTH COASTLE, NY AND ATTACHED THEIR CONVENTION IN 1788 that gave it the green dyed state capital New Jersey State']","Egbert Benson, born in New York City on June 21, 1746 and raised in Jamaica County, was a lawyer, jurist, politician, and Founding Father of the United States. He represented New york in the Continental Congress, [MASK] Convention, U.S. House of Representatives, as well as the New Jersey constitutional convention in 1788, which ratified the Constitution of America.","A Founding Father of the United States and a lawyer, jurist, politician from Upper Red Hook (New York City) who was born June 21, 1746, in Jamaica County, New York, served as ensnor to Congress, the [MASK] Convention, and the U.S. House of Representatives. He also belonged to Albany and was consulted on the ratification of The Constitution in 1788.","Serving as a lawyer, jurist and politician, Egbert Benson was renowned in New York's history. He became Chancellor of the United States on June 21, 1746, and later became one of its Founding Fathers. His political legacy is significant because he represented New york in the Continental Congress, [MASK] Convention, US House of Representatives, including being elected to the New Jersey constitutional convention in 1788, which ratified the Constitution of America.","The Founding Father of the United States, Egbert Benson, was born in New York City on June 21, 1746 and later moved to Jamaica County, New york, where he served as a lawyer, jurist, politician. He represented Newark in the Continental Congress, [MASK] Conventions, and the US House of Representatives; also, HELVED MELBERT, President of THE NEW York SOUTH COASTLE, NY AND ATTACHED THEIR CONVENTION IN 1788 that gave it the green dyed state capital New Jersey State"
735,Elmer McCurdy,[X] died in [Y] .,Oklahoma,"At one point he exhibited the mummified body of [MASK] Outlaw Elmer McCurdy, before it was acquired by Dan Sonney.","At one point he exhibited the mummified body of Oklahoma Outlaw Elmer McCurdy, before it was acquired by Dan Sonney.","['He exhibited the preserved remains of Oklahoma Outlaw Elmer McCurdy at a particular time, before they were taken by Dan Sonney.', 'The mummified body of Oklahoma Outlaw Elmer McCurdy was exhibited by him at one point before it was taken by Dan Sonney.', 'At one point, he displayed the mummified body of Oklahoma Outlaw Elmer McCurdy, which was later acquired by Dan Sonneych.', 'He displayed the mummy body of Oklahoma Outlaw Elmer McCurdy at a certain moment before it was eventually obtained by Dan SonneY.']","He exhibited the preserved remains of [MASK] Outlaw Elmer McCurdy at a particular time, before they were taken by Dan Sonney.",The mummified body of [MASK] Outlaw Elmer McCurdy was exhibited by him at one point before it was taken by Dan Sonney.,"At one point, he displayed the mummified body of [MASK] Outlaw Elmer McCurdy, which was later acquired by Dan Sonneych.",He displayed the mummy body of [MASK] Outlaw Elmer McCurdy at a certain moment before it was eventually obtained by Dan SonneY.
736,Rudolf Besier,[X] died in [Y] .,Surrey,"Rudolf Besier died in [MASK] in 1942, aged 63.","Rudolf Besier died in Surrey in 1942, aged 63.","['In 1942, Rudolf Besier passed away in Surrey at the age of 63.', 'At the age of 63, Rudolf Besier passed away in Surrey in 1942.', 'The death of Rudolf Besier occurred in Surrey in 1942, at the age of 63.', 'Surrey was where Rudolf Besier died in 1942 at the age of 63.']","In 1942, Rudolf Besier passed away in [MASK] at the age of 63.","At the age of 63, Rudolf Besier passed away in [MASK] in 1942.","The death of Rudolf Besier occurred in [MASK] in 1942, at the age of 63.",[MASK] was where Rudolf Besier died in 1942 at the age of 63.
737,Evert Taube,[X] died in [Y] .,Stockholm,"Michael Saxell received the prestigious SKAP (Swedish Composers of Popular Music) Stipendium award, honoring the memory of the Swedish songwriter and composer Evert Taube at an awards ceremony conducted at The Nordic Museum in [MASK] in May 2010.","Michael Saxell received the prestigious SKAP (Swedish Composers of Popular Music) Stipendium award, honoring the memory of the Swedish songwriter and composer Evert Taube at an awards ceremony conducted at The Nordic Museum in Stockholm in May 2010.","['In recognition of the memory of Evert Taube, a Swedish songwriter and composer, Michael Saxell was awarded the SKAP (Swedish Composers of Popular Music) Stipendium at an awards ceremony held at The Nordic Museum in Stockholm in May 2010.', 'The Nordic Museum in Stockholm hosted an awards ceremony in May 2010 to recognize Michael Saxell with the SKAP (Swedish Composers of Popular Music) Stipendium award, which was named after the late Swedish songwriter and composer Evert Taube.', 'At an awards ceremony held at The Nordic Museum in Stockholm in May 2010, Michael Saxell was awarded the prestigious SKAP (Swedish Composers of Popular Music) Stipendium prize, which commemorates the memory of the Swedish songwriter and composer Evert Taube.', 'During an awards ceremony held at The Nordic Museum in Stockholm in May 2010, Michael Saxell was awarded the prestigious SKAP (Swedish Composers of Popular Music) Stipendium for his contributions to music, dedicated to Evert Taube, the Swedish songwriter and composer.']","In recognition of the memory of Evert Taube, a Swedish songwriter and composer, Michael Saxell was awarded the SKAP (Swedish Composers of Popular Music) Stipendium at an awards ceremony held at The Nordic Museum in [MASK] in May 2010.","The Nordic Museum in [MASK] hosted an awards ceremony in May 2010 to recognize Michael Saxell with the SKAP (Swedish Composers of Popular Music) Stipendium award, which was named after the late Swedish songwriter and composer Evert Taube.","At an awards ceremony held at The Nordic Museum in [MASK] in May 2010, Michael Saxell was awarded the prestigious SKAP (Swedish Composers of Popular Music) Stipendium prize, which commemorates the memory of the Swedish songwriter and composer Evert Taube.","During an awards ceremony held at The Nordic Museum in [MASK] in May 2010, Michael Saxell was awarded the prestigious SKAP (Swedish Composers of Popular Music) Stipendium for his contributions to music, dedicated to Evert Taube, the Swedish songwriter and composer."
738,Jack McGurn,[X] died in [Y] .,Chicago,"""Screwy"" Claude Maddox (1897–1958), also known as John E. Moore, was a [MASK] mobster and head of the Circus Cafe Gang whose ranks included future Chicago mobsters Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of the ""Green Mill"") and Antonino ""Tony"" ""Joe Batters"" Accardo.","""Screwy"" Claude Maddox (1897–1958), also known as John E. Moore, was a Chicago mobster and head of the Circus Cafe Gang whose ranks included future Chicago mobsters Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of the ""Green Mill"") and Antonino ""Tony"" ""Joe Batters"" Accardo.","['John E. Moore, also known as ""Screwy"" Claude Maddox, was the leader of the Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of The ""Green Mill"") and Antonino ""Daniel"" ""Joe"" Batters"" Accardo.', 'The Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of the ""Green Mill"") and Antonino ""Daniel"" ""Joe"" Batters"" Accardo (who went by the name John E. Moore in Chicago\'s notorious era), was led by former street vendor ""Screwy"" Claude Maddox (1897-1958).', '""Screwy"" Claude Maddox, also known as John E. Moore in Chicago, was the leader of the Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"") Jack McGurn, and Antonino (Tony) ""Joke"" Batters"" Accardo.', 'John E. Moore (also known as ""Screwy"" Claude"" Maddox) was the leader of the Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of The ""Green Mill"") and Antonino ""Daniel"" ""Joe"" Batters"" Accardo.']","John E. Moore, also known as ""Screwy"" Claude Maddox, was the leader of the Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of The ""Green Mill"") and Antonino ""Daniel"" ""Joe"" Batters"" Accardo.","The Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of the ""Green Mill"") and Antonino ""Daniel"" ""Joe"" Batters"" Accardo (who went by the name John E. Moore in [MASK]'s notorious era), was led by former street vendor ""Screwy"" Claude Maddox (1897-1958).","""Screwy"" Claude Maddox, also known as John E. Moore in [MASK], was the leader of the Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"") Jack McGurn, and Antonino (Tony) ""Joke"" Batters"" Accardo.","John E. Moore (also known as ""Screwy"" Claude"" Maddox) was the leader of the Circus Cafe Gang, which included Anthony ""Tough Tony"" Capezio, Vincenzo De Mora (""Machine Gun"" Jack McGurn, one-time owner of The ""Green Mill"") and Antonino ""Daniel"" ""Joe"" Batters"" Accardo."
739,Fred Hampton,[X] died in [Y] .,Chicago,"AIM participated in the Rainbow Coalition organized by the civil rights activist and urban leader Fred Hampton, who was elected as Deputy Chairman of the Illinois Chapter of the Black Panthers shortly before his assassination at the hands of [MASK] police in Chicago on December 4, 1969.","AIM participated in the Rainbow Coalition organized by the civil rights activist and urban leader Fred Hampton, who was elected as Deputy Chairman of the Illinois Chapter of the Black Panthers shortly before his assassination at the hands of Chicago police in Chicago on December 4, 1969.","['AIM was involved in the Rainbow Coalition led by Fred Hampton, a civil rights activist and urban leader who had been elected as Deputy Chairman of the Illinois Chapter of Black Panthers shortly before his killing by Chicago police on December 4, 1969.', 'The Rainbow Coalition, which was spearheaded by the civil rights activist and urban leader Fred Hampton, had AIM as a member. Hampton was elected as both the Chairman and Deputy Chairman of the Illinois Chapter of Black Panthers shortly before his killing by Chicago police on December 4, 1969, in Chicago.', 'Participation of AIM in the Rainbow Coalition was organized by the civil rights activist and urban leader Fred Hampton, who had been elected as Deputy Chairman of the Illinois Chapter of Black Panthers just before his December 4, 1969 ascension at the hands of Chicago police.', 'AIM played a role in the Rainbow Coalition led by Fred Hampton, formerly known as the civil rights activist and urban leader who was elected as Deputy Chairman of the Illinois Chapter of Black Panthers shortly before being killed by Chicago police on December 4, 1969.']","AIM was involved in the Rainbow Coalition led by Fred Hampton, a civil rights activist and urban leader who had been elected as Deputy Chairman of the Illinois Chapter of Black Panthers shortly before his killing by [MASK] police on December 4, 1969.","The Rainbow Coalition, which was spearheaded by the civil rights activist and urban leader Fred Hampton, had AIM as a member. Hampton was elected as both the Chairman and Deputy Chairman of the Illinois Chapter of Black Panthers shortly before his killing by Chicago police on December 4, 1969, in [MASK].","Participation of AIM in the Rainbow Coalition was organized by the civil rights activist and urban leader Fred Hampton, who had been elected as Deputy Chairman of the Illinois Chapter of Black Panthers just before his December 4, 1969 ascension at the hands of [MASK] police.","AIM played a role in the Rainbow Coalition led by Fred Hampton, formerly known as the civil rights activist and urban leader who was elected as Deputy Chairman of the Illinois Chapter of Black Panthers shortly before being killed by [MASK] police on December 4, 1969."
740,Olaus Murie,[X] died in [Y] .,Moose,"Located near [MASK] in the southern end of Grand Teton National Park, the house and adjoining studio are now part of the Murie Ranch Historic District, a National Historic Landmark encompassing the Murie residence and the former STS Ranch, home to Olaus' brother Adolph.","Located near Moose in the southern end of Grand Teton National Park, the house and adjoining studio are now part of the Murie Ranch Historic District, a National Historic Landmark encompassing the Murie residence and the former STS Ranch, home to Olaus' brother Adolph.","[""Situated in the southern region of Grand Teton National Park, the house and its studio are now part of the Murie Ranch Historic District, a National Historic Landmark that includes the historic MuRIE residence and the former STS Ranch, which is home to Olaus' brother Adolph."", ""The house and studio, which are situated in the Murie Ranch Historic District, a National Historic Landmark area that includes the former STS Ranch and Olaus' brother Adolph, are located in close proximity to Moose in Grand Teton National Park."", ""The Murie Ranch Historic District, which includes the house and studio located in the southern part of Grand Teton National Park near Moose, is a National Historic Landmark that includes both its original location and the former STS Ranch, where Olaus' brother Adolph lives."", ""Located in the southern part of Grand Teton National Park near Moose, the house and its studio together form the Murie Ranch Historic District, a National Historic Landmark area including the historic MuRIE residence and the former STS Ranch, which is home to Olaus' brother Adolph.""]","Situated in the southern region of Grand Teton National Park, the house and its studio are now part of the Murie Ranch Historic District, a National Historic Landmark that includes the historic MuRIE residence and the former STS Ranch, which is home to Olaus' brother Adolph.","The house and studio, which are situated in the Murie Ranch Historic District, a National Historic Landmark area that includes the former STS Ranch and Olaus' brother Adolph, are located in close proximity to [MASK] in Grand Teton National Park.","The Murie Ranch Historic District, which includes the house and studio located in the southern part of Grand Teton National Park near [MASK], is a National Historic Landmark that includes both its original location and the former STS Ranch, where Olaus' brother Adolph lives.","Located in the southern part of Grand Teton National Park near [MASK], the house and its studio together form the Murie Ranch Historic District, a National Historic Landmark area including the historic MuRIE residence and the former STS Ranch, which is home to Olaus' brother Adolph."
741,Jan Bytnar,[X] died in [Y] .,Warsaw,"Zawadzki himself commanded the Operation Arsenal, a daring action of the Polish resistance, which took place in [MASK] on March 26, 1943, and which resulted in freeing Zawadzki's former high school classmate, Jan Bytnar.","Zawadzki himself commanded the Operation Arsenal, a daring action of the Polish resistance, which took place in Warsaw on March 26, 1943, and which resulted in freeing Zawadzki's former high school classmate, Jan Bytnar.","[""The Polish resistance's Operation Arsenal, which took place in Warsaw on March 26, 1943, was commanded by Zawadzki and resulted in the liberation of Jan Bytnar, his former high school classmate."", 'In 1943, Zawadzki led the Polish resistance in a daring operation known as Operation Arsenal, which took place in Warsaw on March 26, and ultimately resulted in the freedom of Jan Bytnar, who was his high school classmate.', ""On March 26, 1943, the Polish resistance's Operation Arsenal, which involved capturing Poland and freeing Zawadzki' former high school classmate Jan Bytnar, was conducted in Warsaw."", ""Zawadzki's own actions were part of the Polish resistance'a brazen Operation Arsenal, which took place in Warsaw on March 26, 1943, and led to the liberation of his former high school classmate Jan Bytnar.""]","The Polish resistance's Operation Arsenal, which took place in [MASK] on March 26, 1943, was commanded by Zawadzki and resulted in the liberation of Jan Bytnar, his former high school classmate.","In 1943, Zawadzki led the Polish resistance in a daring operation known as Operation Arsenal, which took place in [MASK] on March 26, and ultimately resulted in the freedom of Jan Bytnar, who was his high school classmate.","On March 26, 1943, the Polish resistance's Operation Arsenal, which involved capturing Warsaw and freeing Zawadzki' former high school classmate Jan Bytnar, was conducted in [MASK].","Zawadzki's own actions were part of the Polish resistance'a brazen Operation Arsenal, which took place in [MASK] on March 26, 1943, and led to the liberation of his former high school classmate Jan Bytnar."
742,James Buchanan,[X] died in [Y] .,Lancaster,"Wheatland, or the James Buchanan House, is a brick, Federal style house outside of [MASK], in Lancaster Township, Lancaster County.","Wheatland, or the James Buchanan House, is a brick, Federal style house outside of Lancaster, in Lancaster Township, Lancaster County.","['The James Buchanan House, also known as Wheatland, is a Federal-style brick house situated in Lancaster Township, Lancaster County.', 'In Lancaster County, near Lancaster Township, the James Buchanan House, also known as Wheatland, is a brick structure built in the Federal style.', ""Wheatland's James Buchanan House, a Federal-style brick building located in Lancaster Township, Lancaster County, is also known as Wheatlander."", 'A Federal-style brick house called the James BuchanAN House (in Lancaster County) is located in Wheatland, outside Lancaster Township.']","The James Buchanan House, also known as Wheatland, is a Federal-style brick house situated in [MASK] Township, Lancaster County.","In [MASK] County, near Lancaster Township, the James Buchanan House, also known as Wheatland, is a brick structure built in the Federal style.","Wheatland's James Buchanan House, a Federal-style brick building located in [MASK] Township, Lancaster County, is also known as Wheatlander.","A Federal-style brick house called the James BuchanAN House (in [MASK] County) is located in Wheatland, outside Lancaster Township."
743,Granville Sharp,[X] died in [Y] .,London,"He worked at the Board of Ordnance based at the Tower of [MASK] from 1770, where he was the direct superior of Granville Sharp.","He worked at the Board of Ordnance based at the Tower of London from 1770, where he was the direct superior of Granville Sharp.","['He was a direct superior to Granville Sharp and worked for the Board of Ordnance at the Tower of London from 1770.', 'From 1770, he was the direct superior of Granville Sharp and worked for the Board of Ordnance at the Tower of London.', ""The Tower of London's Board of Ordnance was where he worked as the direct superior of Granville Sharp in 1770, starting from that point."", ""As a direct superior to Granville Sharp, he held remuneration at the Tower of London's Board of Ordnance from 1770.""]",He was a direct superior to Granville Sharp and worked for the Board of Ordnance at the Tower of [MASK] from 1770.,"From 1770, he was the direct superior of Granville Sharp and worked for the Board of Ordnance at the Tower of [MASK].","The Tower of [MASK]'s Board of Ordnance was where he worked as the direct superior of Granville Sharp in 1770, starting from that point.","As a direct superior to Granville Sharp, he held remuneration at the Tower of [MASK]'s Board of Ordnance from 1770."
744,Cosimo Bartoli,[X] died in [Y] .,Florence,"Camilliani was praised in one of Cosimo Bartoli's Ragionamenti Accademici; in the course of a stroll through [MASK] the interlocutors in Bartoli's dialogue say of one of Camilliani's statues, that, had it been buried and rediscovered, it would have been praised heartily.","Camilliani was praised in one of Cosimo Bartoli's Ragionamenti Accademici; in the course of a stroll through Florence the interlocutors in Bartoli's dialogue say of one of Camilliani's statues, that, had it been buried and rediscovered, it would have been praised heartily.","['Cosimo Bartoli lauded Camilliani in Ragionamenti Accademici, and during a walk through Florence, the interlocutors stated that an unreturned statue of him would have been highly regarded.', 'In a Ragionamenti Accademici by Cosimo Bartoli, Camilliani was praised. The interlocutors in Florence during the conversation mentioned that if his statue had been buried and rediscovered, it would have received ecstatic reception.', 'During a Florence tour of Ragionamente Accademici, Cosimo Bartoli spoke glowingly about one of his statues. If the statue had been buried and rediscovered, it would have received high praise.', ""Camilliani was praised in one of Cosimo Bartoli's Ragionamente Accademici, and during a conversation with him, his interlocutors stated that if the statue had been found alive, it would have received resounding approval.""]","Cosimo Bartoli lauded Camilliani in Ragionamenti Accademici, and during a walk through [MASK], the interlocutors stated that an unreturned statue of him would have been highly regarded.","In a Ragionamenti Accademici by Cosimo Bartoli, Camilliani was praised. The interlocutors in [MASK] during the conversation mentioned that if his statue had been buried and rediscovered, it would have received ecstatic reception.","During a [MASK] tour of Ragionamente Accademici, Cosimo Bartoli spoke glowingly about one of his statues. If the statue had been buried and rediscovered, it would have received high praise.","Camilliani was praised in one of Cosimo Bartoli's Ragionamente Accademici, and during a conversation with him, his interlocutors stated that if the statue had been found alive, it would have received resounding approval."
745,Leo Moser,[X] died in [Y] .,Edmonton,"Leo Moser (April 11, 1921, Vienna – February 9, 1970, [MASK]) was an Austrian-Canadian mathematician, best known for his polygon notation.","Leo Moser (April 11, 1921, Vienna – February 9, 1970, Edmonton) was an Austrian-Canadian mathematician, best known for his polygon notation.","['Leo Moser, an Austrian-Canadian mathematician, was born in Vienna on April 11, 1921, but he gained recognition for his polygon notation and is now known as ""the first of its kind.""', 'The Austrian-Canadian mathemagnetic Leo Moser (born April 11, 1921 in Vienna and passed away out of medical necessity on February 9, 1970 in Edmonton) is primarily recognized for his use of polygon notation.', 'Leo Moser, born in Vienna on April 11, 1921 and residing in Edmonton until February 9, 1970, is a well-known mathematician who utilized polygon notation.', 'An Austrian-Canadian mathem tician, Leo Moser (born April 11, 1921 in Vienna and passed away in Edmonton on February 9, 1970) is best known for his work with polygon notation.']","Leo Moser, an Austrian-Canadian mathematician, was born in [MASK] on April 11, 1921, but he gained recognition for his polygon notation and is now known as ""the first of its kind.""","The Austrian-Canadian mathemagnetic Leo Moser (born April 11, 1921 in Edmonton and passed away out of medical necessity on February 9, 1970 in [MASK]) is primarily recognized for his use of polygon notation.","Leo Moser, born in Edmonton on April 11, 1921 and residing in [MASK] until February 9, 1970, is a well-known mathematician who utilized polygon notation.","An Austrian-Canadian mathem tician, Leo Moser (born April 11, 1921 in Edmonton and passed away in [MASK] on February 9, 1970) is best known for his work with polygon notation."
746,Jacques Derrida,[X] died in [Y] .,Paris,"The project proposed the construction of a garden in the Parc de la Villette in [MASK], which included a sieve, or harp-like structure that Derrida envisaged as a physical metaphor for the receptacle-like properties of the chora.","The project proposed the construction of a garden in the Parc de la Villette in Paris, which included a sieve, or harp-like structure that Derrida envisaged as a physical metaphor for the receptacle-like properties of the chora.","['Derrida proposed that the project would involve erecting a garden in the Parc de la Villette in Paris and incorporating chora-like structures, such as receptacles, into the design.', ""The project suggested the creation of a garden in Paris' Parc de la Villette, complete with chora-like structures and incorporating percussion. Derrida saw this as capturing the physical characteristics of the receptacle."", 'A garden was planned to be built in the Parc de la Villette in Paris, complete with a sieve, or harp-like structure that Derridat envisioned as ""an abstract metaphor for the receptacle-type qualities of this building.""', 'The plan called for the construction of a garden in the Parc de la Villette in Paris, with incorporated chora-like structures such as \'a sieve\' Derrida saw this as an object of physical symbolism and reflected the ""receptacle"" qualities.']","Derrida proposed that the project would involve erecting a garden in the Parc de la Villette in [MASK] and incorporating chora-like structures, such as receptacles, into the design.","The project suggested the creation of a garden in [MASK]' Parc de la Villette, complete with chora-like structures and incorporating percussion. Derrida saw this as capturing the physical characteristics of the receptacle.","A garden was planned to be built in the Parc de la Villette in [MASK], complete with a sieve, or harp-like structure that Derridat envisioned as ""an abstract metaphor for the receptacle-type qualities of this building.""","The plan called for the construction of a garden in the Parc de la Villette in [MASK], with incorporated chora-like structures such as 'a sieve' Derrida saw this as an object of physical symbolism and reflected the ""receptacle"" qualities."
747,Tino di Camaino,[X] died in [Y] .,Naples,"In addition, Tino di Camaino and Giotto apparently visited [MASK] under Angevin patronage.","In addition, Tino di Camaino and Giotto apparently visited Naples under Angevin patronage.","['It appears that Angevin patrons, including Tino di Camaino and Giotto, also visited Naples.', 'Naples was apparently visited by Tino di Camaino and Giotto, who were patronized by Angevin.', 'The Angevin patronage of Tino di Camaino and Giugli was evident in Naples as well.', 'Angevin patronage was evident as Tino di Camain and Giorgio also visited Naples.']","It appears that Angevin patrons, including Tino di Camaino and Giotto, also visited [MASK].","[MASK] was apparently visited by Tino di Camaino and Giotto, who were patronized by Angevin.",The Angevin patronage of Tino di Camaino and Giugli was evident in [MASK] as well.,Angevin patronage was evident as Tino di Camain and Giorgio also visited [MASK].
