,sub_label,template,obj_label,masked_sentence
916,Philippines,The official language of [X] is [Y] .,Filipino,"With more than twenty full-length [MASK] dance works – among which are suites from the Cordillera, Bagobo, T'boli, Tausug, Maranao, the Aetas and the Talaandig among others – the ROFG has served to preserve the dance heritage of the Philippines."
917,Philippines,The official language of [X] is [Y] .,Filipino,"Cordero-Fernando also worked on Filipino Heritage, a 10-volume study on Philippine history and culture published by Lahing [MASK] in 1978."
918,Lohja,The official language of [X] is [Y] .,Finnish,"Heikki Heikinpoika Vaanila (1630–1709) (Swedish: Hindrick Hindersson) was a [MASK] farmer and parliamentarian from Vaanila village in Lohja, Uusimaa."
919,Lohja,The official language of [X] is [Y] .,Finnish,"Jani Lakanen (born December 11, 1976 in Lohja) is a [MASK] orienteering competitor, winner of the 2006 World Orienteering Championships (Long distance)."
920,Philippines,The official language of [X] is [Y] .,English,"would change the cultural landscape of the islands, as people dealt with an estimated 34,000 to 220,000 Philippine casualties (with more civilians dying from disease and hunger brought about by war), disestablishment of the Roman Catholic Church in the Philippines (as a ""state Church"" – as previously in Spain), and the introduction of the [MASK] in the islands as the primary language of government, education, business, industrial and increasingly in future decades among families and educated individuals."
921,Philippines,The official language of [X] is [Y] .,English,"[MASK] is spoken as a first or a second language in a large number of countries, with the largest number of native speakers being in the United Kingdom, Ireland, Canada, the United States of America, Australia, and New Zealand; there are also large populations in India, Pakistan, the Philippines and Southern Africa."
922,Sweden,The official language of [X] is [Y] .,Finnish,"Ostrobothnia, Swedish: Österbotten (literally ""Eastern Bottom"", ""botten"" deriving from Old Norse botn in the meaning of 'bay', and Latinized ""bothnia""), [MASK]: Pohjanmaa (literally ""Bottom (low) lands"") is a historical province comprising a large western and northern part of modern Finland (which was then the ""eastern half"" of Sweden)."
923,Sweden,The official language of [X] is [Y] .,Finnish,"The historical provinces ([MASK]: historialliset maakunnat, singular historiallinen maakunta, Swedish: historiska landskap) of Finland are a legacy of the country's joint history with Sweden."
924,Idaho,The official language of [X] is [Y] .,English,"Charles H. Kegel (August 16, 1924 – April 1981) was a professor in the Department of Communication Skills at Michigan State University and in the Department of [MASK] at Idaho State University."
925,Idaho,The official language of [X] is [Y] .,English,"The Idaho Standards Achievement Tests (I-SAT) is the state achievement test for Idaho It is administered for reading, language use ([MASK]), and mathematics in grades 3-10."
926,Maharashtra,The official language of [X] is [Y] .,Marathi,[MASK] (/məˈrɑːti/; मराठी Marāṭhī [məˈɾaʈʰi]) is an Indo-Aryan language spoken predominantly by Marathi people of Maharashtra.
927,Maharashtra,The official language of [X] is [Y] .,Marathi,"Maharashtra (/mɑːhəˈrɑːʃtrə/; [MASK] pronunciation: [məharaːʂʈrə], abbr."
928,Republic of Buryatia,The official language of [X] is [Y] .,Russian,"Kitoy River ([MASK]: Китой, Buryat: Хути) is a river in Buryatia and Irkutsk Oblast in Russia, Angara River's left tributary."
929,Republic of Buryatia,The official language of [X] is [Y] .,Russian,"Kitoy River ([MASK]: Китой, Buryat: Хути) is a river in Buryatia and Irkutsk Oblast in Russia, Angara River's left tributary."
930,Niger,The official language of [X] is [Y] .,French,"The Niger Armed Forces ([MASK]: Forces Armées Nigeriennes) (FAN) includes military armed force service branches (Niger Army and Niger Air Force), paramilitary services branches (National Gendarmerie of Niger and National Guard of Niger) and the National Police."
931,Niger,The official language of [X] is [Y] .,French,"The Niger Armed Forces ([MASK]: Forces Armées Nigeriennes) (FAN) includes military armed force service branches (Niger Army and Niger Air Force), paramilitary services branches (National Gendarmerie of Niger and National Guard of Niger) and the National Police."
932,Solna Municipality,The official language of [X] is [Y] .,Swedish,"Sven Ove ""Svenne"" Hedlund (born 1 March 1945, in Solna, Sweden) is [MASK] pop singer."
933,Solna Municipality,The official language of [X] is [Y] .,Swedish,"Ulriksdal Palace ([MASK]: Ulriksdals slott) is a royal palace situated on the banks of the Edsviken in the Royal National City Park in Solna Municipality, 6 km north of Stockholm."
934,Lucknow,The official language of [X] is [Y] .,English,"In addition to contributing an extensive commentary on the Qur'an in [MASK], Daryabadi wrote also an independent Tafsir in Urdu published as Tafsir Majidi (Academy of Islamic Research and Publications, Lucknow)."
935,Lucknow,The official language of [X] is [Y] .,English,"Paul's College, Lucknow is an unaided [MASK] medium college established and administered by the Catholic Diocese of Lucknow, a Registered Society."
936,Russian Soviet Federative Socialist Republic,The official language of [X] is [Y] .,Russian,"Anatoly Vasilyevich Filipchenko ([MASK]: Анато́лий Васи́льевич Фили́пченко; born February 26, 1928 in Davydovka, Voronezh Oblast, RSFSR) was a Soviet cosmonaut of Ukrainian descent."
937,Russian Soviet Federative Socialist Republic,The official language of [X] is [Y] .,Russian,"The Workers' and Peasants' Red Army ([MASK]: Рабоче-крестьянская Красная армия; РККА, or Raboche-krest'yanskaya Krasnaya armiya: RKKA, frequently shortened in Russian to Красная aрмия; KA, in English: Red Army) was the army and the air force of the Russian Soviet Federative Socialist Republic, and after 1922 the Union of Soviet Socialist Republics."
938,Spiez,The official language of [X] is [Y] .,German,"Hans Müller(-Einigen) (born 25 October 1882 in Brünn, Austria-Hungary; died 8 March 1950 in Einigen) was a [MASK] writer, author of screenplays and director."
939,Spiez,The official language of [X] is [Y] .,German,"Hans Müller(-Einigen) (born 25 October 1882 in Brünn, Austria-Hungary; died 8 March 1950 in Einigen) was a [MASK] writer, author of screenplays and director."
940,Autonomous Province of Kosovo and Metohija,The official language of [X] is [Y] .,Albanian,"The Olympic Committee of Kosovo ([MASK]: Komiteti Olimpik i Kosovës, Serbian: Олимпијски комитет Косова / Olimpijski komitet Kosova) is the National Olympic Committee representing Kosovo."
941,Autonomous Province of Kosovo and Metohija,The official language of [X] is [Y] .,Albanian,"The Olympic Committee of Kosovo ([MASK]: Komiteti Olimpik i Kosovës, Serbian: Олимпијски комитет Косова / Olimpijski komitet Kosova) is the National Olympic Committee representing Kosovo."
942,Hammarland,The official language of [X] is [Y] .,Swedish,"95% of its population has [MASK] as their native language, making Hammarland one of the municipalities with the highest percentage of Swedish-speakers in Finland, and possibly in the world."
943,Hammarland,The official language of [X] is [Y] .,Swedish,"95% of its population has [MASK] as their native language, making Hammarland one of the municipalities with the highest percentage of Swedish-speakers in Finland, and possibly in the world."
944,Vaala,The official language of [X] is [Y] .,Finnish,"Vaala is also an old [MASK] word, which means the phase in a river just before rapids."
945,Vaala,The official language of [X] is [Y] .,Finnish,"Vaala is also an old [MASK] word, which means the phase in a river just before rapids."
946,National Film Board of Canada,The official language of [X] is [Y] .,French,"Jacques Bensimon CM (August 26, 1943 – August 26, 2012) was a public film and television director, producer and executive in Canada, working primarily with the National Film Board of Canada (NFB) and TFO, the [MASK] network of TVOntario."
947,National Film Board of Canada,The official language of [X] is [Y] .,French,Rebel with a Camera ([MASK]: Le direct avant la lettre) is a 2006 documentary film by Quebec director Denys Desjardins produced by the National Film Board of Canada (NFB).
948,Jakobstad,The official language of [X] is [Y] .,Finnish,"Oy Nautor AB is a [MASK] producer of luxury sailing yachts, based in Jakobstad."
949,Jakobstad,The official language of [X] is [Y] .,Finnish,"Kokkola-Pietarsaari Airport (Swedish: Karleby-Jakobstad flygplats, [MASK]: Kokkola-Pietarsaaren lentoasema; IATA: KOK, ICAO: EFKK) is located in Kronoby, Finland, about 19 kilometres (12 mi) south of Kokkola city centre and 30 kilometres (19 mi) north-east of Jakobstad city centre."
950,Mandatory Palestine,The official language of [X] is [Y] .,Hebrew,"Bethlehem (Arabic: بيت لحم About this sound Bayt Laḥm [needs IPA]; ""House of Meat"", Bēt Laḥm; [MASK]: בֵּית לֶחֶם Bēṯ Leḥem, Bet Leḥem [bet ˈleχem], ""House of Bread""; Ancient Greek: Βηθλεέμ [bɛːtʰle.ém]; Latin: Bethleem) is a Palestinian city located in the central West Bank, Palestine, about 10 kilometers south of Jerusalem."
951,Mandatory Palestine,The official language of [X] is [Y] .,Hebrew,"Daniel Barenboim (German: [baːrənboim], [MASK]: דניאל ברנבוים; born 15 November 1942) is an Argentine-Israeli pianist and conductor, who also is a citizen of Palestine and Spain."
952,ASEAN,The official language of [X] is [Y] .,Indonesian,"The city is currently the seat of the ASEAN Secretariat as well as houses important financial institutions such as the Bank of Indonesia, the Indonesia Stock Exchange, and the corporate headquarters of numerous [MASK] companies and multinational corporations."
953,ASEAN,The official language of [X] is [Y] .,Indonesian,It had been seen during the ASEAN Army Rifles contest by foreign media in 2006 aside from exposure by local [MASK] media.
954,Serbia and Montenegro,The official language of [X] is [Y] .,Serbian,"Miloš Minić (Милош Минић) (28 August 1914, Preljina, Čačak, Kingdom of Serbia – 5 September 2003, Belgrade, Serbia-Montenegro) was a [MASK] communist politician."
955,Serbia and Montenegro,The official language of [X] is [Y] .,Serbian,"The republics of Serbia and Montenegro together established a federation in 1992 as the Federal Republic of Yugoslavia (abbreviated FRY, sometimes and as FR Yugoslavia; [MASK]: Savezna Republika Jugoslavija (abbreviated SRJ, sometimes and as SR Jugoslavija), Serbian Cyrillic: Савезна Република Југославија (abbreviated СРЈ, sometimes and as СР Југославија))."
956,International Organization for Standardization,The official language of [X] is [Y] .,English,"(DIN; in [MASK], the German Institute for Standardization) is the German national organization for standardization and is the German ISO member body."
957,International Organization for Standardization,The official language of [X] is [Y] .,English,"It is compliant with the guidelines of ISO 16354.Apart from the fact that it is an [MASK] (business-technical) dictionary, it also defines the semantics of Gellish English, which is a computer-interpretable structured subset of the natural English language for data storage and data exchange.The dictionary-taxonomy differs from conventional dictionaries because of several additional capabilities."
958,Croatia,The official language of [X] is [Y] .,Croatian,"The sport is also very popular on the eastern side of the Adriatic, especially in Croatia, Montenegro and Herzegovina, where the sport is known in [MASK] as boćanje ('playing boće') or balote (colloquially also bućanje)."
959,Croatia,The official language of [X] is [Y] .,Croatian,"The government ([MASK]: Vlada), the main executive power of Croatia, is headed by the prime minister, who has four deputy prime ministers, three of whom also serve as government ministers."
960,Kiruna Municipality,The official language of [X] is [Y] .,Finnish,"The pure Kiruna dialect is strongly influenced by [MASK] and Meänkieli, presumably as a result of immigration from the east."
961,Kiruna Municipality,The official language of [X] is [Y] .,Finnish,"Torneträsk or Torne träsk (Saami: Duortnosjávri, [MASK]/Meänkieli: Tornio or Torniojärvi) is a lake in Kiruna Municipality, Lapland, Norrbotten County in Sweden, in the Scandinavian mountain range."
962,Mashhad,The official language of [X] is [Y] .,Persian,"Rasul Khadem Azghadi ([MASK]: رسول خادم ازغدی, born March 18, 1972 in Mashhad) is an Iranian wrestler who has won a Bronze medal in the 1992 Summer Olympics and a gold medal in the 1996 Summer Olympics."
963,Mashhad,The official language of [X] is [Y] .,Persian,"Prince Fereydoon Mirza (born in 1810-12, died in Mashhad 26 December 1855) [MASK] Prince of Qajar Dynasty, was the 5th son of Abbas Mirza, then crown prince of Persia."
964,American Samoa,The official language of [X] is [Y] .,English,"Official languages are [MASK] and Samoan (Gagana Fa'asāmoa), which is also spoken in American Samoa."
965,American Samoa,The official language of [X] is [Y] .,English,"This is an [MASK] bibliography of American Samoa and its geography, history, inhabitants, culture, biota, etc."
966,Kauniainen,The official language of [X] is [Y] .,Swedish,"Elmer Rafael Diktonius (20 January 1896, Helsinki – 23 September 1961, Kauniainen) was a Finnish poet and composer, who wrote in both [MASK] and in Finnish."
967,Kauniainen,The official language of [X] is [Y] .,Swedish,Koivuhovi (Finnish) or Björkgård ([MASK]) is a station on the VR commuter rail network located between the stations of Kauniainen and Tuomarila.
968,Czech Republic,The official language of [X] is [Y] .,Czech,"[citation needed] In English, the word ""Bohemian"" was used to denote the Czech people as well as the [MASK] before the word ""Czech"" became prevalent in the early 20th century."
969,Czech Republic,The official language of [X] is [Y] .,Czech,"The [MASK] usually employs different romanization systems than English (for example, the standard Czech romanization of the Chinese name 青岛 is Čching-tao, as opposed to its Hanyu Pinyin transliteration Qīngdǎo or to Wade–Giles Ch'ing-tao)."
970,Saint Lucia,The official language of [X] is [Y] .,English,"The Culture of Saint Lucia blends the influences of African, French, and [MASK] heritage."
971,Saint Lucia,The official language of [X] is [Y] .,English,Gros Islet ([MASK]: Large Island) is a community located near the northern tip of the island country of Saint Lucia.
972,North American Free Trade Agreement,The official language of [X] is [Y] .,Spanish,"The North American Free Trade Agreement (NAFTA; [MASK]: Tratado de Libre Comercio de América del Norte, TLCAN; French: Accord de libre-échange nord-américain, ALÉNA) is an agreement signed by Canada, Mexico, and the United States, creating a trilateral rules-based trade bloc in North America."
973,North American Free Trade Agreement,The official language of [X] is [Y] .,Spanish,"The North American Free Trade Agreement (NAFTA; [MASK]: Tratado de Libre Comercio de América del Norte, TLCAN; French: Accord de libre-échange nord-américain, ALÉNA) is an agreement signed by Canada, Mexico, and the United States, creating a trilateral rules-based trade bloc in North America."
974,Liechtenstein,The official language of [X] is [Y] .,German,"The DGSS is the oldest non-medical sexological society existing in [MASK] Europe (i. e., Germany, Austria, Liechtenstein, Luxembourg, and parts of Switzerland, Denmark, Belgium, France, and Italy)."
975,Liechtenstein,The official language of [X] is [Y] .,German,"It was later sometimes taken as part of a wider Germanophile attitude and generally linked to the admiration of the [MASK] culture of the German-speaking world or countries, mainly Germany, Austria, Switzerland, and Liechtenstein."
976,Virolahti,The official language of [X] is [Y] .,Finnish,"Sommers (Russian: Соммерс, [MASK]: Someri, Swedish: Sommarö) is an islet and a lighthouse in the eastern part of the Gulf of Finland, and arm of the Baltic Sea, just outside the Gulf of Vyborg, about 19 kilometres south of Virolahti, Finland, but it is now possessed by Russia."
977,Virolahti,The official language of [X] is [Y] .,Finnish,"Antti Louhisto (1 January 1918, Virolahti – 17 July 1989) was a [MASK] sculptor."
978,Uganda,The official language of [X] is [Y] .,English,"In the United Nations Statistics Division scheme of geographic regions, 20 territories constitute Eastern Africa: Due to colonial territories of the British East Africa Protectorate and German East Africa, the term East Africa is often (especially in the [MASK]) used to specifically refer to the area now comprising the three countries of Kenya, Tanzania and Uganda."
979,Uganda,The official language of [X] is [Y] .,English,"Chameleone, born Joseph Mayanja on 30 April 1979 in Uganda,He is an AfroBeat artiste and also a very versatile musician from Uganda,East Africa .Jose Chameleone.He is one of the most popular Ugandan musicians of the 21st century and enjoys strong popularity in many countries.Chameleone sings in Luganda, [MASK] and Swahili."
980,Republic of Adygea,The official language of [X] is [Y] .,Russian,"Mzymta ([MASK]: Мзы́мта, Adyghe: Мэзмытӏэ, Mezmytha; Ubykh for ""frantic"") is a river in Western Caucasus, Russia, flowing through Mostovsky District and the city of Sochi (Adlersky City District) of Krasnodar Krai, Russia."
981,Republic of Adygea,The official language of [X] is [Y] .,Russian,"Shapsugs (Adyghe: шапсыгъ [ʃaːpsəʁ], [MASK]: шапсуги, Arabic: الشابسوغ) are a Circassian tribe of the Adyghe branch, who are currently living in the Tuapsinsky District (Tuapse) of Krasnodar Krai, Lazarevsky City District of Sochi, and in the Republic of Adygea, all in Russia."
982,Chuvash Republic,The official language of [X] is [Y] .,Russian,"Lidiya Grigoryeva ([MASK]: Лидия Григорьева; born January 25, 1974 in Smychka, Chuvash ASSR) is a Russian long-distance runner from the Chuvashia region."
983,Chuvash Republic,The official language of [X] is [Y] .,Russian,"Lidiya Grigoryeva (Russian: Лидия Григорьева; born January 25, 1974 in Smychka, Chuvash ASSR) is a [MASK] long-distance runner from the Chuvashia region."
984,Seychelles,The official language of [X] is [Y] .,French,Seychelles culture is a mixture of [MASK] and African (Creole) influences.
985,Seychelles,The official language of [X] is [Y] .,French,"Seychelles (/seɪˈʃɛlz/ say-SHELZ; [MASK]: [sɛʃɛl]), officially the Republic of Seychelles (French: République des Seychelles; Creole: Repiblik Sesel), is an archipelago and country in the Indian Ocean."
986,European Union,The official language of [X] is [Y] .,Czech,"The general public may be interested in the list of volunteer experts who have expressed their willingness to answer email about their languages In Europe, the term Lesser-Used Languages (LULs) is used by the European Union (EU) bureaucracy for languages other than the 23 ""official"" Languages of the European Union: Bulgarian, [MASK], Danish, Dutch, English, Estonian, Finnish, French, German, Greek, Hungarian, Irish, Italian, Latvian, Lithuanian, Maltese, Norwegian, Polish, Portuguese, Romanian, Slovak, Slovene, Spanish, and Swedish."
987,European Union,The official language of [X] is [Y] .,Czech,"The general public may be interested in the list of volunteer experts who have expressed their willingness to answer email about their languages In Europe, the term Lesser-Used Languages (LULs) is used by the European Union (EU) bureaucracy for languages other than the 23 ""official"" Languages of the European Union: Bulgarian, [MASK], Danish, Dutch, English, Estonian, Finnish, French, German, Greek, Hungarian, Irish, Italian, Latvian, Lithuanian, Maltese, Norwegian, Polish, Portuguese, Romanian, Slovak, Slovene, Spanish, and Swedish."
988,Eritrea,The official language of [X] is [Y] .,English,"It was adopted in 1993 shortly after independence, and is officially transliterated as Eritrea, Eritrea, Eritrea in [MASK]."
989,Eritrea,The official language of [X] is [Y] .,English,"It was adopted in 1993 shortly after independence, and is officially transliterated as Eritrea, Eritrea, Eritrea in [MASK]."
990,Mauritius,The official language of [X] is [Y] .,French,"Mauritius (/məˈrɪʃəs/; [MASK]: Maurice), officially the Republic of Mauritius (French: République de Maurice), is an island nation in the Indian Ocean about 2,000 kilometres (1,200 mi) off the southeast coast of the African continent."
991,Mauritius,The official language of [X] is [Y] .,French,"Mauritius (/məˈrɪʃəs/; French: Maurice), officially the Republic of Mauritius ([MASK]: République de Maurice), is an island nation in the Indian Ocean about 2,000 kilometres (1,200 mi) off the southeast coast of the African continent."
992,European Union,The official language of [X] is [Y] .,Lithuanian,He represented the [MASK] Liberal Democratic Party within the Union for Europe of the Nations parliamentary group.
993,European Union,The official language of [X] is [Y] .,Lithuanian,This is a list of [MASK] exonyms for places in non-Lithuanian-speaking areas of Europe.
994,Republic of North Ossetia-Alania,The official language of [X] is [Y] .,Russian,"Stanislav Salamovich Cherchesov ([MASK]: Станисла́в Сала́мович Черче́сов; [stənʲɪˈslaf sɐˈlaməvʲɪtɕ tɕɪrˈtɕɛsəf]; born 2 September 1963 in Alagir, North Ossetia, USSR, now Russia) is a Russian football manager and former international goalkeeper for USSR and Russia."
995,Republic of North Ossetia-Alania,The official language of [X] is [Y] .,Russian,"Stanislav Salamovich Cherchesov (Russian: Станисла́в Сала́мович Черче́сов; [stənʲɪˈslaf sɐˈlaməvʲɪtɕ tɕɪrˈtɕɛsəf]; born 2 September 1963 in Alagir, North Ossetia, USSR, now Russia) is a [MASK] football manager and former international goalkeeper for USSR and Russia."
996,La Gomera,The official language of [X] is [Y] .,Spanish,"Silbo Gomero ([MASK]: silbo gomero [ˈsilβo ɣoˈmeɾo], 'Gomeran whistle'), also known as el silbo ('the whistle'), is a whistled register of Spanish used by inhabitants of La Gomera in the Canary Islands to communicate across the deep ravines and narrow valleys that radiate through the island."
997,La Gomera,The official language of [X] is [Y] .,Spanish,"Silbo Gomero (Spanish: silbo gomero [ˈsilβo ɣoˈmeɾo], 'Gomeran whistle'), also known as el silbo ('the whistle'), is a whistled register of [MASK] used by inhabitants of La Gomera in the Canary Islands to communicate across the deep ravines and narrow valleys that radiate through the island."
998,Enlightenment in Spain,The official language of [X] is [Y] .,Spanish,The Battle of Saragossa ([MASK]: Zaragoza) took place on 20 August 1710 between the Spanish-Bourbon army commanded by the Marquis de Bay and a multinational army led by the Austrian commander Guido Starhemberg during the War of the Spanish Succession.
999,Enlightenment in Spain,The official language of [X] is [Y] .,Spanish,The Battle of Saragossa (Spanish: Zaragoza) took place on 20 August 1710 between the Spanish-Bourbon army commanded by the Marquis de Bay and a multinational army led by the Austrian commander Guido Starhemberg during the War of the [MASK] Succession.
1000,France,The official language of [X] is [Y] .,French,"The Alps (/ælps/; Italian: Alpi [ˈalpi]; [MASK]: Alpes [alp]; German: Alpen [ˈʔalpm̩]; Slovene: Alpe [ˈáːlpɛ]) are the highest and most extensive mountain range system that lies entirely in Europe, stretching approximately 1,200 kilometres (750 mi) across eight Alpine countries: Austria, France, Germany, Italy, Liechtenstein, Monaco, Slovenia, and Switzerland."
1001,France,The official language of [X] is [Y] .,French,"He spent most of his career in both the United States and France, having dual [MASK] and American citizenship."
1002,Kerala,The official language of [X] is [Y] .,Malayalam,"He was associated with Samastha Kerala Sahithya Parishath, the biggest forum for [MASK] writers at that time, for more than 10 years."
1003,Kerala,The official language of [X] is [Y] .,Malayalam,"Vayalar Ramavarma (28 March 1928 – 27 October 1975), often known as Vayalar, was a modern [MASK] poet and lyricist from the southern Indian state of Kerala."
1004,Cameroon,The official language of [X] is [Y] .,French,"Cameroon (/ˌkæməˈruːn/; [MASK]: Cameroun), officially the Republic of Cameroon (French: République du Cameroun), is a country in West Africa."
1005,Cameroon,The official language of [X] is [Y] .,French,"Cameroon (/ˌkæməˈruːn/; French: Cameroun), officially the Republic of Cameroon ([MASK]: République du Cameroun), is a country in West Africa."
1006,Quebec City,The official language of [X] is [Y] .,French,"The Plains of Abraham ([MASK]: Plaines d'Abraham) is a historic area within The Battlefields Park in Quebec City, Quebec, Canada."
1007,Quebec City,The official language of [X] is [Y] .,French,Ville de Québec is the [MASK] wording for Quebec City (direct translation: City of Québec) and may also refer to:
1008,Valencian Community,The official language of [X] is [Y] .,Spanish,"Alicante (/ˌælᵻˈkæntiˌ -teɪ/, [aliˈkante]), or Alacant ([alaˈkant]), both the Valencian and [MASK] being official names, is a city and port in Spain on the Costa Blanca, the capital of the province of Alicante and of the comarca of Alacantí, in the south of the Valencian Community."
1009,Valencian Community,The official language of [X] is [Y] .,Spanish,"Alicante (/ˌælᵻˈkæntiˌ -teɪ/, [aliˈkante]), or Alacant ([alaˈkant]), both the Valencian and [MASK] being official names, is a city and port in Spain on the Costa Blanca, the capital of the province of Alicante and of the comarca of Alacantí, in the south of the Valencian Community."
1010,Thailand,The official language of [X] is [Y] .,Thai,"Muay Thai ([MASK]: มวยไทย, rtgs: Muai Thai, [mūaj.tʰāj]) is a combat sport of Thailand that uses stand-up striking along with various clinching techniques.This physical and mental discipline which includes combat on shins is known as ""the art of eight limbs"" because it is characterized by the combined use of fists, elbows, knees, shins, being associated with a good physical preparation that makes a full-contact fighter very efficient."
1011,Thailand,The official language of [X] is [Y] .,Thai,"The national emblem of Thailand ([MASK]: ตราแผ่นดินของไทย) is called the Phra Khrut Pha (RTGS transcription; พระครุฑพ่าห์; ""Garuda as the vehicle"" (of Vishnu))."
1012,Organization for Security and Co-operation in Europe,The official language of [X] is [Y] .,Italian,"In 2008 he was re-elected in the same constituency with 13,239 preference votes for the People of Freedom party[citation needed] and, from June 2008, was a member of the [MASK] Parliamentary delegation to the Organization for Security and Co-operation in Europe (OSCE)."
1013,Organization for Security and Co-operation in Europe,The official language of [X] is [Y] .,Italian,Lamberto Zannier (born 15 June 1954 in Fagagna) is an [MASK] diplomat who currently serves as Secretary General of the Organization for Security and Co-operation in Europe (OSCE).
1014,Democratic Republic of the Congo,The official language of [X] is [Y] .,French,"Before the 1997 war, about 15,000 Europeans and other non-Africans lived in Congo, most of whom were [MASK]."
1015,Democratic Republic of the Congo,The official language of [X] is [Y] .,French,"However, in Cabinda, wedged between two French-speaking countries — the DRC and the Congo — many people speak [MASK] as well as, or better than, Portuguese."
1016,Hungary,The official language of [X] is [Y] .,Hungarian,"He had been playing small parts on the stage in his native Hungary before making his first film in 1917, but had to leave the country after the failed [MASK] Communist Revolution of 1919."
1017,Hungary,The official language of [X] is [Y] .,Hungarian,Hungary (/ˈhʌŋɡəri/; [MASK]: Magyarország [ˈmɒɟɒrorsaːɡ]) is a sovereign state in Europe.
1018,Izabal Department,The official language of [X] is [Y] .,Spanish,"Puerto Barrios Airport (IATA: PBR, ICAO: MGPB) ([MASK]: Aeropuerto de Puerto Barrios or formerly Base Aérea de Izabal) serves the city of Puerto Barrios, the port of Santo Tomás de Castilla and the Guatemalan Caribbean."
1019,Izabal Department,The official language of [X] is [Y] .,Spanish,"Dulce River ([MASK]: Río Dulce, or ""Sweet River"") is a river in Guatemala, completely contained within the department of Izabal."
1020,Savonlinna,The official language of [X] is [Y] .,Finnish,"The University of Eastern Finland ([MASK]: Itä-Suomen yliopisto) is a university in Finland with three campuses in Joensuu, Kuopio, and Savonlinna."
1021,Savonlinna,The official language of [X] is [Y] .,Finnish,"Kimmo Nevonmaa (May 10, 1960, Savonlinna – September 18, 1996, Helsinki) was a [MASK] composer of contemporary music."
1022,Donetsk People's Republic,The official language of [X] is [Y] .,Russian,"Many Ukrainian journalists found themselves internally displaced due to the [MASK] occupation of Crimea and the war in Donbass, including Donetsk-based investigative journalist Oleksiy Matsuka, Luhansk blogger Serhiy Ivanov and Donetsk Ostrov independent website editor Serhiy Harmash."
1023,Donetsk People's Republic,The official language of [X] is [Y] .,Russian,"The Donetsk People's Republic (DPR or DNR) ([MASK]: Доне́цкая Наро́дная Респу́блика, Donétskaya Naródnaya Respúblika; [dɐˈnʲɛtskəjə nɐˈrodnəjə rʲɪˈspublʲɪkə], Ukrainian: Донецька Народна Республіка, Donets'ka Narodna Respublika) is an unrecognized state, supported by several rebel groups based in the Donetsk oblast of Ukraine, where it controls territory."
1024,Vanuatu,The official language of [X] is [Y] .,French,"Vanuatu (/ˌvɑːnuːˈɑːtuː/ vah-noo-AH-too or /vænˈwɑːtuː/ van-WAH-too; Bislama [vanuaˈtu]), officially the Republic of Vanuatu ([MASK]: République de Vanuatu, Bislama: Ripablik blong Vanuatu), is a Pacific island nation located in the South Pacific Ocean."
1025,Vanuatu,The official language of [X] is [Y] .,French,"Vanuatu (/ˌvɑːnuːˈɑːtuː/ vah-noo-AH-too or /vænˈwɑːtuː/ van-WAH-too; Bislama [vanuaˈtu]), officially the Republic of Vanuatu ([MASK]: République de Vanuatu, Bislama: Ripablik blong Vanuatu), is a Pacific island nation located in the South Pacific Ocean."
1026,Estonia,The official language of [X] is [Y] .,Estonian,Estonia's immediate priority after regaining its independence was the withdrawal of Russian (formerly Soviet) forces from [MASK] territory.
1027,Estonia,The official language of [X] is [Y] .,Estonian,"[MASK] (eesti keel [ˈeːsti ˈkeːl]) is the official language of Estonia, spoken natively by about 1.1 million people in Estonia and tens of thousands in various migrant communities."
1028,Kentucky,The official language of [X] is [Y] .,English,He earned a Master of Arts in [MASK] from the University of Kentucky and a Master of Business Administration from Long Island University.
1029,Kentucky,The official language of [X] is [Y] .,English,"Kentucky, North Dakota, and Vermont also have two mottos, one in Latin and the other in [MASK]."
1030,Storuman Municipality,The official language of [X] is [Y] .,Swedish,Storuman Municipality ([MASK]: Storumans kommun) is a municipality in Västerbotten County in northern Sweden.
1031,Storuman Municipality,The official language of [X] is [Y] .,Swedish,Storuman Municipality ([MASK]: Storumans kommun) is a municipality in Västerbotten County in northern Sweden.
1032,Paltamo,The official language of [X] is [Y] .,Finnish,"By the time of the birth of the new [MASK] Republic in 1917 lines connected all major cities, major ports, and reached as far as the Swedish border, and inner Finland as far north as Kontiomäki in Paltamo region, as well as eastwards into Karelia."
1033,Paltamo,The official language of [X] is [Y] .,Finnish,"Frans Heikkinen (April 22, 1906, Paltamo – October 8, 1943) was a [MASK] cross country skier who competed in the 1932 Winter Olympics."
1034,Lucknow,The official language of [X] is [Y] .,Hindi,"Kunwar Digvijay Singh ([MASK]: कुंवर दिग्विजय सिंह; February 2, 1922 in Barabanki – March 27, 1978 in Lucknow), popularly known as ""Babu"", was an Indian field hockey player."
1035,Lucknow,The official language of [X] is [Y] .,Hindi,Navbharat Times (NBT) is one of the largest circulated as well as largest read [MASK] newspaper of Delhi and Mumbai and Lucknow.
1036,Bali,The official language of [X] is [Y] .,Indonesian,The [MASK] International Film Festival is held every year in Bali.
1037,Bali,The official language of [X] is [Y] .,Indonesian,The [MASK] International Film Festival is held every year in Bali.
1038,North Dakota,The official language of [X] is [Y] .,English,"Kentucky, North Dakota, and Vermont also have two mottos, one in Latin and the other in [MASK]."
1039,North Dakota,The official language of [X] is [Y] .,English,Neues Deutschland (ND) ([MASK]: New Germany) is a national German daily newspaper.
