,sub_label,template,obj_label,masked_sentence
686,Asa Griggs Candler,[X] died in [Y] .,Atlanta,"In 1899 Benjamin Thomas and Joseph Whitehead traveled from Chattanooga to [MASK], to meet with Asa Griggs Candler, the owner of Coca-Cola, in hopes of securing the rights to bottle the beverage."
687,Asa Griggs Candler,[X] died in [Y] .,Atlanta,"Along with his brother, George Adair, Jr., he developed neighborhoods throughout what is the [MASK], area, including Adair Park, West End Park (now known as Westview), and, in conjunction with Asa Candler, Druid Hills."
688,Lucian Freud,[X] died in [Y] .,London,"He was a prolific artist, but nonetheless spent many of the evenings of his middle age eating, drinking and gambling in [MASK]'s Soho with like-minded friends such as Lucian Freud (though the two fell out in the 1950s, for reasons neither ever explained), John Deakin, Muriel Belcher, Henrietta Moraes, Daniel Farson and Jeffrey Bernard."
689,Lucian Freud,[X] died in [Y] .,London,"He studied at The National College of Art (1953) and then moved to [MASK], becoming part of the School of London led by Francis Bacon, Lucian Freud and Frank Auerbach."
690,Hugo Pimentel,[X] died in [Y] .,Caracas,"Hugo Pimentel (25 January 1919, in San Fernando, Buenos Aires – 1 June 1984, in [MASK]) was an Argentine actor."
691,Hugo Pimentel,[X] died in [Y] .,Caracas,"Hugo Pimentel (25 January 1919, in San Fernando, Buenos Aires – 1 June 1984, in [MASK]) was an Argentine actor."
692,Alfred Scott-Gatty,[X] died in [Y] .,London,"Sir Alfred Scott Scott-Gatty, KCVO, KStJ, FSA (26 April 1847 – 18 December 1918) was a long serving officer of arms at the College of Arms in [MASK] and a successful composer."
693,Alfred Scott-Gatty,[X] died in [Y] .,London,"Sir Alfred Scott Scott-Gatty, KCVO, KStJ, FSA (26 April 1847 – 18 December 1918) was a long serving officer of arms at the College of Arms in [MASK] and a successful composer."
694,Bruno Pittermann,[X] died in [Y] .,Vienna,Bruno Pittermann (born 3 September 1905 in [MASK]; died 19 September 1983 in Vienna) was an Austrian social democrat politician.
695,Bruno Pittermann,[X] died in [Y] .,Vienna,Bruno Pittermann (born 3 September 1905 in Vienna; died 19 September 1983 in [MASK]) was an Austrian social democrat politician.
696,Curnonsky,[X] died in [Y] .,Paris,"Maurice Edmond Sailland (October 12, 1872, Angers, France – July 22, 1956, [MASK]), better known by his pen-name Curnonsky (nicknamed 'Cur'), and dubbed the Prince of Gastronomy, was the most celebrated writer on gastronomy in France in the 20th century."
697,Curnonsky,[X] died in [Y] .,Paris,"Maurice Edmond Sailland (October 12, 1872, Angers, France – July 22, 1956, [MASK]), better known by his pen-name Curnonsky (nicknamed 'Cur'), and dubbed the Prince of Gastronomy, was the most celebrated writer on gastronomy in France in the 20th century."
698,Rudi Supek,[X] died in [Y] .,Zagreb,"It was founded in [MASK] in 1988 by a group of left-leaning intellectuals, notably its first president was Branko Horvat, the second president was Nebojša Popov, its director was Žarko Puhovski and the members included Bogdan Bogdanović, Milan Kangrga, Lev Kreft, Shkëlzen Maliqi, Vesna Pešić, Koča Popović, Milorad Pupovac, Ljubomir Cuculovski, Ljubiša Ristić, Božidar Gajo Sekulić, Rudi Supek, Ljubomir Tadić, Dubravka Ugrešić, Predrag Vranicki, Nenad Zakošek, Jug Grizelj."
699,Rudi Supek,[X] died in [Y] .,Zagreb,"Rudi Supek ([MASK], 8 April 1913 – Zagreb, 2 January 1993) was a Croatian sociologist and a member of the Praxis School of Marxism."
700,Fredegund,[X] died in [Y] .,Paris,Fredegund died 8 December 597 in [MASK].
701,Fredegund,[X] died in [Y] .,Paris,Fredegund died 8 December 597 in [MASK].
702,Yehoshafat Harkabi,[X] died in [Y] .,Jerusalem,"Yehoshafat Harkabi (Hebrew: יהושפט הרכבי, born 1921, Haifa, Israel; died 1994, [MASK], Israel) was chief of Israeli military intelligence from 1955 until 1959 and afterwards a professor of International Relations and Middle East Studies at the Hebrew University of Jerusalem."
703,Yehoshafat Harkabi,[X] died in [Y] .,Jerusalem,"Yehoshafat Harkabi (Hebrew: יהושפט הרכבי, born 1921, Haifa, Israel; died 1994, Jerusalem, Israel) was chief of Israeli military intelligence from 1955 until 1959 and afterwards a professor of International Relations and Middle East Studies at the Hebrew University of [MASK]."
704,Paul Lemerle,[X] died in [Y] .,Paris,"Paul Lemerle ([MASK], 22 April 1903 – Paris, 17 July 1989) was a French Byzantinist."
705,Paul Lemerle,[X] died in [Y] .,Paris,"Paul Lemerle (Paris, 22 April 1903 – [MASK], 17 July 1989) was a French Byzantinist."
706,Samuel Sarphati,[X] died in [Y] .,Amsterdam,"Samuel Sarphati (January 31, 1813 – June 23, 1866) was a Dutch physician and [MASK] city planner."
707,Samuel Sarphati,[X] died in [Y] .,Amsterdam,"Samuel Sarphati (January 31, 1813 – June 23, 1866) was a Dutch physician and [MASK] city planner."
708,Maurizio Merli,[X] died in [Y] .,Rome,Maurizio Merli (8 February 1940 in [MASK] – 10 March 1989) was an Italian film actor.
709,Maurizio Merli,[X] died in [Y] .,Rome,Maurizio Merli (8 February 1940 in [MASK] – 10 March 1989) was an Italian film actor.
710,Agnes Sligh Turnbull,[X] died in [Y] .,Livingston,"Agnes Sligh Turnbull (October 14, 1888, New Alexandria, Pennsylvania - January 31, 1982, [MASK]) was a bestselling American writer, most noted for her works of historical fiction based in her native Western Pennsylvania."
711,Agnes Sligh Turnbull,[X] died in [Y] .,Livingston,"Agnes Sligh Turnbull (October 14, 1888, New Alexandria, Pennsylvania - January 31, 1982, [MASK]) was a bestselling American writer, most noted for her works of historical fiction based in her native Western Pennsylvania."
712,Decio Azzolino,[X] died in [Y] .,Rome,"According to historians, his interest in the occult, Kabbalah and mysticism brought him into contact with Cardinal Decio Azzolino and his confidant, Queen Christina of Sweden (then living in [MASK] having converted to Catholicism)."
713,Decio Azzolino,[X] died in [Y] .,Rome,"Romolo Spezioli (1642, Fermo – 1723, [MASK]) was an Italian doctor and the personal physician of the Ottoboni family, Queen Christina of Sweden, Cardinal Decio Azzolino and of Pope Alexander VIII."
714,Zakaria Paliashvili,[X] died in [Y] .,Tbilisi,In 1965 he graduated from the [MASK] Conservatory where he was under guidance from David Andguladze and from 1965 to 1974 was a soloist of the Tbilisi Opera and Ballet Theatre named after Zakaria Paliashvili.
715,Zakaria Paliashvili,[X] died in [Y] .,Tbilisi,In 1965 he graduated from the Tbilisi Conservatory where he was under guidance from David Andguladze and from 1965 to 1974 was a soloist of the [MASK] Opera and Ballet Theatre named after Zakaria Paliashvili.
716,Otto Schreier,[X] died in [Y] .,Hamburg,"Otto Schreier (March 3, 1901 in Vienna, Austria – June 2, 1929 in [MASK], Germany) was an Austrian mathematician who made major contributions in combinatorial group theory and in the topology of Lie groups."
717,Otto Schreier,[X] died in [Y] .,Hamburg,"Otto Schreier (March 3, 1901 in Vienna, Austria – June 2, 1929 in [MASK], Germany) was an Austrian mathematician who made major contributions in combinatorial group theory and in the topology of Lie groups."
718,Nino Chavchavadze,[X] died in [Y] .,Tbilisi,"When Nino turned sixteen, she met Russian poet and novelist Alexander Griboyedov during one of her father's parties in [MASK]."
719,Nino Chavchavadze,[X] died in [Y] .,Tbilisi,"When Nino turned sixteen, she met Russian poet and novelist Alexander Griboyedov during one of her father's parties in [MASK]."
720,Lucius III,[X] died in [Y] .,Verona,"Ad abolendam (""On abolition"" or ""Towards abolishing"" from the first line, Ad abolendam diversam haeresium pravitatem, or ‘To abolish diverse malignant heresies’ ) was a decretal and bull of Pope Lucius III, written at [MASK] and issued 4 November 1184."
721,Lucius III,[X] died in [Y] .,Verona,"Ad abolendam (""On abolition"" or ""Towards abolishing"" from the first line, Ad abolendam diversam haeresium pravitatem, or ‘To abolish diverse malignant heresies’ ) was a decretal and bull of Pope Lucius III, written at [MASK] and issued 4 November 1184."
722,Duarte Barbosa,[X] died in [Y] .,Philippines,"In 1519 Duarte Barbosa embarked on the first expedition to circumnavigate the world, led by his brother-in-law Ferdinand Magellan, dying in 1521 at the feast of rajah Humabon in Cebu at the [MASK] Island"
723,Duarte Barbosa,[X] died in [Y] .,Philippines,"In 1519 Duarte Barbosa embarked on the first expedition to circumnavigate the world, led by his brother-in-law Ferdinand Magellan, dying in 1521 at the feast of rajah Humabon in Cebu at the [MASK] Island"
724,Johann Nepomuk David,[X] died in [Y] .,Stuttgart,"Mahle studied music with Johann Nepomuk David in [MASK] before coming to Brazil in 1951, and then with Hans-Joachim Koellreutter in Piracicaba."
725,Johann Nepomuk David,[X] died in [Y] .,Stuttgart,"Eder studied until 1948 at the Linz Conservatory, later studying with Johann Nepomuk David in [MASK] and Carl Orff in Munich."
726,Bruce Fairbairn,[X] died in [Y] .,Vancouver,"First Ron Nevison replaced Barry Mraz as producer, and then the project had to be taken to Bruce Fairbairn in [MASK] to achieve a mix that was to Kalodner's satisfaction."
727,Bruce Fairbairn,[X] died in [Y] .,Vancouver,Through the 80s and 90s he worked on many major recordings done in [MASK]'s Little Mountain Sound Studios with producers Bruce Fairbairn and Bob Rock.
728,Ardeshir Cowasjee,[X] died in [Y] .,Karachi,"On 3 November 2013, Institute of Business Administration, [MASK] launched the Ardeshir Cowasjee Centre for Writing in his honor."
729,Ardeshir Cowasjee,[X] died in [Y] .,Karachi,"On 3 November 2013, Institute of Business Administration, [MASK] launched the Ardeshir Cowasjee Centre for Writing in his honor."
730,Francesco Curradi,[X] died in [Y] .,Florence,"Francesco Curradi or Currado (15 November 1570 – 1661) was an Italian painter of the style described as Counter-Maniera or Counter-Mannerism, born and active in [MASK]."
731,Francesco Curradi,[X] died in [Y] .,Florence,"Francesco Curradi or Currado (15 November 1570 – 1661) was an Italian painter of the style described as Counter-Maniera or Counter-Mannerism, born and active in [MASK]."
732,Dimitrie Paciurea,[X] died in [Y] .,Bucharest,"A student of Dimitrie Paciurea at the Academy of Arts in [MASK], he was a member of the Group of Four together with painters Nicolae Tonitza, Francisc Șirato and Ștefan Dimitrescu."
733,Dimitrie Paciurea,[X] died in [Y] .,Bucharest,"The courtyard features a large sculpture by Romanian sculptor Oscar Han; other sculptors with works in the collection are Constantin Brâncuși, Cornel Medrea, Miliţa Pătraşcu, Dimitrie Paciurea, and Frederic Storck; Storck's own former home, also in the north end of [MASK], is also now a museum."
734,Antoine Houdar de La Motte,[X] died in [Y] .,Paris,"Nicholas de la Motte (Bar-sur-Aube 29 July 1755 – [MASK] 6 November 1831), born Marc Antoine-Nicolas de la Motte, was an 18th-century French adventurer known for his part as a swindler in the affair of the diamond necklace."
735,Antoine Houdar de La Motte,[X] died in [Y] .,Paris,De la Motte was born and died in [MASK].
736,Berchtold Haller,[X] died in [Y] .,Bern,"The Swiss Reformed Church (German: Evangelisch-reformierte Kirchen der Schweiz, ""Evangelical-Reformed Swiss Church"") refers to the Reformed branch of Protestantism in Switzerland started in Zürich by Huldrych Zwingli and spread within a few years to Basel (Johannes Oecolampadius), [MASK] (Berchtold Haller and Niklaus Manuel), St."
737,Berchtold Haller,[X] died in [Y] .,Bern,"The Reformed branch of Protestantism in Switzerland was started in Zürich by Huldrych Zwingli and spread within a few years to Basel (Johannes Oecolampadius), [MASK] (Berchtold Haller and Niklaus Manuel), St."
738,Sweyn II of Denmark,[X] died in [Y] .,Denmark,A stay at the court of Svend Estridson gave him the opportunity to find information about the history and geography of [MASK] and the other Scandinavian countries.
739,Sweyn II of Denmark,[X] died in [Y] .,Denmark,"Sweyn II Estridsson (Old Norse: Sveinn Ástríðarson, [MASK]: Svend Estridsen) (c."
740,Didier Daurat,[X] died in [Y] .,Toulouse,Didier Daurat (2 January 1891 at Montreuil-sous-Bois - 2 December 1969 at [MASK]) was a pioneer of French aviation.
741,Didier Daurat,[X] died in [Y] .,Toulouse,Didier Daurat (2 January 1891 at Montreuil-sous-Bois - 2 December 1969 at [MASK]) was a pioneer of French aviation.
742,Joseph Wright of Derby,[X] died in [Y] .,Derby,"An Experiment on a Bird in the Air Pump is a 1768 oil-on-canvas painting by Joseph Wright of [MASK], one of a number of candlelit scenes that Wright painted during the 1760s."
743,Joseph Wright of Derby,[X] died in [Y] .,Derby,"Joseph Wright (3 September 1734 – 29 August 1797), styled Joseph Wright of [MASK], was an English landscape and portrait painter."
744,Sandro Botticelli,[X] died in [Y] .,Florence,"He is most famous for the mythological and allegorical subjects he painted in the late Quattrocento; he is said to have abandoned these to return to religious subjects under the influence of Savonarola, the preacher who exercised a huge sway in [MASK] in the 1490s, and had a similar effect on Botticelli."
745,Sandro Botticelli,[X] died in [Y] .,Florence,"The pathetic expressions of the characters were a novelty in Botticelli's art: under the spiritual influence of Savonarola's preachings in [MASK], which began around the time the work was executed, he started in fact to abandon the allegoric inspiration that had made him a favourite of the Medici court in favour of more intimate and painstaking religious reflection."
746,Prince Franz de Paula of Liechtenstein,[X] died in [Y] .,Vienna,"Prince Franz de Paula of Liechtenstein (Franz de Paula Joachim Joseph) ([MASK], 25 February 1802 – Vienna, 31 March 1887) was a son of Johann I Joseph, Prince of Liechtenstein (1760-1836) and wife Landgravine Josepha of Fürstenberg-Weitra, nephew of Aloys I, brother of Aloys II and uncle of Johann II and Franz I."
747,Prince Franz de Paula of Liechtenstein,[X] died in [Y] .,Vienna,"Prince Franz de Paula of Liechtenstein (Franz de Paula Joachim Joseph) (Vienna, 25 February 1802 – [MASK], 31 March 1887) was a son of Johann I Joseph, Prince of Liechtenstein (1760-1836) and wife Landgravine Josepha of Fürstenberg-Weitra, nephew of Aloys I, brother of Aloys II and uncle of Johann II and Franz I."
748,Ruben Simonov,[X] died in [Y] .,Moscow,"Ruben Simonov (Russian: Рубен Николаевич Симонов (April 1, 1899 in [MASK] – December 5, 1968 in Moscow) was a Soviet artist and director, Peoples Artist of the USSR, Professor."
749,Ruben Simonov,[X] died in [Y] .,Moscow,"Ruben Simonov (Russian: Рубен Николаевич Симонов (April 1, 1899 in Moscow – December 5, 1968 in [MASK]) was a Soviet artist and director, Peoples Artist of the USSR, Professor."
750,Samuel Taylor Coleridge,[X] died in [Y] .,London,"The marriage of the celebrated local beauty to the brother of an earl (as he claimed) was widely reported, and Samuel Taylor Coleridge wrote in the [MASK] Morning Post of ""The romantic marriage""."
751,Samuel Taylor Coleridge,[X] died in [Y] .,London,"The protagonists Edward Moon, a conjurer and detective, and his silent partner The Somnambulist, a milk-drinking giant who does not bleed when stabbed, are called to investigate a murder that may tie to the poetry and prophecies of Samuel Taylor Coleridge and the fate of [MASK]."
752,Solomon Hirschell,[X] died in [Y] .,London,"Rabbi Solomon Hirschell (12 February 1762, [MASK] – 31 October 1842, London) was the Chief Rabbi of Great Britain, 1802-42."
753,Solomon Hirschell,[X] died in [Y] .,London,"Rabbi Solomon Hirschell (12 February 1762, London – 31 October 1842, [MASK]) was the Chief Rabbi of Great Britain, 1802-42."
754,Ali Mansur,[X] died in [Y] .,Tehran,"Ali Mansur, also known as Mansur ul-Mulk, (1895 – 8 December 1974 in [MASK]) was a Prime Minister of Iran."
755,Ali Mansur,[X] died in [Y] .,Tehran,"Ali Mansur, also known as Mansur ul-Mulk, (1895 – 8 December 1974 in [MASK]) was a Prime Minister of Iran."
756,Gladys Blake,[X] died in [Y] .,Sacramento,"Gladys Blake (born January 12, 1910, Luray, Virginia – died May 21, 1983, [MASK]) was an American character actress from the 1930s to the 1950s."
757,Gladys Blake,[X] died in [Y] .,Sacramento,"Gladys Blake (born January 12, 1910, Luray, Virginia – died May 21, 1983, [MASK]) was an American character actress from the 1930s to the 1950s."
758,Theodore Levitt,[X] died in [Y] .,Belmont,"Theodore Levitt (March 1,1925, Vollmerz, Main-Kinzig-Kreis, Germany – June 28, 2006, [MASK]) was an American economist and professor at Harvard Business School."
759,Theodore Levitt,[X] died in [Y] .,Belmont,"Theodore Levitt (March 1,1925, Vollmerz, Main-Kinzig-Kreis, Germany – June 28, 2006, [MASK]) was an American economist and professor at Harvard Business School."
760,Leicester Smyth,[X] died in [Y] .,Gibraltar,Lieutenant General Sir Leicester Smyth KCB KCMG (formerly Curzon-Howe) (25 October 1829 – 27 January 1891) was Governor of [MASK].
761,Leicester Smyth,[X] died in [Y] .,Gibraltar,Lieutenant General Sir Leicester Smyth KCB KCMG (formerly Curzon-Howe) (25 October 1829 – 27 January 1891) was Governor of [MASK].
762,John Van Voorhis,[X] died in [Y] .,Rochester,"John Van Voorhis (October 22, 1826 Decatur, Otsego County, New York - October 20, 1905 [MASK]) was an American lawyer and politician from New York."
763,John Van Voorhis,[X] died in [Y] .,Rochester,"John Van Voorhis (October 22, 1826 Decatur, Otsego County, New York - October 20, 1905 [MASK]) was an American lawyer and politician from New York."
764,Heinrich Lammasch,[X] died in [Y] .,Salzburg,"Heinrich Lammasch (May 21, 1853, Seitenstetten – January 6, 1920, [MASK]) was an Austrian jurist."
765,Heinrich Lammasch,[X] died in [Y] .,Salzburg,"Heinrich Lammasch (May 21, 1853, Seitenstetten – January 6, 1920, [MASK]) was an Austrian jurist."
766,Yekaterina Furtseva,[X] died in [Y] .,Moscow,"Under Nikita Khrushchev, who sympathized with her, Furtseva was the first secretary of [MASK] Committee of the CPSU from 1954 to 1957."
767,Yekaterina Furtseva,[X] died in [Y] .,Moscow,"Under Nikita Khrushchev, who sympathized with her, Furtseva was the first secretary of [MASK] Committee of the CPSU from 1954 to 1957."
768,Boris Souvarine,[X] died in [Y] .,Paris,"Boris Souvarine also known as Varine (born Boris Konstantinovich Lifschitz, Russian: Бори́с Константи́нович Ли́фшиц, 5 October 1895, Kiev – 1 November 1984, [MASK]) was a French Marxist, communist activist, essayist, and journalist."
769,Boris Souvarine,[X] died in [Y] .,Paris,"Due to his anti-conformism and early criticism of Stalin, Souvarine broke away from the Communist Party in 1924, and in the decades that followed the war Souvarine continued publishing as a leading Sovietologist and anti-communist, founder of L'institut d'Histoire Sociale ([MASK]), as well as an author, historian, publisher and journalist."
770,Tutush I,[X] died in [Y] .,Damascus,"In 1094 Tutush I, the ruler of [MASK], accused Aq Sunqur of treason and had him beheaded."
771,Tutush I,[X] died in [Y] .,Damascus,"Abu Sa'id Taj ad-Dawla Tutush I (Turkish: I. Tutuş, Arabic: أبو سعيد تاج الدولة تتش السلجوقي) (died 1095) was the Seljuq ruler (probably sultan or emir) of [MASK] from 1079 to 1095, succeeding Abaaq al-Khwarazmi."
772,Vakhtang Chabukiani,[X] died in [Y] .,Tbilisi,He graduated from the [MASK] School of Ballet (class of Vakhtang Chabukiani) and trained at the Vaganova academy (class of Gennady Selutsky).
773,Vakhtang Chabukiani,[X] died in [Y] .,Tbilisi,Kamaletdinov joined the Kirov Ballet upon graduation and performed with dancers such as Natalia Dudinskaya but was soon invited to join the [MASK] Ballet and Opera Theater where he worked with the Georgian dance prodigy Vakhtang Chabukiani.
774,Martin Schalling the Younger,[X] died in [Y] .,Nuremberg,"Martin Schalling the Younger (21 April 1532, in Strasbourg – 29 December 1608, in [MASK]) was a Protestant theologian, reformer and hymnwriter."
775,Martin Schalling the Younger,[X] died in [Y] .,Nuremberg,"Martin Schalling the Younger (21 April 1532, in Strasbourg – 29 December 1608, in [MASK]) was a Protestant theologian, reformer and hymnwriter."
776,Refik Koraltan,[X] died in [Y] .,Istanbul,"Refik Koraltan (1889, Divriği, Sivas Province – June 17, 1974, [MASK]) was a Turkish politician, having served as the Speaker of the Grand National Assembly of Turkey (TBMM) from May 22, 1950 to May 27, 1960."
777,Refik Koraltan,[X] died in [Y] .,Istanbul,"Refik Koraltan (1889, Divriği, Sivas Province – June 17, 1974, [MASK]) was a Turkish politician, having served as the Speaker of the Grand National Assembly of Turkey (TBMM) from May 22, 1950 to May 27, 1960."
778,Uwe Barschel,[X] died in [Y] .,Geneva,"Uwe Barschel (13 May 1944 in Glienicke, Province of Brandenburg - 11 October 1987 in [MASK]) was a West German politician (CDU) and from 1982 to 1987 he was Minister-President in the State of Schleswig-Holstein."
779,Uwe Barschel,[X] died in [Y] .,Geneva,"Uwe Barschel (13 May 1944 in Glienicke, Province of Brandenburg - 11 October 1987 in [MASK]) was a West German politician (CDU) and from 1982 to 1987 he was Minister-President in the State of Schleswig-Holstein."
780,Morvan Marchal,[X] died in [Y] .,Paris,"Morvan Marchal (31 July 1900, Vitré, Ille-et-Vilaine – 13 August 1963, [MASK]), is the Breton name of Maurice Marchal, an architect and a militant Breton nationalist."
781,Morvan Marchal,[X] died in [Y] .,Paris,"Morvan Marchal (31 July 1900, Vitré, Ille-et-Vilaine – 13 August 1963, [MASK]), is the Breton name of Maurice Marchal, an architect and a militant Breton nationalist."
782,Ctesibius,[X] died in [Y] .,Alexandria,"Prior to that, there is evidence of fire-fighting machinery in use in Ancient Egypt, including a water pump invented by Ctesibius of [MASK] in the third century BC which was later improved upon in a design by Hero of Alexandria in the first century BC."
783,Ctesibius,[X] died in [Y] .,Alexandria,"Prior to that, there is evidence of fire-fighting machinery in use in Ancient Egypt, including a water pump invented by Ctesibius of Alexandria in the third century BC which was later improved upon in a design by Hero of [MASK] in the first century BC."
784,Shmuel Salant,[X] died in [Y] .,Jerusalem,"Shmuel Salant (January 2, 1816 – August 16, 1909) served as the Ashkenazic Chief Rabbi of [MASK] for almost 70 years."
785,Shmuel Salant,[X] died in [Y] .,Jerusalem,"Shmuel Salant (January 2, 1816 – August 16, 1909) served as the Ashkenazic Chief Rabbi of [MASK] for almost 70 years."
786,Albert Nicholas,[X] died in [Y] .,Basel,"Albert Nicholas (May 27, 1900, New Orleans, Louisiana – September 3, 1973, [MASK], Switzerland) was an American jazz reed player."
787,Albert Nicholas,[X] died in [Y] .,Basel,"Albert Nicholas (May 27, 1900, New Orleans, Louisiana – September 3, 1973, [MASK], Switzerland) was an American jazz reed player."
788,Theudigisel,[X] died in [Y] .,Seville,"According to Isidore of [MASK], Theudigisel was assassinated because he ""defiled the marriages of very many powerful men by public prostitution"", and was assassinated by a group of conspirators during a banquet in Seville."
789,Theudigisel,[X] died in [Y] .,Seville,"According to Isidore of Seville, Theudigisel was assassinated because he ""defiled the marriages of very many powerful men by public prostitution"", and was assassinated by a group of conspirators during a banquet in [MASK]."
790,Juhayman al-Otaybi,[X] died in [Y] .,Mecca,"Hundreds of Islamic radicals led by Saudi preacher Juhayman al-Otaybi invaded the Masjid al-Haram in [MASK], Islam's holiest shrine, on Nov."
791,Juhayman al-Otaybi,[X] died in [Y] .,Mecca,"The continued relevance of the Mahdi doctrine in the Muslim world was most recently emphasised during the 1979 seizing of the Grand Mosque in [MASK], Saudi Arabia, by at least 200 militants led by Juhayman al-Otaibi, who had declared his brother-in-law, Muhammad bin abd Allah al-Qahtani, the Mahdi."
792,Satish Ranjan Das,[X] died in [Y] .,Kolkata,"The Doon School (informally Doon School or Doon) is a boys-only private boarding school in Dehradun, Uttarakhand, India founded in 1935 by Satish Ranjan Das, a [MASK] lawyer."
793,Satish Ranjan Das,[X] died in [Y] .,Kolkata,"It was founded in 1935 by Satish Ranjan Das, a [MASK] lawyer."
794,Hugo Lederer,[X] died in [Y] .,Berlin,"Professor Hugo Lederer (November 16, 1871, Znaim - August 1, 1940, [MASK]) was an Austro-Hungarian-born German sculptor."
795,Hugo Lederer,[X] died in [Y] .,Berlin,"Professor Hugo Lederer (November 16, 1871, Znaim - August 1, 1940, [MASK]) was an Austro-Hungarian-born German sculptor."
796,Gina Bachauer,[X] died in [Y] .,Athens,Gina Bachauer was born in [MASK].
797,Gina Bachauer,[X] died in [Y] .,Athens,Gina Bachauer was born in [MASK].
798,Aaron Montgomery Ward,[X] died in [Y] .,Chicago,"Aaron Montgomery Ward (February 17, 1844 – December 7, 1913) was an American entrepreneur based in [MASK] who made his fortune through the use of mail order for retail sales of general merchandise to rural customers."
799,Aaron Montgomery Ward,[X] died in [Y] .,Chicago,"Aaron Montgomery Ward (February 17, 1844 – December 7, 1913) was an American entrepreneur based in [MASK] who made his fortune through the use of mail order for retail sales of general merchandise to rural customers."
800,Sebastian Henricpetri,[X] died in [Y] .,Basel,"Henricus Petrus (1508–1579) and his son Sebastian Henric Petri (1546, [MASK] – 1627, Basel) headed the printer shop of Basel (Basilea in Latin), called Officina Henricpetrina."
801,Sebastian Henricpetri,[X] died in [Y] .,Basel,"Henricus Petrus (1508–1579) and his son Sebastian Henric Petri (1546, Basel – 1627, [MASK]) headed the printer shop of Basel (Basilea in Latin), called Officina Henricpetrina."
802,Tofiq Bahramov,[X] died in [Y] .,Baku,"It started on September 17, 2008 with two games of Premiliary Round and ended in May 2009 with the Final held at Tofik Bakhramov Stadium in [MASK]."
803,Tofiq Bahramov,[X] died in [Y] .,Baku,"Qarabağ plays its matches at the Tofiq Bahramov Stadium in [MASK], which also serves as the venue for Azerbaijan national football team matches."
804,Joan Waste,[X] died in [Y] .,Derby,Joan Waste (1534 – 1 August 1556) was a blind woman who was burned in [MASK] for refusing to renounce her Protestant faith.
805,Joan Waste,[X] died in [Y] .,Derby,Joan Waste (1534 – 1 August 1556) was a blind woman who was burned in [MASK] for refusing to renounce her Protestant faith.
806,Wenzel Jamnitzer,[X] died in [Y] .,Nuremberg,"Wenzel Jamnitzer (sometimes Jamitzer, or Wenzel Gemniczer) (1507/1508 – 19 December 1585) was a Northern Mannerist goldsmith, artist, and printmaker in etching, who worked in [MASK]."
807,Wenzel Jamnitzer,[X] died in [Y] .,Nuremberg,"Wenzel Jamnitzer (sometimes Jamitzer, or Wenzel Gemniczer) (1507/1508 – 19 December 1585) was a Northern Mannerist goldsmith, artist, and printmaker in etching, who worked in [MASK]."
808,Henry IV of England,[X] died in [Y] .,London,"In 1404 in Essex, she took part in a conspiracy against King Henry IV of England and was sent to the Tower of [MASK]; however, she was eventually pardoned through the efforts of Queen consort Joanna of Navarre."
809,Henry IV of England,[X] died in [Y] .,London,"In 1404 in Essex, she took part in a conspiracy against King Henry IV of England and was sent to the Tower of [MASK]; however, she was eventually pardoned through the efforts of Queen consort Joanna of Navarre."
810,Jan Bouman,[X] died in [Y] .,Berlin,"Hedwig's Cathedral), [MASK], which he produced in collaboration with Georg Wenzeslaus von Knobelsdorff, until recently the chief architect to Frederick II of Prussia; the church was eventually built to a modified version of the plan, by Johann Boumann, from June 1748, and Johann Gottfried Büring, in 1772–3."
811,Jan Bouman,[X] died in [Y] .,Berlin,"Jan Bouman (Amsterdam, 28 August 1706 - [MASK], 6 September 1776) was a Dutch architect, mainly notable for his work as designer and general contractor on the Dutch Quarter in Potsdam."
812,Thomas Nipperdey,[X] died in [Y] .,Munich,"Thomas Nipperdey (27 October 1927, Cologne – 14 June 1992, [MASK]) was a German historian best known for his monumental and exhaustive studies of Germany from 1800 to 1918."
813,Thomas Nipperdey,[X] died in [Y] .,Munich,"Thomas Nipperdey (27 October 1927, Cologne – 14 June 1992, [MASK]) was a German historian best known for his monumental and exhaustive studies of Germany from 1800 to 1918."
814,Anahit Tsitsikian,[X] died in [Y] .,Yerevan,"Anahit Tsitsikian (Armenian: Անահիտ Ցիցիկյան; born Leningrad, August 26, 1926; death [MASK], May 2, 1999) was the first renowned Armenian female violinist."
815,Anahit Tsitsikian,[X] died in [Y] .,Yerevan,"Anahit Tsitsikian (Armenian: Անահիտ Ցիցիկյան; born Leningrad, August 26, 1926; death [MASK], May 2, 1999) was the first renowned Armenian female violinist."
816,Octavius Catto,[X] died in [Y] .,Philadelphia,"Octavius Valentine Catto (February 22, 1839 – October 10, 1871) was a black educator, intellectual, and civil rights activist in [MASK]."
817,Octavius Catto,[X] died in [Y] .,Philadelphia,"Octavius Valentine Catto (February 22, 1839 – October 10, 1871) was a black educator, intellectual, and civil rights activist in [MASK]."
818,Benno Elkan,[X] died in [Y] .,London,"Benno Elkan OBE (2 December 1877, Dortmund, Westphalia - 10 January 1960, [MASK]) was a German-born British sculptor and medallist."
819,Benno Elkan,[X] died in [Y] .,London,"Benno Elkan OBE (2 December 1877, Dortmund, Westphalia - 10 January 1960, [MASK]) was a German-born British sculptor and medallist."
