,sub_label,template,obj_label,masked_sentence
767,Alfred Gusenbauer,[X] is [Y] citizen .,Austria,Alfred Gusenbauer (born 8 February 1960) is an Austrian politician who until 2008 spent his entire professional life as an employee of the Social Democratic Party of [MASK] (SPÖ) or as a parliamentary representative.
768,Tzeni Karezi,[X] is [Y] citizen .,Greece,"Rantevou stin Kerkyra or Rendez-vous stin Kerkira ([MASK]: Ραντεβού στην Κέρκυρα, Conversations in Corfu) is a 1960 Greek black and white drama film directed and written by Dimitris Dadiras and starring Tzeni Karezi."
769,Tzeni Karezi,[X] is [Y] citizen .,Greece,"Rantevou stin Kerkyra or Rendez-vous stin Kerkira (Greek: Ραντεβού στην Κέρκυρα, Conversations in Corfu) is a 1960 [MASK] black and white drama film directed and written by Dimitris Dadiras and starring Tzeni Karezi."
770,Brenda Asnicar,[X] is [Y] citizen .,Argentina,"Brenda Daniela Asnicar Mendoza (born 17 October 1991) known professionally as Brenda Asnicar is an [MASK] actress, dancer and singer."
771,Brenda Asnicar,[X] is [Y] citizen .,Argentina,"Brenda Daniela Asnicar Mendoza (born 17 October 1991) known professionally as Brenda Asnicar is an [MASK] actress, dancer and singer."
772,Michel de Ghelderode,[X] is [Y] citizen .,Belgium,"Michel de Ghelderode (April 3, 1898 – April 1, 1962) was an avant-garde [MASK] dramatist, writing in French."
773,Michel de Ghelderode,[X] is [Y] citizen .,Belgium,"Michel de Ghelderode (April 3, 1898 – April 1, 1962) was an avant-garde [MASK] dramatist, writing in French."
774,F. S. Platou,[X] is [Y] citizen .,Norway,Frithjof Stoud Platou (21 August 1903 – 12 August 1980) was a [MASK] architect.
775,F. S. Platou,[X] is [Y] citizen .,Norway,Frithjof Stoud Platou (21 August 1903 – 12 August 1980) was a [MASK] architect.
776,Prasanna,[X] is [Y] citizen .,India,"Prasanna Yoga Anjaneyar Temple is a Hindu temple devoted to Hanuman located near Madras Institute of Technology, Chromepet, Chennai, [MASK]."
777,Prasanna,[X] is [Y] citizen .,India,"Prasanna Venkatesa Perumal Temple is a Hindu temple located in the town of Thanjavur in Tamil Nadu, [MASK]."
778,Carlos Slim Domit,[X] is [Y] citizen .,Mexico,"In February 2015, Fancy raised a $20 million Series D strategic funding round which was led by [MASK]'s Carlos Slim Domit and the CCC holding company."
779,Carlos Slim Domit,[X] is [Y] citizen .,Mexico,"In February of 2015, Einhorn's company Fancy raised a $20 million Series D strategic funding round which was led by [MASK]'s Carlos Slim Domit and the CCC holding company."
780,Prudentius,[X] is [Y] citizen .,Spain,Her name is not mentioned by Prudentius in his hymn on the martyrs of [MASK].
781,Prudentius,[X] is [Y] citizen .,Spain,"Aurelius Prudentius Clemens was a Roman Christian poet, born in the Roman province of Tarraconensis (now Northern [MASK]) in 348."
782,Facundo Bagnis,[X] is [Y] citizen .,Argentina,"Argentinians Guido Andreozzi and Facundo Bagnis defeated Colombians Nicolás Barrientos and Carlos Salamanca 7–6(7–5), 7–5 in the final to claim the first gold medal for [MASK] in the tennis competition."
783,Facundo Bagnis,[X] is [Y] citizen .,Argentina,"Argentinian Facundo Bagnis defeated his compatriot Guido Andreozzi 4–6, 6–3, 7–6(7–3) in the final, to claim the second gold medal for [MASK] in the tennis competition."
784,George William Gordon,[X] is [Y] citizen .,Jamaica,"George William Gordon (1820 – 23 October 1865) was a Jamaican businessman, magistrate and politician who was a leading critic of the policies of the governor of [MASK] Edward Eyre."
785,George William Gordon,[X] is [Y] citizen .,Jamaica,"George William Gordon (1820 – 23 October 1865) was a Jamaican businessman, magistrate and politician who was a leading critic of the policies of the governor of [MASK] Edward Eyre."
786,Karl Enderlin,[X] is [Y] citizen .,Switzerland,"Karl Enderlin (born August 1, 1923, died November 11, 2004 in Zürich) was a [MASK] figure skater."
787,Karl Enderlin,[X] is [Y] citizen .,Switzerland,"Karl Enderlin (born August 1, 1923, died November 11, 2004 in Zürich) was a [MASK] figure skater."
788,Evan Dimas Darmono,[X] is [Y] citizen .,Indonesia,Evan Dimas Darmono (born 13 March 1995) is an [MASK] professional footballer who currently plays for Persebaya Surabaya in the Indonesia Super League as a midfielder.
789,Evan Dimas Darmono,[X] is [Y] citizen .,Indonesia,Evan Dimas Darmono (born 13 March 1995) is an [MASK] professional footballer who currently plays for Persebaya Surabaya in the Indonesia Super League as a midfielder.
790,Christophor Araratov,[X] is [Y] citizen .,Armenia,He was promoted to the rank of Major General of the [MASK] army during its fight for independence during and after World War I. Araratov participated in the 1918 battles of Sardarapat and Karakilisa against Turkish invaders.
791,Christophor Araratov,[X] is [Y] citizen .,Armenia,He was promoted to the rank of Major General of the [MASK] army during its fight for independence during and after World War I. Araratov participated in the 1918 battles of Sardarapat and Karakilisa against Turkish invaders.
792,Lukas Ligeti,[X] is [Y] citizen .,Austria,"They were formed in 2007 when Mai Lingani (vocals), Wende K. Blass (guitar), Kurt Dahlke (electronics), and Lukas Ligeti (drummer) created the band for a tour of [MASK]."
793,Lukas Ligeti,[X] is [Y] citizen .,Austria,"Lukas Ligeti (born 13 June 1965, in Vienna, [MASK]) is a composer and percussionist."
794,Daudi Kabaka,[X] is [Y] citizen .,Kenya,Daudi Kabaka (1939-2001) was a singer born in [MASK].
795,Daudi Kabaka,[X] is [Y] citizen .,Kenya,"][citation needed] Daudi Kabaka is also known for his Kenyan classic ""Harambee Harambee"" which largely reflects the aspirations of post-colonial [MASK] to build their nation."
796,Julieta Venegas,[X] is [Y] citizen .,Mexico,[MASK] performers Natalia Lafourcade and Julieta Venegas are the only artists to have won in this category more than once.
797,Julieta Venegas,[X] is [Y] citizen .,Mexico,"Another top album was Julieta Venegas' MTV Unplugged, a seventy-five-minute performance in Mexico City broadcast simultaneously in [MASK], Spain and the United States on June 5, 2008."
798,Bent Hamer,[X] is [Y] citizen .,Norway,"Bent Hamer (born 18 December 1956) is a film director, writer and producer, born in Sandefjord, [MASK] in 1956."
799,Bent Hamer,[X] is [Y] citizen .,Norway,"Bent Hamer (born 18 December 1956) is a film director, writer and producer, born in Sandefjord, [MASK] in 1956."
800,Suryavarman I,[X] is [Y] citizen .,Cambodia,"Phimeanakas (Khmer: ប្រាសាទភិមានអាកាស, Prasat Phimean Akas, 'celestial temple') or Vimeanakas (Khmer: ប្រាសាទវិមានអាកាស, Prasat Vimean Akas) at Angkor, [MASK], is a Hindu temple in the Khleang style, built at the end of the 10th century, during the reign of Rajendravarman (from 941-968), then completed by Suryavarman I:115,135:371 in the shape of a three tier pyramid as a Hindu temple."
801,Suryavarman I,[X] is [Y] citizen .,Cambodia,"For the first thousand years of Khmer history, [MASK] was ruled by a series of Hindu kings with an occasional Buddhist king, such as Jayavarman I of Funan, Jayavarman VII, who became a mahayanist, and Suryavarman I. A variety of Buddhist traditions co-existed peacefully throughout Cambodian lands, under the tolerant auspices of Hindu kings and the neighboring Mon-Theravada kingdoms."
802,Rizal Nurdin,[X] is [Y] citizen .,Indonesia,"Haji Tengku Rizal Nurdin (February 21, 1948 in Bukittinggi – September 5, 2005) was the 14th and 15th Governor of North Sumatra, [MASK]."
803,Rizal Nurdin,[X] is [Y] citizen .,Indonesia,"Haji Tengku Rizal Nurdin (February 21, 1948 in Bukittinggi – September 5, 2005) was the 14th and 15th Governor of North Sumatra, [MASK]."
804,Tewodros II,[X] is [Y] citizen .,Ethiopia,"[MASK] was reunified in 1855 Tewodros II, beginning Ethiopia's modern history."
805,Tewodros II,[X] is [Y] citizen .,Ethiopia,"Ethiopia was reunified in 1855 Tewodros II, beginning [MASK]'s modern history."
806,"Thomas Cecil, 1st Earl of Exeter",[X] is [Y] citizen .,England,"Thomas Cecil, Earl of Exeter, Lord Burghley and minister to Elizabeth I of [MASK]."
807,"Thomas Cecil, 1st Earl of Exeter",[X] is [Y] citizen .,England,"Sir Thomas Cecil, 1st Earl of Exeter, KG (5 May 1542 – 8 February 1623), known as Lord Burghley from 1598 to 1605, was an [MASK] politician and soldier."
808,Madhan Bob,[X] is [Y] citizen .,India,"S. Krishnamoorthy (born 9 October), better known by his screenname Madhan Bob, is a popular comedian and Tamil film actor from Chennai, Tamil Nadu, [MASK]."
809,Madhan Bob,[X] is [Y] citizen .,India,"S. Krishnamoorthy (born 9 October), better known by his screenname Madhan Bob, is a popular comedian and Tamil film actor from Chennai, Tamil Nadu, [MASK]."
810,Pehr Kalm,[X] is [Y] citizen .,Finland,"Pehr Kalm (6 March 1716 – 16 November 1779) (in [MASK] also known as Pietari Kalm and in some English-language translations as Peter Kalm) was a Swedish-Finnish explorer, botanist, naturalist, and agricultural economist."
811,Pehr Kalm,[X] is [Y] citizen .,Finland,"Pehr Kalm (6 March 1716 – 16 November 1779) (in [MASK] also known as Pietari Kalm and in some English-language translations as Peter Kalm) was a Swedish-Finnish explorer, botanist, naturalist, and agricultural economist."
812,Carlos Meglia,[X] is [Y] citizen .,Argentina,"More than 14,000 pieces of original art were lost in the flames, including pieces by Americans Hal Foster, Doug Wildey, Joe Kubert, Warren Tufts, Sergio Aragonés, George McManus, Alex Raymond, Charles M. Schulz, Mort Walker, John Prentice, Al Williamson, Gordon Bess, and Bud Sagendorf; works by [MASK] artists such as Alberto Breccia and Carlos Meglia; and pieces by European creators like André Franquin, Maurice Tillieux, Hermann, Martin Lodewijk, Philippe Bercovici, Giorgio Cavazzano, John Burns, and Ferdinando Tacconi."
813,Carlos Meglia,[X] is [Y] citizen .,Argentina,"Carlos Meglia (December 11, 1957 – August 15, 2008) was a comic book artist and penciller born in the city of Quilmes, [MASK]."
814,William Osler,[X] is [Y] citizen .,Canada,"Phagocytosis was first noted by [MASK] physician William Osler, and later studied by Élie Metchnikoff."
815,William Osler,[X] is [Y] citizen .,Canada,"In the last couple of years he has been heavily involved with different philantropic groups that raise funds for local hospitals in [MASK] like the Muslim Friends of Osler, promoting the support of local Charitable work focusing specifically on raising funds for William Osler Hospitals and Medical Centres in Ontario, Canada."
816,Orestis Laskos,[X] is [Y] citizen .,Greece,Madame X ([MASK] title I Agnostos) is a 1954 Greek drama film directed by Orestis Laskos.
817,Orestis Laskos,[X] is [Y] citizen .,Greece,"Praktores 005 enantion (C)Hrysopodarou or Praktores 005 ena(n)dion Hris(s)opodarou ([MASK]: Πράκτορες 005 εναντίον Χρυσοπόδαρου is a 1965 Greek comedy film directed by Orestis Laskos and written by Nikos Nikolaidis and starring Kostas Rigopoulos, Costas Hajihristos, Giannis Gkionakis, Beata Asimakopoulou, Giorgos Vrassivanopoulos and Giorgos Velentzas."
818,Mark Strudal,[X] is [Y] citizen .,Denmark,Mark Agner Boecking Strudal (born 29 April 1968 in Glostrup) is a retired [MASK] footballer who played as a striker and scored three goals in nine games for the Danish national team.
819,Mark Strudal,[X] is [Y] citizen .,Denmark,Mark Agner Boecking Strudal (born 29 April 1968 in Glostrup) is a retired [MASK] footballer who played as a striker and scored three goals in nine games for the Danish national team.
820,Minamoto no Yoshinaka,[X] is [Y] citizen .,Japan,"The story of Yoshinaka and Kanehira is fairly well known in [MASK]; it is also the subject of the Noh play ""Kanehira"", in which Kanehira's tormented ghost describes his and Yoshinaka's death, and his wish to go to the other side."
821,Minamoto no Yoshinaka,[X] is [Y] citizen .,Japan,"The story of Yoshinaka and Kanehira is fairly well known in [MASK]; it is also the subject of the Noh play ""Kanehira"", in which Kanehira's tormented ghost describes his and Yoshinaka's death, and his wish to go to the other side."
822,Pavel Bure,[X] is [Y] citizen .,Russia,"General of the Army Mikhail Petrovich Kolesnikov (Russian: Михаил Петрович Колесников; 30 June 1939 in Yeysk, Russian SFSR – 26 March 2007) was a member of Boris Yeltsin's administration and briefly served as acting Defence Minister of the [MASK] after Pavel Grachev was fired by Yeltsin.Kolesnikov also served as Chief of General Staff of the Armed Forces of the Russian Federation from 1992 to 1996."
823,Pavel Bure,[X] is [Y] citizen .,Russia,"General of the Army Mikhail Petrovich Kolesnikov (Russian: Михаил Петрович Колесников; 30 June 1939 in Yeysk, Russian SFSR – 26 March 2007) was a member of Boris Yeltsin's administration and briefly served as acting Defence Minister of the Russian Federation after Pavel Grachev was fired by Yeltsin.Kolesnikov also served as Chief of General Staff of the Armed Forces of the [MASK] from 1992 to 1996."
824,Francisco Vallejo Pons,[X] is [Y] citizen .,Spain,"Francisco Vallejo Pons (born 21 August 1982 in Es Castell, Minorca) is a chess Grandmaster from [MASK]."
825,Francisco Vallejo Pons,[X] is [Y] citizen .,Spain,"Francisco Vallejo Pons (born 21 August 1982 in Es Castell, Minorca) is a chess Grandmaster from [MASK]."
826,Derrick Dalley,[X] is [Y] citizen .,Canada,"Derrick Dalley MHA, (born July 22, 1965) is a Canadian politician in Newfoundland and Labrador, [MASK]."
827,Derrick Dalley,[X] is [Y] citizen .,Canada,"Derrick Dalley MHA, (born July 22, 1965) is a Canadian politician in Newfoundland and Labrador, [MASK]."
828,Haseeb Ahsan,[X] is [Y] citizen .,Pakistan,Haseeb Ahsan (Urdu: حسيب احسن; 15 July 1939 – 8 March 2013) was a Pakistani cricketer who played 12 Tests for [MASK] between 1958 and 1962.
829,Haseeb Ahsan,[X] is [Y] citizen .,Pakistan,Haseeb Ahsan (Urdu: حسيب احسن; 15 July 1939 – 8 March 2013) was a Pakistani cricketer who played 12 Tests for [MASK] between 1958 and 1962.
830,Stephen Low,[X] is [Y] citizen .,Canada,"Directed by [MASK] filmmaker Stephen Low, it features the Canadian Pacific Railway’s restored 4-6-4 H1b Hudson steam locomotive 2816."
831,Stephen Low,[X] is [Y] citizen .,Canada,"The Defender is a 54-minute Canadian documentary film, made in 1988 by the National Film Board of [MASK] (NFB) and directed by Stephen Low."
832,Lin Yang-kang,[X] is [Y] citizen .,Taiwan,"Lin Yang-kang (Chinese: 林洋港; pinyin: Lín Yánggǎng; June 10, 1927 – April 13, 2013) was a politician of the Republic of China ([MASK])."
833,Lin Yang-kang,[X] is [Y] citizen .,Taiwan,"Lin Yang-kang (Chinese: 林洋港; pinyin: Lín Yánggǎng; June 10, 1927 – April 13, 2013) was a politician of the Republic of China ([MASK])."
834,Henri Maurice Berteaux,[X] is [Y] citizen .,France,"Henri Maurice Berteaux (3 June 1852, Saint-Maur-des-Fossés – 21 May 1911) was the Minister of War in [MASK] from 14 November 1904 to 12 November 1905, and from 2 March 1911 until his accidental death on 21 May 1911."
835,Henri Maurice Berteaux,[X] is [Y] citizen .,France,"Henri Maurice Berteaux (3 June 1852, Saint-Maur-des-Fossés – 21 May 1911) was the Minister of War in [MASK] from 14 November 1904 to 12 November 1905, and from 2 March 1911 until his accidental death on 21 May 1911."
836,Domingo Nieto,[X] is [Y] citizen .,Peru,"Domingo Nieto (15 August 1803 – 17 February 1844) was a Peruvian Grand Marshal, forefather of the nation, and politician who became President of [MASK] between 1843 and 1844."
837,Domingo Nieto,[X] is [Y] citizen .,Peru,"Domingo Nieto (15 August 1803 – 17 February 1844) was a Peruvian Grand Marshal, forefather of the nation, and politician who became President of [MASK] between 1843 and 1844."
838,Masahiko Nishimura,[X] is [Y] citizen .,Japan,"It was popular in [MASK] upon its release and won 3 Japanese Academy Awards for Best Screenplay, Best Sound, and Best Supporting Actor (Nishimura Masahiko)."
839,Masahiko Nishimura,[X] is [Y] citizen .,Japan,"It was so popular in [MASK] that it brought media fame to the entire company and gained its star actor Masahiko Nishimura an award for Best Actor, in that year's Japanese Theatre Awards."
840,Edita Abdieski,[X] is [Y] citizen .,Switzerland,"Edita Abdieski (born November 14, 1984) is a [MASK] pop singer."
841,Edita Abdieski,[X] is [Y] citizen .,Switzerland,"Edita Abdieski (born November 14, 1984) is a [MASK] pop singer."
842,Annemarie Schwarzenbach,[X] is [Y] citizen .,Switzerland,"The book was dedicated to the [MASK] journalist, travel writer and novelist Annemarie Schwarzenbach (1908-1942), whom McCullers had met and befriended in the summer of 1940 (after the book was finished)."
843,Annemarie Schwarzenbach,[X] is [Y] citizen .,Switzerland,"She had a long-time romantic relationship with [MASK] millionaire's wife and amateur photographer Renée Schwarzenbach-Wille, the mother of writer Annemarie Schwarzenbach."
844,Chiril Gaburici,[X] is [Y] citizen .,Moldova,"With 21 seats in the Moldovan Parliament, it is the largest of the three parties that make up the centre-right Political Alliance for a European [MASK] government, in which party member Chiril Gaburici is Prime Minister."
845,Chiril Gaburici,[X] is [Y] citizen .,Moldova,"She was considered on 23 July 2015 by the Liberal Democratic Party as a nominee to be the next Prime Minister of [MASK], succeeding Natalia Gherman and Chiril Gaburici."
846,Ger Canning,[X] is [Y] citizen .,Ireland,"The All-Ireland semi-finals of 1975, 1979 and 1985 saw Galway catch Cork on the hop, while their most recent victory over 'the Rebels' came in an All-Ireland qualifier in 2002.The game was shown live in [MASK] on RTÉ Two as part of the Sunday game live with match commentary provided by Ger Canning and analysis by Michael Duignan."
847,Ger Canning,[X] is [Y] citizen .,Ireland,The match was shown live in [MASK] on Network 2 with match commentary by Ger Canning with analysis by Tomás Mulcahy.
848,Chico Buarque,[X] is [Y] citizen .,Brazil,"Francisco ""Chico"" Buarque de Hollanda (born June 19, 1944 in Rio de Janeiro, [MASK]), popularly known as Chico Buarque ([ˈʃiku buˈaʁki]), is a singer, guitarist, composer, dramatist, writer and poet."
849,Chico Buarque,[X] is [Y] citizen .,Brazil,"Francisco ""Chico"" Buarque de Hollanda (born June 19, 1944 in Rio de Janeiro, [MASK]), popularly known as Chico Buarque ([ˈʃiku buˈaʁki]), is a singer, guitarist, composer, dramatist, writer and poet."
850,Wilhelm Heitmeyer,[X] is [Y] citizen .,Germany,"Wilhelm Heitmeyer (born 28 June 1945, Nettelstedt, [MASK]) is Professor of Education specializing in socialisation."
851,Wilhelm Heitmeyer,[X] is [Y] citizen .,Germany,"Wilhelm Heitmeyer (born 28 June 1945, Nettelstedt, [MASK]) is Professor of Education specializing in socialisation."
852,Santiago Botero,[X] is [Y] citizen .,Colombia,"Santiago Botero Echeverry (born October 27, 1972 in Medellín, [MASK]) is a Colombian former professional road bicycle racer."
853,Santiago Botero,[X] is [Y] citizen .,Colombia,"Santiago Botero Echeverry (born October 27, 1972 in Medellín, [MASK]) is a Colombian former professional road bicycle racer."
854,Jorge Rial,[X] is [Y] citizen .,Argentina,"The sixth season of Gran Hermano [MASK] premiered on Sunday December 12, 2010 hosted by Jorge Rial."
855,Jorge Rial,[X] is [Y] citizen .,Argentina,"Intrusos en el espectáculo (Spanish: Intruders in the spectacle) is an [MASK] talk show, hosted by Jorge Rial."
856,Jigme Singye Wangchuck,[X] is [Y] citizen .,Bhutan,"It was created in 1999 by Jigme Singye Wangchuck, the fourth King of [MASK]."
857,Jigme Singye Wangchuck,[X] is [Y] citizen .,Bhutan,"Jigme Singye Wangchuck (born 11 November 1955) was the King of [MASK] (Druk Gyalpo) from 1972 until his abdication in favour of his eldest son, Jigme Khesar Namgyel Wangchuck, in 2006."
858,Ron Cantelon,[X] is [Y] citizen .,Canada,"Ron Cantelon (born 1943 or 1944) is a [MASK] politician, who served in the Legislative Assembly of British Columbia from 2005 to 2013."
859,Ron Cantelon,[X] is [Y] citizen .,Canada,"Ron Cantelon (born 1943 or 1944) is a [MASK] politician, who served in the Legislative Assembly of British Columbia from 2005 to 2013."
860,Patrik Jensen,[X] is [Y] citizen .,Sweden,"Patrik Jensen (born 24 November 1969 in Linköping, [MASK]) is a Swedish guitarist and co-founder of the bands, The Haunted (1996-present), and Witchery (1997-present), and also the former guitarist of the bands Orchriste (1987-1990), Seance (1990-1995) Satanic Slaughter (1994-1996) and Brujeria (1997)."
861,Patrik Jensen,[X] is [Y] citizen .,Sweden,"Patrik Jensen (born 24 November 1969 in Linköping, Sweden) is a [MASK] guitarist and co-founder of the bands, The Haunted (1996-present), and Witchery (1997-present), and also the former guitarist of the bands Orchriste (1987-1990), Seance (1990-1995) Satanic Slaughter (1994-1996) and Brujeria (1997)."
862,Afewerk Tekle,[X] is [Y] citizen .,Ethiopia,"Afewerk Tekle (22 October 1932 – 10 April 2012) was one of [MASK]'s most celebrated artists, particularly known for his paintings on African and Christian themes as well as his stained glass."
863,Afewerk Tekle,[X] is [Y] citizen .,Ethiopia,"Afewerk Tekle (22 October 1932 – 10 April 2012) was one of [MASK]'s most celebrated artists, particularly known for his paintings on African and Christian themes as well as his stained glass."
864,Colmar Freiherr von der Goltz,[X] is [Y] citizen .,Germany,"Gottfried (Graf) von der Goltz (born 1 June 1964 in Würzburg, [MASK]) is a German-Norwegian violinist and conductor, specialising in the baroque repertoire."
865,Colmar Freiherr von der Goltz,[X] is [Y] citizen .,Germany,He worked under Colmar Freiherr von der Goltz (Goltz Pasha) for a while and traveled to [MASK].
866,Bhaktisiddhanta Saraswati,[X] is [Y] citizen .,India,"However, after the demise of Bhaktisiddhanta Sarasvati in 1937, the Gaudiya Math became tangled by internal dissent, and the united mission in [MASK] was effectively fragmented."
867,Bhaktisiddhanta Saraswati,[X] is [Y] citizen .,India,"However, after the demise of Bhaktisiddhanta Sarasvati in 1937, the Gaudiya Math became tangled by internal dissent, and the united mission in [MASK] was effectively fragmented."
868,Alex Sirvent,[X] is [Y] citizen .,Mexico,"Alejandro Sirvent (born October 18, 1979 in Mexico City, DF, [MASK]), also billed as Alex Sirvent, is a Mexican actor, singer and composer."
869,Alex Sirvent,[X] is [Y] citizen .,Mexico,"Alejandro Sirvent (born October 18, 1979 in Mexico City, DF, [MASK]), also billed as Alex Sirvent, is a Mexican actor, singer and composer."
870,Jeff Lang,[X] is [Y] citizen .,Australia,"Based upon their live shows, they have been described as “one of [MASK]’s most exciting new roots acts” The band has played alongside some of Australia’s top artists including Jeff Lang, Angry Anderson, Jenny Morris, and Dallas Frasca."
871,Jeff Lang,[X] is [Y] citizen .,Australia,"Based upon their live shows, they have been described as “one of Australia’s most exciting new roots acts” The band has played alongside some of [MASK]’s top artists including Jeff Lang, Angry Anderson, Jenny Morris, and Dallas Frasca."
872,Cian O'Connor,[X] is [Y] citizen .,Ireland,"Cian O'Connor (born 29 December 1983 in Glounthaune, County Cork, [MASK]) is an Irish sportsperson."
873,Cian O'Connor,[X] is [Y] citizen .,Ireland,"At the 2012 Olympic Games in London, Schröder won the silver medal in the individual jumping competition after a jump-off for silver and bronze with [MASK]'s Cian O'Connor."
874,Kurt Waldheim,[X] is [Y] citizen .,Austria,"Waldheim was the fourth Secretary-General of the United Nations from 1972 to 1981, and the ninth President of [MASK] from 1986 to 1992."
875,Kurt Waldheim,[X] is [Y] citizen .,Austria,"Waldheim was the fourth Secretary-General of the United Nations from 1972 to 1981, and the ninth President of [MASK] from 1986 to 1992."
876,Adriana Fonseca,[X] is [Y] citizen .,Mexico,"Adriana Fonseca ([aˈðɾjana fonˈseka]; born Adriana Fonseca Castellanos on March 16, 1979 in Veracruz, Veracruz, [MASK]) is a Mexican actress and dancer."
877,Adriana Fonseca,[X] is [Y] citizen .,Mexico,"Adriana Fonseca ([aˈðɾjana fonˈseka]; born Adriana Fonseca Castellanos on March 16, 1979 in Veracruz, Veracruz, [MASK]) is a Mexican actress and dancer."
878,Marguerite Broquedis,[X] is [Y] citizen .,France,At the Stockholm Olympics in 1912 she won a gold medal in the mixed doubles event with Heinrich Schomburgk and a silver medal in the women's outdoor singles tournament (lost to Marguerite Broquedis of [MASK]).
879,Marguerite Broquedis,[X] is [Y] citizen .,France,Marguerite Broquedis of [MASK] defeated Dorothea Koring of Germany in the ladies' singles for the gold medal.
880,Joyce Bamford-Addo,[X] is [Y] citizen .,Ghana,Joyce Adeline Bamford-Addo (born 26 March 1937) was the Speaker of the 5th Session of the Parliament of [MASK].
881,Joyce Bamford-Addo,[X] is [Y] citizen .,Ghana,Joyce Adeline Bamford-Addo (born 26 March 1937) was the Speaker of the 5th Session of the Parliament of [MASK].
882,Mukul Roy,[X] is [Y] citizen .,India,{{Infobox Indian poliWest Bengal Trinamool Congressপশ্চিমবঙ্গ তৃণমূল কংগ্রেস|logo = |colorcode = #99FF99 |leader = |chairman = |ppchairman = Amitava Mazumder|secretary = Prithwish Dasgupta|loksabha leader = |rajyasabha leader = |foundation = 1 January 1998 |split = Indian National Congress|dissolution = |headquarters = |publication = |students = |youth = All [MASK] Trinamool Youth Congress |women = |labour = |peasants = |sports = |ideology = PopulismDemocratic socialism|international = |colours = Bright Green   |position = Centre-left|eci = State Party |state seats = |loksabha seats = |rajyasabha seats = |coalition = |symbol = |website = |country = India}} West Bengal Trinamool Congress (WBTC) is a political party in India that was formed by Mukul Roy.
883,Mukul Roy,[X] is [Y] citizen .,India,{{Infobox Indian poliWest Bengal Trinamool Congressপশ্চিমবঙ্গ তৃণমূল কংগ্রেস|logo = |colorcode = #99FF99 |leader = |chairman = |ppchairman = Amitava Mazumder|secretary = Prithwish Dasgupta|loksabha leader = |rajyasabha leader = |foundation = 1 January 1998 |split = Indian National Congress|dissolution = |headquarters = |publication = |students = |youth = All India Trinamool Youth Congress |women = |labour = |peasants = |sports = |ideology = PopulismDemocratic socialism|international = |colours = Bright Green   |position = Centre-left|eci = State Party |state seats = |loksabha seats = |rajyasabha seats = |coalition = |symbol = |website = |country = [MASK]}} West Bengal Trinamool Congress (WBTC) is a political party in India that was formed by Mukul Roy.
884,Sturla Gunnarsson,[X] is [Y] citizen .,Canada,"A National Film Board of [MASK] production, Final Offer is directed by Sturla Gunnarsson and Robert Collison and produced by John Kramer, Sturla Gunnarsson and Robert Collison (writer)."
885,Sturla Gunnarsson,[X] is [Y] citizen .,Canada,"A National Film Board of [MASK] production, Final Offer is directed by Sturla Gunnarsson and Robert Collison and produced by John Kramer, Sturla Gunnarsson and Robert Collison (writer)."
886,Friedrich Asinger,[X] is [Y] citizen .,Austria,Friedrich Asinger (26 June 1907 in Freiland/Niederdonau ([MASK]); – 7 March 1999 in Aachen) was an Austrian chemist and professor for Technical Chemistry.
887,Friedrich Asinger,[X] is [Y] citizen .,Austria,Friedrich Asinger (26 June 1907 in Freiland/Niederdonau ([MASK]); – 7 March 1999 in Aachen) was an Austrian chemist and professor for Technical Chemistry.
888,Kristian Levring,[X] is [Y] citizen .,Denmark,"They were later joined by fellow [MASK] directors Kristian Levring and Søren Kragh-Jacobsen, forming the Dogme 95 Collective or the Dogme Brethren."
889,Kristian Levring,[X] is [Y] citizen .,Denmark,"Kristian Levring (born May 9, 1957) is a [MASK] film director."
890,Senkichi Taniguchi,[X] is [Y] citizen .,Japan,"Senkichi Taniguchi died of pneumonia at a hospital in Tokyo, [MASK], on October 29, 2007, at the age of 95."
891,Senkichi Taniguchi,[X] is [Y] citizen .,Japan,"Senkichi Taniguchi died of pneumonia at a hospital in Tokyo, [MASK], on October 29, 2007, at the age of 95."
892,Margaret Atwood,[X] is [Y] citizen .,Canada,"The term was first coined by literary critic Northrop Frye and further explored by author Margaret Atwood, who discussed [MASK]'s preoccupation with the theme of survival in her book Survival: A Thematic Guide to Canadian Literature."
893,Margaret Atwood,[X] is [Y] citizen .,Canada,His 1980 portrait of Margaret Atwood is in the collection of the Portrait Gallery of [MASK].
894,Vilayat Khan,[X] is [Y] citizen .,India,"He is the third son and disciple of sitar and surbahar player Imrat Khan, nephew of sitar player Vilayat Khan and a member of [MASK]'s illustrious multi-generational musical Khan family which founded the Imdadkhani Gharana ."
895,Vilayat Khan,[X] is [Y] citizen .,India,"For all of the 1940s and most of the 1950s he was considered the most prominent sitar player in [MASK], following the demise of Enayat Khan of the Etawah Gharana, and prior to the rise of the young Ravi Shankar and Vilayat Khan in the mid-1950s."
896,death of Ali Abdulhadi Mushaima,[X] is [Y] citizen .,Bahrain,"In a rare televised speech the King of [MASK], Hamad bin Isa Al Khalifa, announced that the deaths of Ali Abdulhadi Mushaima and Fadhel Al-Matrook would be investigated."
897,death of Ali Abdulhadi Mushaima,[X] is [Y] citizen .,Bahrain,"In a rare televised speech the King of [MASK], Hamad bin Isa Al Khalifa, announced that the deaths of Ali Abdulhadi Mushaima and Fadhel Al-Matrook would be investigated."
