,sub_label,template,obj_label,masked_sentence
1452,Raymond Hains,[X] died in [Y] .,Paris,Raymond Hains was born in Saint-Brieuc (Côtes-d'Armor) and studied at the Ecole Nationale des Beaux-Arts in Rennes before coming to [MASK] to present his first exhibition of “hypnagogic” photographs and starting a body of work with torn posters from the streets.
1454,Bertrand Andrieu,[X] died in [Y] .,Paris,"Depaulis was born in [MASK], and studied at the École nationale supérieure des Beaux-Arts under Bertrand Andrieu for medal making and Pierre Cartellier for sculpture."
1455,William Behnes,[X] died in [Y] .,London,"Apprenticed to a memorial mason in Swansea, he was quickly promoted, and in 1835 he went to [MASK] to work for William Behnes."
1458,Piero Bellugi,[X] died in [Y] .,Florence,Piero Bellugi (14 July 1924 – 10 June 2012) was an Italian conductor from [MASK].
1460,Robert Torrens,[X] died in [Y] .,London,"Colonel Robert Torrens FRS (1780, Hervey Hill, Derry – 27 May 1864, [MASK]) was a Royal Marines officer, political economist, MP, owner of the influential Globe newspaper and prolific writer."
1462,Benno Moiseiwitsch,[X] died in [Y] .,London,"Born in [MASK], the daughter of Daisy Kennedy, an Australian concert violinist and Benno Moiseiwitsch, a famous Ukrainian classical pianist, she attended the Central School of Arts and Crafts."
1463,Andrew Huxley,[X] died in [Y] .,Cambridge,"As a postdoctoral fellow and a sabbatical visitor, he has done research at the University of Geneva, Switzerland (with A. Tissieres), at the Medical Research Council Laboratory of Molecular Biology, [MASK] (with Hugh E. Huxley), and at the University of Oxford, England."
1464,Jean Galia,[X] died in [Y] .,Toulouse,"Jean Galia (born 20 March 1905 in Ille-sur-Têt, Pyrénées-Orientales, died 1949 in [MASK]) was a French rugby union and rugby league footballer and champion boxer."
1466,Johann Christian Bach,[X] died in [Y] .,London,Ernest Warburton (10 June 1937 in Irlam – 7 August 2001 in [MASK]) was a noted musicologist who specialized in the music of Johann Christian Bach.
1474,Samuel Johnson,[X] died in [Y] .,London,He subsequently became a theological essayist and a friend and acquaintance of Samuel Johnson and other noted figures of 18th-century literary [MASK].
1487,Hugh Roy Cullen,[X] died in [Y] .,Houston,"Cast in 1939, it is in The Lillie and Hugh Roy Cullen Sculpture Garden, Museum of Fine Arts, [MASK]."
1489,Dieter Eppler,[X] died in [Y] .,Stuttgart,Dieter Eppler (11 February 1927 in [MASK] – 12 April 2008 in Stuttgart) was a German television actor and director of radio dramas.
1493,Joe Vogler,[X] died in [Y] .,Alaska,"Nonetheless, [MASK]'s legal status within the Union has been disputed at times, most recently by a movement launched by Joe Vogler and the Alaskan Independence Party (AIP)."
1495,Valentin Conrart,[X] died in [Y] .,Paris,"Mézeray succeeded Valentin Conrart as permanent secretary to the Académie française (1675), and died at [MASK]."
1498,Karl Michael Ziehrer,[X] died in [Y] .,Vienna,"At the opening of the new banqueting hall (Festsaal) on 12 February 1890 two rival orchestras were commissioned to provide dance music for the occasion; the Strauss Orchestra under the direction of Eduard Strauss, and that of rival Kapellmeister Karl Michael Ziehrer who was head of the [MASK] House Regiment 'Hoch und Deutschmeister No."
1505,Jimmy Doolittle,[X] died in [Y] .,California,"John Taylor Doolittle (born October 30, 1950), American politician, was a Republican member of the United States House of Representatives from 1991 to 2009, representing [MASK]'s 4th congressional district."
1508,Maximilien Rubel,[X] died in [Y] .,Paris,"Maximilien Rubel (10 October 1905 in Chernivtsi – 28 February 1996 in [MASK]) was a famous ""Marxist"" historian and council communist."
1510,Jean Calas,[X] died in [Y] .,Toulouse,The most famous trial of the parlement of [MASK] was the Calas affair.
1515,Leopold Okulicki,[X] died in [Y] .,Moscow,"On 21 June, General Leopold Okulicki, former Commander of the Polish Home Army was sentenced to 10 years of imprisonment in [MASK] for the alleged sabotage against the Soviet Army."
1516,Lorenzo Perosi,[X] died in [Y] .,Rome,"Marziano Perosi (Tortona October 20, 1875 – [MASK] February 21, 1959), brother of Don Lorenzo Perosi and of Cardinal Carlo Perosi."
1517,Leopold Gratz,[X] died in [Y] .,Vienna,"Leopold Gratz (November 4, 1929, [MASK] – March 2, 2006, Vienna) was an Austrian politician."
1523,Yuri Shchekochikhin,[X] died in [Y] .,Moscow,"Six Novaya Gazeta journalists, including Yury Shchekochikhin, Anna Politkovskaya and Anastasia Baburova, have been murdered since 2001, in connection with their investigations It is published in [MASK], in regions within Russia, and in some foreign countries."
1524,Enrico Barone,[X] died in [Y] .,Rome,"Enrico Barone (born December 22, 1859 in Naples, Kingdom of the Two Sicilies; died May 14, 1924 in [MASK]) was a soldier, military historian, and an economist."
1526,Jack Cassidy,[X] died in [Y] .,Hollywood,"Shirley Jones and Jack Cassidy recorded a version that was released on their album ""With Love From [MASK]"" (1959) Andy Williams released a version on his 1962 album, Moon River and Other Great Movie Themes."
1528,Marc Sangnier,[X] died in [Y] .,Paris,"A brilliant mind, he studied in Agen before attending the Collège Stanislas, a famous catholic school in [MASK], where he became friend with writer to be Henry de Jouvenel and catholic activist Marc Sangnier."
1529,Donald L. Hollowell,[X] died in [Y] .,Atlanta,"Maddox Park is a 51.5-acre (208,000 m2) community park located in the west side of [MASK] (in the Bankhead neighborhood), across Donald Lee Hollowell Parkway from Bankhead MARTA station."
1530,Hermann Nothnagel,[X] died in [Y] .,Vienna,"After Duchek's death in 1882, his position at [MASK] was filled by Carl Nothnagel (1841–1905)."
1531,John Kemp,[X] died in [Y] .,Canterbury,"Kempe was the nephew of John Kemp, Archbishop of [MASK]."
1532,Giovanni Alberto Ristori,[X] died in [Y] .,Dresden,"He also wrote the text for the comic opera Calandro by Giovanni Alberto Ristori, which was first staged in 1726 at the castle of Pilnitz near [MASK], and then in Moscow in 1731 when it was the first opera ever performed in Russia."
1533,Girolamo Frescobaldi,[X] died in [Y] .,Rome,"A later practitioner in [MASK] was Girolamo Frescobaldi, and his German student Froberger took the style north with him."
1534,Princess Marie Louise of Bourbon-Parma,[X] died in [Y] .,Sofia,"It is situated near the road junction Nadezhda in the northern part of [MASK], at the intersection of Maria Luiza Boulevard and Gen."
1538,Francesco di Maria,[X] died in [Y] .,Naples,"He trained with Francesco di Maria in [MASK], then with Luca Giordano."
1541,Jean Gallon,[X] died in [Y] .,Paris,"Born in [MASK], Gallon was the younger brother of composer Jean Gallon with whom he studied harmony at the Paris Conservatoire."
1543,Jacques Cousteau,[X] died in [Y] .,Paris,"The Aqua-Lung was invented in [MASK] during the winter of 1942–1943 by two Frenchmen; the engineer Émile Gagnan and Naval Lieutenant (""lieutenant de vaisseau"") Jacques Cousteau."
1544,Sofia Kovalevskaya,[X] died in [Y] .,Stockholm,"He became professor at [MASK] in 1892, after Sofia Kovalevskaia."
1545,Georges Rouault,[X] died in [Y] .,Paris,"In 1949 he visited [MASK] and was influenced by Georges Rouault, Maurice de Vlaminck and Maurice Utrillo."
1548,Josip Murn,[X] died in [Y] .,Ljubljana,"In [MASK], he is known for example by the monument to Slovene Modernist poets Ivan Cankar, Dragotin Kette, and Josip Murn at Žale."
1549,Fred Ruiz Castro,[X] died in [Y] .,India,"Fred Ruiz Castro (September 2, 1914 - April 19, 1979) was the Chief Justice of the Supreme Court of the Philippines from January 5, 1976 until his death on April 19, 1979 while on an official trip to [MASK]."
1551,Giovanni Lanfranco,[X] died in [Y] .,Rome,"Born in Ferrara, he trained under Giovanni Lanfranco, and followed his master to Naples and [MASK]."
1557,Sa'd al-Dawla,[X] died in [Y] .,Aleppo,"Sa'd al-Dawla Abu 'l-Ma'ali Sharif, more commonly known by his laqab (honorific epithet), Sa'd al-Dawla (Arabic: سعد الدولة), was the second ruler of the Hamdanid Emirate of [MASK], encompassing most of northern Syria."
1561,Ra'ana Liaquat Ali Khan,[X] died in [Y] .,Karachi,"The RLAK (named after Begum Ra'ana Liaquat Ali Khan) Government College of Home Economics (also known as RLAK CHE) is an all-girls college, established in 1952 in [MASK], province of Sindh, Pakistan."
1562,Jiro Yoshihara,[X] died in [Y] .,Japan,"He was a co-founder (along with Jirō Yoshihara) of the avant garde Gutai group formed in the 1950s, and his works are in museum collections such as those of the Tate Gallery and the Tate Modern (in both London and Liverpool) and the Hyogo Prefectural Museum of Art in Kobe, [MASK]."
1564,Henry Michell Wagner,[X] died in [Y] .,Brighton,"Paul's, [MASK], 1861–66 (where he was a curate of Henry Michell Wagner); and perpetual curate of St."
1570,William Hawi,[X] died in [Y] .,Beirut,"In 1952, the Lebanese Phalange put William Hawi up for the [MASK] Municipal Council in the Achrafieh-Rmeil region, where he obtained the largest number of votes."
1572,Georg Wilhelm Friedrich Hegel,[X] died in [Y] .,Berlin,"The results of their meetings are published in the ""Hegel Jahrbuch"" (Hegel Yearbook) which is available at Akademie Verlag, [MASK]."
1577,Madeleine of Valois,[X] died in [Y] .,Edinburgh,"According to an inscription on the back of a portrait of his son Nicholas, he married Madeleine Digby in Scotland, and his eldest son the painter François Quesnel was born in [MASK]."
1578,Steven Izenour,[X] died in [Y] .,Vermont,"Steven Izenour (1940 in New Haven – August 21, 2001 in [MASK]) was an American architect, urbanist and theorist."
1580,Malcolm Sargent,[X] died in [Y] .,London,"In 1932, still aged only 13, she gave a [MASK] debut recital and appeared as soloist with Sir Malcolm Sargent and the London Symphony Orchestra."
1598,Vladimir Vinogradov,[X] died in [Y] .,Moscow,"Vladimir Viktorovich Vinogradov (Russian Владимир Викторович Виноградов) (19 September 1955, Ufa — 29 June 2008, [MASK]) was the owner and president of Inkombank, one of the largest banks in 90s' Russia."
1602,Carlo Alberto Castigliano,[X] died in [Y] .,Milan,"Carlo Alberto Castigliano (9 November 1847, Asti – 25 October 1884, [MASK]) was an Italian mathematician and physicist known for Castigliano's method for determining displacements in a linear-elastic system based on the partial derivatives of strain energy."
1604,Balys Sruoga,[X] died in [Y] .,Vilnius,"Balys Sruoga (February 2, 1896, near Biržai, Lithuania - October 16, 1947, [MASK]) was a Lithuanian poet, playwright, critic, and literary theorist."
1608,Carla Accardi,[X] died in [Y] .,Rome,"Attardi moved from Genoa to [MASK] in the early 1950s, where he formed the group Forma 1 together with other artists such as Carla Accardi, Pietro Consagra, Piero Dorazio, Mino Guerrini, Concetto Maugeri, Achille Perilli, Antonio Sanfilippo and Giulio Turcato."
1610,George Martin Lane,[X] died in [Y] .,Cambridge,"One evening George Martin Lane was trying to make his way to [MASK], from Boston."
1611,Eduardo Scarpetta,[X] died in [Y] .,Naples,Eduardo Scarpetta (1853 -1925) was an Italian actor and playwright from [MASK].
1615,Asa Griggs Candler,[X] died in [Y] .,Atlanta,"In 1899 Benjamin Thomas and Joseph Whitehead traveled from Chattanooga to [MASK], to meet with Asa Griggs Candler, the owner of Coca-Cola, in hopes of securing the rights to bottle the beverage."
1627,Buenaventura Durruti,[X] died in [Y] .,Madrid,"Durruti's death occurred, according to his chauffeur, in the midst of distant gunfire in [MASK]."
1628,Lyubov Orlova,[X] died in [Y] .,Moscow,"Jolly Fellows (Russian: Весёлые ребята Vesyolye rebyata), also translated as Happy-Go-Lucky Guys, [MASK] Laughs and Jazz Comedy, is a 1934 Soviet musical film, directed by Grigori Aleksandrov and starring his wife Lyubov Orlova, a gifted singer and the first recognized star of Soviet cinema."
1629,Lucian Freud,[X] died in [Y] .,London,"He was a prolific artist, but nonetheless spent many of the evenings of his middle age eating, drinking and gambling in [MASK]'s Soho with like-minded friends such as Lucian Freud (though the two fell out in the 1950s, for reasons neither ever explained), John Deakin, Muriel Belcher, Henrietta Moraes, Daniel Farson and Jeffrey Bernard."
1634,Hugo Pimentel,[X] died in [Y] .,Caracas,"Hugo Pimentel (25 January 1919, in San Fernando, Buenos Aires – 1 June 1984, in [MASK]) was an Argentine actor."
1636,Alfred Scott-Gatty,[X] died in [Y] .,London,"Sir Alfred Scott Scott-Gatty, KCVO, KStJ, FSA (26 April 1847 – 18 December 1918) was a long serving officer of arms at the College of Arms in [MASK] and a successful composer."
1638,Eugen Slutsky,[X] died in [Y] .,Moscow,"Abram Aronovich Slutsky (Russian: Абра́м Аро́нович Слу́цкий) (July 1898 - 17 February 1938, [MASK]) headed the Soviet foreign intelligence service (INO), then part of the NKVD, from May 1935 to February 1938."
1639,Bruno Pittermann,[X] died in [Y] .,Vienna,Bruno Pittermann (born 3 September 1905 in [MASK]; died 19 September 1983 in Vienna) was an Austrian social democrat politician.
1643,Curnonsky,[X] died in [Y] .,Paris,"Maurice Edmond Sailland (October 12, 1872, Angers, France – July 22, 1956, [MASK]), better known by his pen-name Curnonsky (nicknamed 'Cur'), and dubbed the Prince of Gastronomy, was the most celebrated writer on gastronomy in France in the 20th century."
1647,Rudi Supek,[X] died in [Y] .,Zagreb,"It was founded in [MASK] in 1988 by a group of left-leaning intellectuals, notably its first president was Branko Horvat, the second president was Nebojša Popov, its director was Žarko Puhovski and the members included Bogdan Bogdanović, Milan Kangrga, Lev Kreft, Shkëlzen Maliqi, Vesna Pešić, Koča Popović, Milorad Pupovac, Ljubomir Cuculovski, Ljubiša Ristić, Božidar Gajo Sekulić, Rudi Supek, Ljubomir Tadić, Dubravka Ugrešić, Predrag Vranicki, Nenad Zakošek, Jug Grizelj."
1652,Margaret Walker,[X] died in [Y] .,Chicago,"The South Side Writers Group (occasionally called South Side Writers' Group) was a circle of African-American writers and poets formed in the 1930s in [MASK], which included Richard Wright, Arna Bontemps, Margaret Walker, Fenton Johnson, Theodore Ward, Garfield Gordon, Frank Marshall Davis, Julius Weil, Dorothy Sutton, Russell Marshall, Robert Davis, Marion Perkins, Arthur Bland, Fern Gayden, and Alberta Sims[citation needed]."
1653,Matthew Pratt,[X] died in [Y] .,Philadelphia,"Henry Charles Pratt (1761—1838) was born in [MASK] on May 14, 1761 one of six children born to Matthew Pratt (1734-1805) and Elizabeth Moore (1739-1777)."
1654,Carl Marstrander,[X] died in [Y] .,Oslo,"Throughout his career his main focus remained the phonology and place-names of Gaelic, Welsh and Norwegian and became professor at the University of [MASK] after Carl Marstrander where he remained for some 30 years."
1655,Fredegund,[X] died in [Y] .,Paris,Fredegund died 8 December 597 in [MASK].
1658,Gaetano Mosca,[X] died in [Y] .,Rome,"In 1902 Musco began a collaboration with Nino Martoglio, who had seen him in [MASK] in Malia of Luigi Capuana and I Mafiusi of Giuseppe Rizzotto and Gaetano Mosca."
1659,Yehoshafat Harkabi,[X] died in [Y] .,Jerusalem,"Yehoshafat Harkabi (Hebrew: יהושפט הרכבי, born 1921, Haifa, Israel; died 1994, [MASK], Israel) was chief of Israeli military intelligence from 1955 until 1959 and afterwards a professor of International Relations and Middle East Studies at the Hebrew University of Jerusalem."
1663,Paul Lemerle,[X] died in [Y] .,Paris,"Paul Lemerle ([MASK], 22 April 1903 – Paris, 17 July 1989) was a French Byzantinist."
1667,Samuel Sarphati,[X] died in [Y] .,Amsterdam,"Samuel Sarphati (January 31, 1813 – June 23, 1866) was a Dutch physician and [MASK] city planner."
1669,Maurizio Merli,[X] died in [Y] .,Rome,Maurizio Merli (8 February 1940 in [MASK] – 10 March 1989) was an Italian film actor.
1672,Agnes Sligh Turnbull,[X] died in [Y] .,Livingston,"Agnes Sligh Turnbull (October 14, 1888, New Alexandria, Pennsylvania - January 31, 1982, [MASK]) was a bestselling American writer, most noted for her works of historical fiction based in her native Western Pennsylvania."
1674,Decio Azzolino,[X] died in [Y] .,Rome,"According to historians, his interest in the occult, Kabbalah and mysticism brought him into contact with Cardinal Decio Azzolino and his confidant, Queen Christina of Sweden (then living in [MASK] having converted to Catholicism)."
1676,Zakaria Paliashvili,[X] died in [Y] .,Tbilisi,In 1965 he graduated from the [MASK] Conservatory where he was under guidance from David Andguladze and from 1965 to 1974 was a soloist of the Tbilisi Opera and Ballet Theatre named after Zakaria Paliashvili.
1679,Otto Schreier,[X] died in [Y] .,Hamburg,"Otto Schreier (March 3, 1901 in Vienna, Austria – June 2, 1929 in [MASK], Germany) was an Austrian mathematician who made major contributions in combinatorial group theory and in the topology of Lie groups."
1681,Nino Chavchavadze,[X] died in [Y] .,Tbilisi,"When Nino turned sixteen, she met Russian poet and novelist Alexander Griboyedov during one of her father's parties in [MASK]."
1683,Lucius III,[X] died in [Y] .,Verona,"Ad abolendam (""On abolition"" or ""Towards abolishing"" from the first line, Ad abolendam diversam haeresium pravitatem, or ‘To abolish diverse malignant heresies’ ) was a decretal and bull of Pope Lucius III, written at [MASK] and issued 4 November 1184."
1687,Duarte Barbosa,[X] died in [Y] .,Philippines,"In 1519 Duarte Barbosa embarked on the first expedition to circumnavigate the world, led by his brother-in-law Ferdinand Magellan, dying in 1521 at the feast of rajah Humabon in Cebu at the [MASK] Island"
1689,Johann Nepomuk David,[X] died in [Y] .,Stuttgart,"Mahle studied music with Johann Nepomuk David in [MASK] before coming to Brazil in 1951, and then with Hans-Joachim Koellreutter in Piracicaba."
1691,Bruce Fairbairn,[X] died in [Y] .,Vancouver,"First Ron Nevison replaced Barry Mraz as producer, and then the project had to be taken to Bruce Fairbairn in [MASK] to achieve a mix that was to Kalodner's satisfaction."
1695,Ardeshir Cowasjee,[X] died in [Y] .,Karachi,"On 3 November 2013, Institute of Business Administration, [MASK] launched the Ardeshir Cowasjee Centre for Writing in his honor."
1697,Francesco Curradi,[X] died in [Y] .,Florence,"Francesco Curradi or Currado (15 November 1570 – 1661) was an Italian painter of the style described as Counter-Maniera or Counter-Mannerism, born and active in [MASK]."
1699,Dimitrie Paciurea,[X] died in [Y] .,Bucharest,"A student of Dimitrie Paciurea at the Academy of Arts in [MASK], he was a member of the Group of Four together with painters Nicolae Tonitza, Francisc Șirato and Ștefan Dimitrescu."
1701,Antoine Houdar de La Motte,[X] died in [Y] .,Paris,"Nicholas de la Motte (Bar-sur-Aube 29 July 1755 – [MASK] 6 November 1831), born Marc Antoine-Nicolas de la Motte, was an 18th-century French adventurer known for his part as a swindler in the affair of the diamond necklace."
1706,Berchtold Haller,[X] died in [Y] .,Bern,"The Swiss Reformed Church (German: Evangelisch-reformierte Kirchen der Schweiz, ""Evangelical-Reformed Swiss Church"") refers to the Reformed branch of Protestantism in Switzerland started in Zürich by Huldrych Zwingli and spread within a few years to Basel (Johannes Oecolampadius), [MASK] (Berchtold Haller and Niklaus Manuel), St."
1708,Sweyn II of Denmark,[X] died in [Y] .,Denmark,A stay at the court of Svend Estridson gave him the opportunity to find information about the history and geography of [MASK] and the other Scandinavian countries.
1723,Didier Daurat,[X] died in [Y] .,Toulouse,Didier Daurat (2 January 1891 at Montreuil-sous-Bois - 2 December 1969 at [MASK]) was a pioneer of French aviation.
1725,Joseph Wright of Derby,[X] died in [Y] .,Derby,"An Experiment on a Bird in the Air Pump is a 1768 oil-on-canvas painting by Joseph Wright of [MASK], one of a number of candlelit scenes that Wright painted during the 1760s."
1770,Sandro Botticelli,[X] died in [Y] .,Florence,"He is most famous for the mythological and allegorical subjects he painted in the late Quattrocento; he is said to have abandoned these to return to religious subjects under the influence of Savonarola, the preacher who exercised a huge sway in [MASK] in the 1490s, and had a similar effect on Botticelli."
1778,Harold Sakata,[X] died in [Y] .,Honolulu,"Lenn Haruki Sakata (Japanese: 坂田春樹 born June 8, 1954 in [MASK]) is a former professional baseball player who played in the Major Leagues primarily as a utility player from 1977 to 1987 and was a member of the Baltimore Orioles 1983 World Series Championship team."
1779,Prince Franz de Paula of Liechtenstein,[X] died in [Y] .,Vienna,"Prince Franz de Paula of Liechtenstein (Franz de Paula Joachim Joseph) ([MASK], 25 February 1802 – Vienna, 31 March 1887) was a son of Johann I Joseph, Prince of Liechtenstein (1760-1836) and wife Landgravine Josepha of Fürstenberg-Weitra, nephew of Aloys I, brother of Aloys II and uncle of Johann II and Franz I."
1783,Ruben Simonov,[X] died in [Y] .,Moscow,"Ruben Simonov (Russian: Рубен Николаевич Симонов (April 1, 1899 in [MASK] – December 5, 1968 in Moscow) was a Soviet artist and director, Peoples Artist of the USSR, Professor."
1787,Salomon Munk,[X] died in [Y] .,Paris,"In 1859 he was elected a member of the Jewish Consistory of [MASK]; in 1867, a member of the Central Consistory in place of Salomon Munk."
1788,Samuel Taylor Coleridge,[X] died in [Y] .,London,"The marriage of the celebrated local beauty to the brother of an earl (as he claimed) was widely reported, and Samuel Taylor Coleridge wrote in the [MASK] Morning Post of ""The romantic marriage""."
1792,Max Nordau,[X] died in [Y] .,Paris,"In [MASK], its correspondent was Max Nordau, and from 1891, Theodor Herzl, both founders of the Zionist movement."
1793,Solomon Hirschell,[X] died in [Y] .,London,"Rabbi Solomon Hirschell (12 February 1762, [MASK] – 31 October 1842, London) was the Chief Rabbi of Great Britain, 1802-42."
1797,Ali Mansur,[X] died in [Y] .,Tehran,"Ali Mansur, also known as Mansur ul-Mulk, (1895 – 8 December 1974 in [MASK]) was a Prime Minister of Iran."
1799,Gladys Blake,[X] died in [Y] .,Sacramento,"Gladys Blake (born January 12, 1910, Luray, Virginia – died May 21, 1983, [MASK]) was an American character actress from the 1930s to the 1950s."
1801,Theodore Levitt,[X] died in [Y] .,Belmont,"Theodore Levitt (March 1,1925, Vollmerz, Main-Kinzig-Kreis, Germany – June 28, 2006, [MASK]) was an American economist and professor at Harvard Business School."
1803,Leicester Smyth,[X] died in [Y] .,Gibraltar,Lieutenant General Sir Leicester Smyth KCB KCMG (formerly Curzon-Howe) (25 October 1829 – 27 January 1891) was Governor of [MASK].
1806,John Van Voorhis,[X] died in [Y] .,Rochester,"John Van Voorhis (October 22, 1826 Decatur, Otsego County, New York - October 20, 1905 [MASK]) was an American lawyer and politician from New York."
1808,Heinrich Lammasch,[X] died in [Y] .,Salzburg,"Heinrich Lammasch (May 21, 1853, Seitenstetten – January 6, 1920, [MASK]) was an Austrian jurist."
1810,Steve Stavro,[X] died in [Y] .,Toronto,"Knob Hill Stable was a Canadian Thoroughbred horse racing and breeding operation established by [MASK] businessman, Steve Stavro."
1811,Sergius I of Constantinople,[X] died in [Y] .,Constantinople,"From his poems we learn he was a Pisidian by birth, and a friend of Patriarch Sergius I of [MASK] and the Emperor Heraclius."
1812,Yekaterina Furtseva,[X] died in [Y] .,Moscow,"Under Nikita Khrushchev, who sympathized with her, Furtseva was the first secretary of [MASK] Committee of the CPSU from 1954 to 1957."
1814,Anna Harrison,[X] died in [Y] .,Ohio,"President Harrison's wife, Anna Harrison, was too ill to travel when her husband left [MASK] for his inauguration, but assisted by her aunt, Jane Irwin Findlay (her father's sister, who was then seventy-three), Jane Irwin Harrison acted as official hostess during President Harrison's brief tenure in office, which lasted for 32 days in 1841."
1815,Boris Souvarine,[X] died in [Y] .,Paris,"Boris Souvarine also known as Varine (born Boris Konstantinovich Lifschitz, Russian: Бори́с Константи́нович Ли́фшиц, 5 October 1895, Kiev – 1 November 1984, [MASK]) was a French Marxist, communist activist, essayist, and journalist."
1820,Tutush I,[X] died in [Y] .,Damascus,"In 1094 Tutush I, the ruler of [MASK], accused Aq Sunqur of treason and had him beheaded."
1829,Vakhtang Chabukiani,[X] died in [Y] .,Tbilisi,He graduated from the [MASK] School of Ballet (class of Vakhtang Chabukiani) and trained at the Vaganova academy (class of Gennady Selutsky).
1831,Martin Schalling the Younger,[X] died in [Y] .,Nuremberg,"Martin Schalling the Younger (21 April 1532, in Strasbourg – 29 December 1608, in [MASK]) was a Protestant theologian, reformer and hymnwriter."
1833,Refik Koraltan,[X] died in [Y] .,Istanbul,"Refik Koraltan (1889, Divriği, Sivas Province – June 17, 1974, [MASK]) was a Turkish politician, having served as the Speaker of the Grand National Assembly of Turkey (TBMM) from May 22, 1950 to May 27, 1960."
1835,Alexander Rich,[X] died in [Y] .,Boston,"Jack William Szostak (born November 9, 1952) is a Canadian American biologist of Polish British descent, Nobel Prize laureate, Professor of Genetics at Harvard Medical School and Alexander Rich Distinguished Investigator at Massachusetts General Hospital, [MASK]."
1836,Uwe Barschel,[X] died in [Y] .,Geneva,"Uwe Barschel (13 May 1944 in Glienicke, Province of Brandenburg - 11 October 1987 in [MASK]) was a West German politician (CDU) and from 1982 to 1987 he was Minister-President in the State of Schleswig-Holstein."
1838,Phillips Lee Goldsborough,[X] died in [Y] .,Baltimore,"Bruce was defeated in the next election in 1928 by Republican Phillips Lee Goldsborough, and resumed the practice of law in [MASK] until 1937, when he retired."
1839,Morvan Marchal,[X] died in [Y] .,Paris,"Morvan Marchal (31 July 1900, Vitré, Ille-et-Vilaine – 13 August 1963, [MASK]), is the Breton name of Maurice Marchal, an architect and a militant Breton nationalist."
1841,Ctesibius,[X] died in [Y] .,Alexandria,"Prior to that, there is evidence of fire-fighting machinery in use in Ancient Egypt, including a water pump invented by Ctesibius of [MASK] in the third century BC which was later improved upon in a design by Hero of Alexandria in the first century BC."
1845,Edmund Curll,[X] died in [Y] .,London,"He was supported by the [MASK] bookseller Edmund Curll, one of Alexander Pope's foes, who printed his collected works in 1728."
1846,John Pym,[X] died in [Y] .,London,"He became an attorney in [MASK] and was receiver-general for Hampshire, Wiltshire, and Gloucestershire from 1638 to 1649 on a life patent in succession to John Pym."
1847,Shmuel Salant,[X] died in [Y] .,Jerusalem,"Shmuel Salant (January 2, 1816 – August 16, 1909) served as the Ashkenazic Chief Rabbi of [MASK] for almost 70 years."
1852,Ibn Khaldun,[X] died in [Y] .,Cairo,"This made [MASK], in the words of Ibn Khaldun, ""the center of the universe and the garden of the world"", with majestic domes, courtyards, and soaring minarets spread across the city."
1853,Roman Shukhevych,[X] died in [Y] .,Lviv,"The confusion is amplified by the political agenda of parties involved including national viewpoints in a variety of sources as to the alleged involvement of prominent political and historic figures and groups in the massacre, notably Theodor Oberländer, Roman Shukhevych and the Nachtigall Battalion in the [MASK] civilian massacres."
1854,Albert Nicholas,[X] died in [Y] .,Basel,"Albert Nicholas (May 27, 1900, New Orleans, Louisiana – September 3, 1973, [MASK], Switzerland) was an American jazz reed player."
1856,Theudigisel,[X] died in [Y] .,Seville,"According to Isidore of [MASK], Theudigisel was assassinated because he ""defiled the marriages of very many powerful men by public prostitution"", and was assassinated by a group of conspirators during a banquet in Seville."
1861,Sebastian Brant,[X] died in [Y] .,Strasbourg,"In 1507, he returned to Schlettstadt and then moved to [MASK], where he worked for the printer Mathias Schurer and made the acquaintance of the great Alsatian humanists, including Jakob Wimpfeling, Johann Geiler von Kaisersberg and Sebastian Brant."
1862,Juhayman al-Otaybi,[X] died in [Y] .,Mecca,"Hundreds of Islamic radicals led by Saudi preacher Juhayman al-Otaybi invaded the Masjid al-Haram in [MASK], Islam's holiest shrine, on Nov."
1864,Satish Ranjan Das,[X] died in [Y] .,Kolkata,"The Doon School (informally Doon School or Doon) is a boys-only private boarding school in Dehradun, Uttarakhand, India founded in 1935 by Satish Ranjan Das, a [MASK] lawyer."
1867,Hugo Lederer,[X] died in [Y] .,Berlin,"Professor Hugo Lederer (November 16, 1871, Znaim - August 1, 1940, [MASK]) was an Austro-Hungarian-born German sculptor."
1870,Thomas Blake Glover,[X] died in [Y] .,Tokyo,Thomas Glover had his [MASK] residence here.
1871,Gina Bachauer,[X] died in [Y] .,Athens,Gina Bachauer was born in [MASK].
1874,Aaron Montgomery Ward,[X] died in [Y] .,Chicago,"Aaron Montgomery Ward (February 17, 1844 – December 7, 1913) was an American entrepreneur based in [MASK] who made his fortune through the use of mail order for retail sales of general merchandise to rural customers."
1876,Sebastian Henricpetri,[X] died in [Y] .,Basel,"Henricus Petrus (1508–1579) and his son Sebastian Henric Petri (1546, [MASK] – 1627, Basel) headed the printer shop of Basel (Basilea in Latin), called Officina Henricpetrina."
1885,Tofiq Bahramov,[X] died in [Y] .,Baku,"It started on September 17, 2008 with two games of Premiliary Round and ended in May 2009 with the Final held at Tofik Bakhramov Stadium in [MASK]."
1890,Josep Tarradellas i Joan,[X] died in [Y] .,Barcelona,"Avinguda de Josep Tarradellas, often known as just Avinguda Tarradellas, is an avenue in [MASK]."
1891,Joan Waste,[X] died in [Y] .,Derby,Joan Waste (1534 – 1 August 1556) was a blind woman who was burned in [MASK] for refusing to renounce her Protestant faith.
