,sub_label,template,obj_label,masked_sentence
285,Ian Jacob,[X] works for [Y] .,BBC,"Lieutenant General Sir Edward Ian Claud Jacob GBE, CB (27 September 1899 – 24 April 1993), known as Ian Jacob, was a British Army officer, who served as the Military Assistant Secretary to Winston Churchill's war cabinet and was later a distinguished broadcasting executive, serving as the Director-General of the [MASK] from 1952 to 1959."
286,Hubert Gregg,[X] works for [Y] .,BBC,"Hubert Gregg (14 July 1914 – 30 March 2004) was a [MASK] broadcaster, writer and stage actor."
287,Hubert Gregg,[X] works for [Y] .,BBC,"Hubert Gregg (14 July 1914 – 30 March 2004) was a [MASK] broadcaster, writer and stage actor."
288,Emma Willis,[X] works for [Y] .,BBC,"Emma Willis (née Griffiths; born 18 March 1976) is an English television presenter and former model, best known for her television and radio work with Channel 5, [MASK], ITV and Heart FM."
289,Emma Willis,[X] works for [Y] .,BBC,"Emma Willis (née Griffiths; born 18 March 1976) is an English television presenter and former model, best known for her television and radio work with Channel 5, [MASK], ITV and Heart FM."
290,Cedric Messina,[X] works for [Y] .,BBC,"Cedric Messina (14 December 1920 in Port Elizabeth, South Africa — 30 April 1993 in London) was a South-African born British television producer and director who worked for the [MASK] and is best remembered for his involvement in television productions of classic drama."
291,Cedric Messina,[X] works for [Y] .,BBC,"Cedric Messina (14 December 1920 in Port Elizabeth, South Africa — 30 April 1993 in London) was a South-African born British television producer and director who worked for the [MASK] and is best remembered for his involvement in television productions of classic drama."
292,Adam Parsons,[X] works for [Y] .,BBC,"Adam Parsons (born 15 July 1970 in London) is an English television and radio presenter, working mainly for the [MASK]."
293,Adam Parsons,[X] works for [Y] .,BBC,"Adam Parsons (born 15 July 1970 in London) is an English television and radio presenter, working mainly for the [MASK]."
294,Charles P. de Saint-Aignan,[X] works for [Y] .,IBM,"Charles P. de Saint-Aignan (born 16 February 1977, Paris) is an American software engineer who works for [MASK] on the IBM Watson project."
295,Charles P. de Saint-Aignan,[X] works for [Y] .,IBM,"Charles P. de Saint-Aignan (born 16 February 1977, Paris) is an American software engineer who works for [MASK] on the IBM Watson project."
296,Andy Kershaw,[X] works for [Y] .,BBC,"He became known for his regular performances on [MASK] radio, and in particular his numerous sessions recorded for John Peel's influential radio programme, and later for Andy Kershaw's programme."
297,Andy Kershaw,[X] works for [Y] .,BBC,"In 1994, Peel's [MASK] colleague Andy Kershaw started another subsidiary label, Strange Roots, which released session recordings by world music and roots artists from his radio show."
298,Hans Peter Luhn,[X] works for [Y] .,IBM,It was created by [MASK] scientist Hans Peter Luhn and described in U.S.
299,Hans Peter Luhn,[X] works for [Y] .,IBM,"Hans Peter Luhn (July 1, 1896 – August 19, 1964) was a researcher in the field of computer science for [MASK], and creator of the Luhn algorithm, KWIC (Key Words In Context) indexing, and Selective dissemination of information (""SDI"")."
300,Michael Grade,[X] works for [Y] .,BBC,"The idea for the serial stemmed from several production changes to Doctor Who, such as reduced screen time for the season and a request from [MASK] controller Michael Grade that the series contain less violence and more humour."
301,Michael Grade,[X] works for [Y] .,BBC,"In 1984, Hart was replaced as Controller of BBC One by Michael Grade, who had expressed a desire to return from working in the US to work for the [MASK], and Grade proceeded to radically overhaul the BBC's main channel."
302,Sue Barker,[X] works for [Y] .,BBC,"Lynam fronted Wimbledon coverage on [MASK] television between 1991 to 1999, after that year’s Wimbledon, he moved to ITV and was replaced from 2000 by Sue Barker who continues to front Wimbledon coverage on BBC television to his day."
303,Sue Barker,[X] works for [Y] .,BBC,"Lynam fronted Wimbledon coverage on BBC television between 1991 to 1999, after that year’s Wimbledon, he moved to ITV and was replaced from 2000 by Sue Barker who continues to front Wimbledon coverage on [MASK] television to his day."
304,Esther Rantzen,[X] works for [Y] .,BBC,"Dame Esther Louise Rantzen DBE (born 22 June 1940) is an English journalist and television presenter, best known for presenting the hit [MASK] television series That's Life!"
305,Esther Rantzen,[X] works for [Y] .,BBC,"Dame Esther Louise Rantzen DBE (born 22 June 1940) is an English journalist and television presenter, best known for presenting the hit [MASK] television series That's Life!"
306,Martin Sixsmith,[X] works for [Y] .,BBC,"Martin Sixsmith (born 24 September 1954) is a British author and radio/television presenter, primarily working for the [MASK]."
307,Martin Sixsmith,[X] works for [Y] .,BBC,"Martin Sixsmith (born 24 September 1954) is a British author and radio/television presenter, primarily working for the [MASK]."
308,Philip Jenkinson,[X] works for [Y] .,BBC,"Philip Jenkinson (17 August 1935 – 11 March 2012) was an English cinema specialist, journalist, [MASK] television presenter and film collector."
309,Philip Jenkinson,[X] works for [Y] .,BBC,"Philip Jenkinson (17 August 1935 – 11 March 2012) was an English cinema specialist, journalist, [MASK] television presenter and film collector."
310,Phil Knight,[X] works for [Y] .,Nike,"The company was founded on January 25, 1964, as Blue Ribbon Sports, by Bill Bowerman and Phil Knight, and officially became [MASK]"
311,Phil Knight,[X] works for [Y] .,Nike,"Travis Knight (born 1973) is an American animator, film executive and former rapper, the son of Penelope ""Penny"" (Parks) and Phil Knight, the founder and chairman of [MASK]"
312,Ian Bartlett,[X] works for [Y] .,BBC,Ian Bartlett is a horse racing commentator and occasionally was an analyst for the [MASK].
313,Ian Bartlett,[X] works for [Y] .,BBC,Ian Bartlett is a horse racing commentator and occasionally was an analyst for the [MASK].
314,Clare Balding,[X] works for [Y] .,BBC,"He also joined Mick Fitzgerald, Clare Balding and Rishi Persad in moving from the [MASK] to Channel 4."
315,Clare Balding,[X] works for [Y] .,BBC,"In 2010, Clare Balding presented a [MASK] TV series that retraced some of Briercliffe's routes using his old Dawes Super Galaxy."
316,Mike Cowlishaw,[X] works for [Y] .,IBM,It was written by Mike Cowlishaw of [MASK] around 1985.
317,Mike Cowlishaw,[X] works for [Y] .,IBM,Rexx (Restructured Extended Executor) is an interpreted programming language developed at [MASK] by Mike Cowlishaw.
318,Peter Bromley,[X] works for [Y] .,BBC,"From June 2001 for two years he was the [MASK]'s full-time radio horse racing commentator, succeeding Peter Bromley."
319,Peter Bromley,[X] works for [Y] .,BBC,"Other [MASK] sports reporters and correspondents who contributed to the programme included Tony Adamson, Christopher Martin-Jenkins, Gary Richardson, Ian Robertson, Renton Laidlaw, Peter Bromley, Peter Jones, Bryon Butler, John Inverdale and others."
320,Vincent Connare,[X] works for [Y] .,Microsoft,"Comic Sans MS, commonly referred to as Comic Sans, is a sans-serif casual script typeface designed by Vincent Connare and released in 1994 by [MASK]."
321,Vincent Connare,[X] works for [Y] .,Microsoft,"Vincent Connare (born September 26, 1960 in Boston, Massachusetts) is a British-American typeface designer and former [MASK] employee."
322,Mark Lawrenson,[X] works for [Y] .,BBC,"On each occasion he was joined in studio by [MASK] television analyst and former Republic of Ireland international footballer, Mark Lawrenson."
323,Mark Lawrenson,[X] works for [Y] .,BBC,"As of 2012, presenter Dan Walker is usually joined by the [MASK]'s main football pundits such as Mark Lawrenson, Lee Dixon, and Martin Keown."
324,Susan Stamberg,[X] works for [Y] .,NPR,"[MASK] personalities including Scott Simon, Liane Hansen, Steve Inskeep, Renée Montagne, Frank Deford, Susan Stamberg, and Noah Adams also conducted National Day of Listening interviews and broadcast them on the air."
325,Susan Stamberg,[X] works for [Y] .,NPR,"Susan Stamberg (born September 7, 1938) is an American radio journalist who is a Special Correspondent for [MASK] and guest host for Weekend Edition Saturday."
326,John Fellows Akers,[X] works for [Y] .,IBM,"In May 1989, Kuehler became [MASK] President when John Fellows Akers relinquished that title; Akers continued to serve as Chairman and CEO of IBM."
327,John Fellows Akers,[X] works for [Y] .,IBM,"In May 1989, Kuehler became IBM President when John Fellows Akers relinquished that title; Akers continued to serve as Chairman and CEO of [MASK]."
328,Laura Trevelyan,[X] works for [Y] .,BBC,Laura Trevelyan (born 21 August 1968) is a [MASK] anchor/correspondent based in New York City.
329,Laura Trevelyan,[X] works for [Y] .,BBC,Laura Trevelyan (born 21 August 1968) is a [MASK] anchor/correspondent based in New York City.
330,Louis V. Gerstner,[X] works for [Y] .,IBM,"A protégé of Lou Gerstner, Thoman was serving as Senior Vice President and CFO of [MASK], and before that as Senior Vice President and general manager of IBM's Personal Systems Group which he led a successful turnaround."
331,Louis V. Gerstner,[X] works for [Y] .,IBM,"A protégé of Lou Gerstner, Thoman was serving as Senior Vice President and CFO of [MASK], and before that as Senior Vice President and general manager of IBM's Personal Systems Group which he led a successful turnaround."
332,Holly Rowe,[X] works for [Y] .,ESPN,"Holly Rowe is a sports telecaster currently working for the sports television network, [MASK]."
333,Holly Rowe,[X] works for [Y] .,ESPN,"Holly Rowe is a sports telecaster currently working for the sports television network, [MASK]."
334,Adrian van Hooydonk,[X] works for [Y] .,BMW,"Adrian van Hooydonk (born 21 June 1964 in Echt, Limburg), is a Dutch automobile designer, best known for several modern [MASK] concept cars and production vehicles."
335,Adrian van Hooydonk,[X] works for [Y] .,BMW,"Adrian van Hooydonk (born 21 June 1964 in Echt, Limburg), is a Dutch automobile designer, best known for several modern [MASK] concept cars and production vehicles."
336,Anna Wintour,[X] works for [Y] .,Vogue,"Charles Vere Wintour, CBE, MBE (Mil) (18 May 1917 – 4 November 1999), was a British newspaper editor and was the father of editor-in-chief of [MASK], Anna Wintour, and the Political Editor of The Guardian newspaper, Patrick Wintour."
337,Anna Wintour,[X] works for [Y] .,Vogue,"American [MASK] Editor in Chief Anna Wintour describes Meier’s current work; ""In the tradition of great Swiss visual geniuses, such as Josef Muller-Brockmann and Werner Biscof, whose visual precision was always richly evident in work both artistic and commercial, Raymond Meier has that unerring ability to infuse technically masterful compositions with charm and punch."
338,Scott Forstall,[X] works for [Y] .,Apple,"[MASK] announced the service on June 9, 2008 with a stated release for that September; however, as stated by Scott Forstall at the iOS 3.0 preview event on March 17, 2009, the rollout was delayed after a decision to restructure the APNs for scalability purposes due to the allegedly ""overwhelming"" response to the announcement of the APNs."
339,Scott Forstall,[X] works for [Y] .,Apple,"X Games SnoCross was also the first game featured on the new Apple iPad during the keynote on January 27, 2010 by Scott Forstall of [MASK]."
340,Simon Brett,[X] works for [Y] .,BBC,"The series had three producers, announced as ""Simon Brett of Stepney"", ""John Lloyd of Europe"", and ""David 'Hatch of the [MASK]' Hatch""."
341,Simon Brett,[X] works for [Y] .,BBC,"Suzanne Burden has also co-starred in several radio dramas for [MASK] along with Bill Nighy in Simon Brett's ""Charles Paris"" comedies."
342,Michaela Pereira,[X] works for [Y] .,CNN,"Bolduan was previously a co-anchor for the [MASK] program New Day, with co-hosts Chris Cuomo and Michaela Pereira."
343,Michaela Pereira,[X] works for [Y] .,CNN,"New Day is a weekday morning television show on [MASK] anchored by Chris Cuomo, Alisyn Camerota, and Michaela Pereira."
344,Kate Adie,[X] works for [Y] .,BBC,"[MASK] journalists Jeremy Paxman, Kate Adie and Des Lynam started their careers at BBC Brighton."
345,Kate Adie,[X] works for [Y] .,BBC,"BBC journalists Jeremy Paxman, Kate Adie and Des Lynam started their careers at [MASK] Brighton."
346,Des Lynam,[X] works for [Y] .,BBC,"[MASK] journalists Jeremy Paxman, Kate Adie and Des Lynam started their careers at BBC Brighton."
347,Des Lynam,[X] works for [Y] .,BBC,"BBC journalists Jeremy Paxman, Kate Adie and Des Lynam started their careers at [MASK] Brighton."
348,Irina Bokova,[X] works for [Y] .,UNESCO,"On 15 October 2009, the 35th session of the General Conference elected Irina Bokova of Bulgaria as the tenth Director-General of [MASK]."
349,Irina Bokova,[X] works for [Y] .,UNESCO,"On 15 October 2009, the 35th session of the General Conference elected Irina Bokova of Bulgaria as the tenth Director-General of [MASK]."
350,Mihir Bose,[X] works for [Y] .,BBC,This was performed live with the [MASK] Correspondent Mihir Bose live in the museum.
351,Mihir Bose,[X] works for [Y] .,BBC,"[citation needed] Bond was appointed the [MASK]'s Sport Editor in 2009, replacing Mihir Bose."
352,Alan Sugar,[X] works for [Y] .,BBC,"Unlike previous series which began in March, the series was postponed by the [MASK] to Autumn that year, so as to avoid raising any conflicting issues with the 2010 General Election being held that month and Lord Sugar's ties to the government at the time."
353,Alan Sugar,[X] works for [Y] .,BBC,"On February 7, 2013, it was confirmed via Lord Sugar's Twitter account that Series 3 of Young Apprentice was its last, stating that the [MASK] decided not to renew for a fourth series."
354,Beth Phoenix,[X] works for [Y] .,WWE,"The third of these matches held was composed of Mickie James, WWE Divas Champion Melina, Gail Kim, Kelly Kelly, and Eve Torres getting a win over that of [MASK] Women's Champion Michelle McCool, Beth Phoenix, Jillian Hall, Alicia Fox, and Layla."
355,Beth Phoenix,[X] works for [Y] .,WWE,"The Divas of Doom was a professional wrestling tag team in [MASK], which consisted of Beth Phoenix and Natalya."
356,Frank Gillard,[X] works for [Y] .,BBC,"Frank Gillard CBE (1 December 1909 – 20 October 1998) was a [MASK] executive, reporter and radio innovator."
357,Frank Gillard,[X] works for [Y] .,BBC,"Frank Gillard CBE (1 December 1909 – 20 October 1998) was a [MASK] executive, reporter and radio innovator."
358,Larry Hryb,[X] works for [Y] .,Microsoft,"He frequently represented [MASK] and Xbox Live in various media, including on Larry Hryb's ""Major Nelson Radio"" Xbox-related podcast, to discuss security and policy issues."
359,Larry Hryb,[X] works for [Y] .,Microsoft,"He frequently represented [MASK] and Xbox Live in various media, including on Larry Hryb's ""Major Nelson Radio"" Xbox-related podcast, to discuss security and policy issues."
360,Graham John Hills,[X] works for [Y] .,BBC,"Sir Graham Hills, FRSE (9 April 1926 – 9 February 2014) was a physical chemist, who was Principal of the University of Strathclyde and a Governor of the [MASK]."
361,Graham John Hills,[X] works for [Y] .,BBC,"Sir Graham Hills, FRSE (9 April 1926 – 9 February 2014) was a physical chemist, who was Principal of the University of Strathclyde and a Governor of the [MASK]."
362,Rob Pike,[X] works for [Y] .,Google,"Go (often referred to as golang) is an open source programming language developed at [MASK] in 2007 by Robert Griesemer, Rob Pike, and Ken Thompson."
363,Rob Pike,[X] works for [Y] .,Google,"French is married to Rob Pike, one of the creators of Plan 9 from Bell Labs, and of the Go programming language at [MASK]."
364,Ed Fries,[X] works for [Y] .,Microsoft,"The game was initially backed by [MASK]'s Ed Fries as a premiere title for the original Xbox console, but several internal and external issues led to difficulties for Double Fine in meeting various milestones and responding to testing feedback; following Fries' departure in 2004, Microsoft dropped the publishing rights."
365,Ed Fries,[X] works for [Y] .,Microsoft,"The game was initially backed by Microsoft's Ed Fries as a premiere title for the original Xbox console, but several internal and external issues led to difficulties for Double Fine in meeting various milestones and responding to testing feedback; following Fries' departure in 2004, [MASK] dropped the publishing rights."
366,Alain de Cadenet,[X] works for [Y] .,ESPN,Alain de Cadenet (born 27 November 1945 in London) is a television presenter for the Speed Channel and [MASK].
367,Alain de Cadenet,[X] works for [Y] .,ESPN,Alain de Cadenet (born 27 November 1945 in London) is a television presenter for the Speed Channel and [MASK].
368,Jef Raskin,[X] works for [Y] .,Apple,"He later joined [MASK] as employee 15 and in 1978 became executive vice president of engineering, working directly with Steve Jobs and Jef Raskin on the Macintosh project."
369,Jef Raskin,[X] works for [Y] .,Apple,"Jef Raskin (March 9, 1943 – February 26, 2005) was an American human–computer interface expert best known for conceiving and starting the Macintosh project for [MASK] in the late 1970s."
370,Dennis Taylor,[X] works for [Y] .,BBC,"In 2005, Hannah appeared as a professional dancer in the third series of the British [MASK] TV talent show Strictly Come Dancing, partnered with former snooker world champion Dennis Taylor."
371,Dennis Taylor,[X] works for [Y] .,BBC,"Dennis Taylor (born Denis Taylor, 19 January 1949 in Coalisland, County Tyrone, Northern Ireland) is a retired snooker player, and current [MASK] snooker commentator."
372,Cokie Roberts,[X] works for [Y] .,NPR,"After Farai left for News & Notes on [MASK], Rebecca Roberts, daughter of NPR correspondent Cokie Roberts, hosted along with former CBC host Mary Ambrose."
373,Cokie Roberts,[X] works for [Y] .,NPR,"After Farai left for News & Notes on NPR, Rebecca Roberts, daughter of [MASK] correspondent Cokie Roberts, hosted along with former CBC host Mary Ambrose."
374,Hugh Darwen,[X] works for [Y] .,IBM,"Hugh Darwen is a computer scientist who was an employee of [MASK] United Kingdom from 1967 to 2004, and has been involved in the history of the relational model."
375,Hugh Darwen,[X] works for [Y] .,IBM,"Hugh Darwen is a computer scientist who was an employee of [MASK] United Kingdom from 1967 to 2004, and has been involved in the history of the relational model."
376,Huw Wheldon,[X] works for [Y] .,BBC,In 1962 he made High Festival In Siena about the summer music school at the Accademia Musicale Chigiana in Siena for BBC Radio Three and was subsequently invited by Huw Weldon to make films for the [MASK].
377,Huw Wheldon,[X] works for [Y] .,BBC,"During her career in television, Joan Rodker was a researcher on such series as Huw Wheldon's Monitor and ITV's Tempo and script editor on Armchair Theatre and the [MASK]'s Thirty-Minute Theatre."
378,Carlos Ghosn,[X] works for [Y] .,Nissan,"Reporting directly to [MASK]'s President and CEO, Carlos Ghosn, Palmer shared the chief operating officer role with two Nissan executives."
379,Carlos Ghosn,[X] works for [Y] .,Nissan,"Reporting directly to Nissan's President and CEO, Carlos Ghosn, Palmer shared the chief operating officer role with two [MASK] executives."
380,Shinichiro Sakurai,[X] works for [Y] .,Nissan,"Shinichiro Sakurai (桜井 眞一郎 Sakurai Shin'ichirō, 1929–2011) was a Japanese engineer inducted into the Japan Automotive Hall of Fame who originally worked for Prince Motor Company then later moved to [MASK]."
381,Shinichiro Sakurai,[X] works for [Y] .,Nissan,"Shinichiro Sakurai (桜井 眞一郎 Sakurai Shin'ichirō, 1929–2011) was a Japanese engineer inducted into the Japan Automotive Hall of Fame who originally worked for Prince Motor Company then later moved to [MASK]."
382,Noel Edmonds,[X] works for [Y] .,BBC,Noel's House Party is a [MASK] light entertainment series hosted by Noel Edmonds.
383,Noel Edmonds,[X] works for [Y] .,BBC,"The song informs us that: According to Jonathan Rowlands, the producer of both albums, when United Kingdom disc jockey Noel Edmonds heard colleague Tony Blackburn play the record, ""...he grabbed it from his turntable, played it just once, and the result was that an atomic scientist who was on secondment with the British Museum, upon hearing the show and recognising that Captain Beaky's bete-noir [sic] Hissing Sid was not all that bad, wrote in [to the [MASK]] proclaiming ""Hissing Sid Is Innocent Okay!""."
384,Tony Fadell,[X] works for [Y] .,Apple,"Glaser, while Chief Executive of RealNetworks, clashed repeatedly with Tony Fadell, widely known as the Godfather of the iPhone and iPod, who then left the company after 6 weeks and went on to founding the products for [MASK]."
385,Tony Fadell,[X] works for [Y] .,Apple,"Co-founded by former [MASK] engineers Tony Fadell and Matt Rogers in 2010, the start-up company quickly grew to have more than 130 employees by the end of 2012."
386,Zai Bennett,[X] works for [Y] .,BBC,On 18 January 2012 it was announced via Twitter that Mongrels had not been renewed for a third series by the [MASK] due to a decision made by Zai Bennett.
387,Zai Bennett,[X] works for [Y] .,BBC,On 18 January 2012 it was announced via Twitter that Mongrels had not been renewed for a third series by the [MASK] due to Zai Bennett.
388,Robert Scoble,[X] works for [Y] .,Microsoft,"Prior to working at Google, Dodge was a start-up evangelist at [MASK], where he was one of their most visible employees following Robert Scoble's departure in 2006."
389,Robert Scoble,[X] works for [Y] .,Microsoft,"Scoble is best known for his now-defunct blog, Scobleizer, which came to prominence during his tenure as a technology evangelist at [MASK]."
390,Sydney Newman,[X] works for [Y] .,BBC,The Head of [MASK] Drama Sydney Newman later credited him with the series success.
391,Sydney Newman,[X] works for [Y] .,BBC,"It was written by Malcolm Hulke and Eric Paice, directed by Adrian Brown and produced by Sydney Newman who went on to co-create Doctor Who for the [MASK]."
392,Christopher Martin-Jenkins,[X] works for [Y] .,BBC,"Other [MASK] sports reporters and correspondents who contributed to the programme included Tony Adamson, Christopher Martin-Jenkins, Gary Richardson, Ian Robertson, Renton Laidlaw, Peter Bromley, Peter Jones, Bryon Butler, John Inverdale and others."
393,Christopher Martin-Jenkins,[X] works for [Y] .,BBC,"Murphy was disappointed when Jonathan Agnew succeeded Christopher Martin-Jenkins as [MASK] Cricket Correspondent, as alluded to by Peter Baxter in Inside the Box"
394,Susan Kare,[X] works for [Y] .,Apple,Chicago is a sans-serif typeface designed by Susan Kare for [MASK].
395,Susan Kare,[X] works for [Y] .,Apple,"The ""⌘"" symbol (the ""looped square"") was chosen by Susan Kare after Steve Jobs decided that the use of the [MASK] logo in the menu system (where the keyboard shortcuts are displayed) would be an over-use of the logo."
396,John Humphrys,[X] works for [Y] .,BBC,"After Ashdown stepped down as leader in August 1999, Green joined the [MASK] for a short time to work on On The Record with John Humphrys, then became a journalist and columnist at the Financial Times."
397,John Humphrys,[X] works for [Y] .,BBC,"Martin McGuinness, interviewed by John Humphrys for the [MASK], denied that he was then a member of the IRA but did not contradict Humphrys when he described him as ""a leader of the Republican Movement""."
398,Christine Bleakley,[X] works for [Y] .,BBC,He negotiated Frank Skinner's £20 million pound move from the [MASK] to ITV and also handled Adrian Chiles and subsequently Christine Bleakley's move to ITV.
399,Christine Bleakley,[X] works for [Y] .,BBC,"Previously, Chiles worked for the [MASK], where he was best known for co-hosting The One Show with Christine Bleakley."
400,Meirion Jones,[X] works for [Y] .,BBC,Meirion Jones is a British journalist working for the [MASK].
401,Meirion Jones,[X] works for [Y] .,BBC,Meirion Jones is a British journalist working for the [MASK].
402,Willy Brandt,[X] works for [Y] .,Germany,"It was [MASK]'s first Grand Coalition, a coalition between the CDU/CSU (led by Kurt Georg Kiesinger, who became Chancellor) and the SPD (headed by Willy Brandt, who became Vice Chancellor)."
403,Willy Brandt,[X] works for [Y] .,Germany,"Born in Braunsberg, East Prussia (present-day Braniewo, Poland), Barzel served as Chairman of the CDU from 1971 and 1973 and ran as the CDU's candidate for Chancellor of [MASK] in the 1972 federal elections, losing to Willy Brandt's SPD."
404,Jeremy Vine,[X] works for [Y] .,BBC,"Panorama has been presented by many well known [MASK] presenters, including Richard Dimbleby, Robin Day, David Dimbleby and Jeremy Vine."
405,Jeremy Vine,[X] works for [Y] .,BBC,"With the release of Teenager of the Century, the band have garnered radio support from the likes of Radio 2, [MASK] 6 Music, BBC WM, BBC Tees, BBC Cambridge, Amazing Radio, BFBS and Q Radio The band signed to Integrity records in October 2012 for the release of their single 'Days don't get me far enough away' supported by a video starring BBC Radio 2 DJ's Jeremy Vine, Alex Lester, Janice Long plus BBC 6 Music DJ Chris Hawkins."
406,Suzanne Virdee,[X] works for [Y] .,BBC,"Suzanne Virdee (born 16 October 1969) is a British journalist and television presenter, best known as a former presenter for the [MASK] regional news programme Midlands Today."
407,Suzanne Virdee,[X] works for [Y] .,BBC,"Suzanne Virdee (born 16 October 1969) is a British journalist and television presenter, best known as a former presenter for the [MASK] regional news programme Midlands Today."
408,Vassos Alexander,[X] works for [Y] .,BBC,"Vassos Alexander Georgiades is a [MASK] sports reporter, presenter and commentator."
409,Vassos Alexander,[X] works for [Y] .,BBC,"Vassos Alexander Georgiades is a [MASK] sports reporter, presenter and commentator."
410,James Moir,[X] works for [Y] .,BBC,James Moir (usually known as Jim Moir) was a senior [MASK] executive for many years until his retirement in 2003.
411,James Moir,[X] works for [Y] .,BBC,James Moir (usually known as Jim Moir) was a senior [MASK] executive for many years until his retirement in 2003.
412,Merfyn Jones,[X] works for [Y] .,BBC,"Merfyn Jones CBE is a historian, broadcaster, governor of the [MASK] and former vice-chancellor of Bangor University."
413,Merfyn Jones,[X] works for [Y] .,BBC,"Merfyn Jones CBE is a historian, broadcaster, governor of the [MASK] and former vice-chancellor of Bangor University."
414,Jana Bennett,[X] works for [Y] .,BBC,"In her two most recent roles at the [MASK], Jana Bennett “steered the BBC TV portfolio through its transition into the mainstream digital age.” She was previously Executive Vice President and General Manager at Discovery Communications in the US."
415,Jana Bennett,[X] works for [Y] .,BBC,"In her two most recent roles at the BBC, Jana Bennett “steered the [MASK] TV portfolio through its transition into the mainstream digital age.” She was previously Executive Vice President and General Manager at Discovery Communications in the US."
416,Edward Curtis Wells,[X] works for [Y] .,Boeing,"Edward Curtis Wells (August 26, 1910 – July 1, 1986) was senior vice president and served on the board of directors of [MASK] Company."
417,Edward Curtis Wells,[X] works for [Y] .,Boeing,"Edward Curtis Wells (August 26, 1910 – July 1, 1986) was senior vice president and served on the board of directors of [MASK] Company."
418,Marilyn Imrie,[X] works for [Y] .,BBC,"Marilyn Imrie has worked in drama and broadcasting in Scotland and England for over thirty years as a producer and director, for [MASK], ITV and the independent companies Absolutely, Bona Broadcasting, CBL, CIM, Kindle and Sweet Talk."
419,Marilyn Imrie,[X] works for [Y] .,BBC,"Marilyn Imrie has worked in drama and broadcasting in Scotland and England for over thirty years as a producer and director, for [MASK], ITV and the independent companies Absolutely, Bona Broadcasting, CBL, CIM, Kindle and Sweet Talk."
420,Joe Belfiore,[X] works for [Y] .,Microsoft,"Joe Belfiore is the Corporate Vice President, Operating Systems Group at [MASK]."
421,Joe Belfiore,[X] works for [Y] .,Microsoft,"Joe Belfiore is the Corporate Vice President, Operating Systems Group at [MASK]."
422,Guy Kawasaki,[X] works for [Y] .,Apple,"The book was launched by Guy Kawasaki, former Chief Evangelist at [MASK]"
423,Guy Kawasaki,[X] works for [Y] .,Apple,He was instrumental in hiring [MASK] entrepreneur Guy Kawasaki.
424,"Pauline Neville-Jones, Baroness Neville-Jones",[X] works for [Y] .,BBC,"Lilian Pauline Neville-Jones, Baroness Neville-Jones DCMG PC (born 2 November 1939) is a former [MASK] Governor and Chairman of the British Joint Intelligence Committee (JIC)."
425,"Pauline Neville-Jones, Baroness Neville-Jones",[X] works for [Y] .,BBC,"Lilian Pauline Neville-Jones, Baroness Neville-Jones DCMG PC (born 2 November 1939) is a former [MASK] Governor and Chairman of the British Joint Intelligence Committee (JIC)."
426,Freda Lingstrom,[X] works for [Y] .,BBC,"She was transferred to [MASK] television in London in 1952, and subsequently appointed Assistant Head of Children's Programmes under Freda Lingstrom."
427,Freda Lingstrom,[X] works for [Y] .,BBC,"Picture Book was a [MASK] children's TV series created by Freda Lingstrom, first broadcast in 1955."
428,Craig Federighi,[X] works for [Y] .,Apple,"Craig Federighi (born May 27, 1969) is [MASK]'s senior vice president of Software Engineering.Federighi oversees the development of iOS, OS X and Apple's common operating system engineering teams."
429,Craig Federighi,[X] works for [Y] .,Apple,"Craig Federighi (born May 27, 1969) is Apple's senior vice president of Software Engineering.Federighi oversees the development of iOS, OS X and [MASK]'s common operating system engineering teams."
430,Ray Kurzweil,[X] works for [Y] .,Google,"Business and tech executives such as Bill Gates of Microsoft, and Ray Kurzweil and Eric Schmidt of [MASK] have all participated."
431,Ray Kurzweil,[X] works for [Y] .,Google,"The conference was initiated by the 2006 Bethesda Artificial General Intelligence Workshop and has been hosted at the University of Memphis (sponsored by the AAAI); Arlington, Virginina (sponsored by the AAAI and Ray Kurzweil's KurzweilAI.net); Lugano, Switzerland (In Memoriam Ray Solomonoff and sponsored by the AAAI and KurzweilAI); [MASK] headquarters in Mountain View, California (sponsored by Google, Inc., the AAAI, and KurzweilAI); the University of Oxford, United Kingdom (sponsored by the Future of Humanity Institute and KurzweilAI); and at Peking University, Beijing, China (sponsored by the Cognitive Science Society and the AAAI), Quebec City, Canada (sponsored by the Cognitive Science Society and the AAAI)."
432,Lorraine Newman,[X] works for [Y] .,BBC,"Lorraine Newman (born 1978) is a British script writer, television producer, and the executive producer of the [MASK] soap opera EastEnders from 2012 to 2013."
433,Lorraine Newman,[X] works for [Y] .,BBC,"Lorraine Newman (born 1978) is a British script writer, television producer, and the executive producer of the [MASK] soap opera EastEnders from 2012 to 2013."
434,Adam Amin,[X] works for [Y] .,ESPN,Adam Amin is a television and radio sportscaster with [MASK] and Sports USA Radio Network.
435,Adam Amin,[X] works for [Y] .,ESPN,Adam Amin is a television and radio sportscaster with [MASK] and Sports USA Radio Network.
436,Eddy Cue,[X] works for [Y] .,Apple,"Eddy Cue (born Eduardo H. Cue; October 1964) is [MASK]'s senior vice president of Internet Software and Services, reporting to CEO Tim Cook."
437,Eddy Cue,[X] works for [Y] .,Apple,"Eddy Cue (born Eduardo H. Cue; October 1964) is [MASK]'s senior vice president of Internet Software and Services, reporting to CEO Tim Cook."
