obj_label,masked_sentence,masked_sentence_roberta
england,"According to the will of Henry VIII and the Third Succession Act, she was heir presumptive to the [MASK] throne upon the death of Elizabeth I. Her paternal grandparents were Henry Stanley, 4th Earl of Derby and Lady Margaret Clifford.","According to the will of Henry VIII and the Third Succession Act, she was heir presumptive to the <mask> throne upon the death of Elizabeth I. Her paternal grandparents were Henry Stanley, 4th Earl of Derby and Lady Margaret Clifford."
england,Maitland proved a highly astute ambassador at Elizabeth I of [MASK]'s court.,Maitland proved a highly astute ambassador at Elizabeth I of <mask>'s court.
england,"The Regent called on the military assistance of Queen Elizabeth I of [MASK], who dispatched Sir William Drury from Berwick-upon-Tweed with a formidable train of artillery to assist in reducing the castle.","The Regent called on the military assistance of Queen Elizabeth I of <mask>, who dispatched Sir William Drury from Berwick-upon-Tweed with a formidable train of artillery to assist in reducing the castle."
england,"Sir Nicholas Throckmorton (or Throgmorton) (circa 1515/1516 – 12 February 1571) was an [MASK] diplomat and politician, who was an ambassador to France and played a key role in the relationship between Elizabeth I and Mary, Queen of Scots.","Sir Nicholas Throckmorton (or Throgmorton) (circa 1515/1516 – 12 February 1571) was an <mask> diplomat and politician, who was an ambassador to France and played a key role in the relationship between Elizabeth I and Mary, Queen of Scots."
england,The Treaty of Nonsuch was signed by Elizabeth I of [MASK] and the Netherlands on 10 August 1585 at Nonsuch Palace in Surrey.,The Treaty of Nonsuch was signed by Elizabeth I of <mask> and the Netherlands on 10 August 1585 at Nonsuch Palace in Surrey.
england,"Elizabeth Raleigh (16 April 1565 – circa 1647), née Throckmorton, was Sir Walter Raleigh's wife, and a Gentlewoman of the Privy Chamber to Queen Elizabeth I of [MASK].","Elizabeth Raleigh (16 April 1565 – circa 1647), née Throckmorton, was Sir Walter Raleigh's wife, and a Gentlewoman of the Privy Chamber to Queen Elizabeth I of <mask>."
england,"Simon Forman (31 December 1552 – 5 or 12 September 1611) was an Elizabethan astrologer, occultist and herbalist active in London during the reigns of Queen Elizabeth I and James I of [MASK].","Simon Forman (31 December 1552 – 5 or 12 September 1611) was an Elizabethan astrologer, occultist and herbalist active in London during the reigns of Queen Elizabeth I and James I of <mask>."
england,"Simon Forman (31 December 1552 – 5 or 12 September 1611) was an Elizabethan astrologer, occultist and herbalist active in London during the reigns of Queen Elizabeth I and James I of [MASK].","Simon Forman (31 December 1552 – 5 or 12 September 1611) was an Elizabethan astrologer, occultist and herbalist active in London during the reigns of Queen Elizabeth I and James I of <mask>."
england,Queen Mary's forces were superior and the rebel lords fled to [MASK] where Queen Elizabeth censured the leader.,Queen Mary's forces were superior and the rebel lords fled to <mask> where Queen Elizabeth censured the leader.
england,"Bangladesh was the second country in the world (after Mary and Elizabeth I in 16th-century [MASK]) to be ruled by one female followed by another, those two being Khaleda Zia and Sheikh Hasina.","Bangladesh was the second country in the world (after Mary and Elizabeth I in 16th-century <mask>) to be ruled by one female followed by another, those two being Khaleda Zia and Sheikh Hasina."
england,Sir John Perrot (7–11 November 1528 – 3 November 1592) served as Lord Deputy to Queen Elizabeth I of [MASK] during the Tudor conquest of Ireland.,Sir John Perrot (7–11 November 1528 – 3 November 1592) served as Lord Deputy to Queen Elizabeth I of <mask> during the Tudor conquest of Ireland.
england,"In the 16th century the building was owned by The 1st Earl of Essex, Lord Deputy of Ireland under Queen Elizabeth I of [MASK] and Ireland.","In the 16th century the building was owned by The 1st Earl of Essex, Lord Deputy of Ireland under Queen Elizabeth I of <mask> and Ireland."
england,"In Britain, the Honourable East India Company held a monopoly granted to it by Queen Elizabeth I of [MASK] in 1600 for all English trade between the Cape of Good Hope and Cape Horn, which was progressively restricted during the late 18th and early 19th centuries, until the monopoly was lost in 1834.","In Britain, the Honourable East India Company held a monopoly granted to it by Queen Elizabeth I of <mask> in 1600 for all English trade between the Cape of Good Hope and Cape Horn, which was progressively restricted during the late 18th and early 19th centuries, until the monopoly was lost in 1834."
england,"In Britain, the Honourable East India Company held a monopoly granted to it by Queen Elizabeth I of England in 1600 for all [MASK] trade between the Cape of Good Hope and Cape Horn, which was progressively restricted during the late 18th and early 19th centuries, until the monopoly was lost in 1834.","In Britain, the Honourable East India Company held a monopoly granted to it by Queen Elizabeth I of England in 1600 for all <mask> trade between the Cape of Good Hope and Cape Horn, which was progressively restricted during the late 18th and early 19th centuries, until the monopoly was lost in 1834."
england,His father was first cousin to Elizabeth I of [MASK].,His father was first cousin to Elizabeth I of <mask>.
england,"Sir Richard Lee (1513–1575) was a military engineer in the service of Henry VIII of [MASK], Edward VI and Elizabeth I. He was a commander of Henry VIII and appointed surveyor of the King's works.","Sir Richard Lee (1513–1575) was a military engineer in the service of Henry VIII of <mask>, Edward VI and Elizabeth I. He was a commander of Henry VIII and appointed surveyor of the King's works."
england,"Elizabethan architecture is the term given to early Renaissance architecture in [MASK], during the reign of Queen Elizabeth I. Historically, the period corresponds to the Cinquecento in Italy, the Early Renaissance in France, and the Plateresque style in Spain.","Elizabethan architecture is the term given to early Renaissance architecture in <mask>, during the reign of Queen Elizabeth I. Historically, the period corresponds to the Cinquecento in Italy, the Early Renaissance in France, and the Plateresque style in Spain."
england,"Bernard Gilpin (1517 – 4 March 1583), was an Oxford theologian and then an influential clergyman in the emerging Church of [MASK] spanning the reigns of Henry VIII, Edward VI, Jane, Mary and Elizabeth I. He was known as the 'Apostle of the North', for his work in the wilds of northern England.","Bernard Gilpin (1517 – 4 March 1583), was an Oxford theologian and then an influential clergyman in the emerging Church of <mask> spanning the reigns of Henry VIII, Edward VI, Jane, Mary and Elizabeth I. He was known as the 'Apostle of the North', for his work in the wilds of northern England."
england,"Basel, 1558, 1562, 1570, 1580 (the first edition was dedicated to Isabella Bresegna; the second edition, to Queen Elizabeth I of [MASK]).Olympia Morata: The Complete Writings of an Italian Heretic.","Basel, 1558, 1562, 1570, 1580 (the first edition was dedicated to Isabella Bresegna; the second edition, to Queen Elizabeth I of <mask>).Olympia Morata: The Complete Writings of an Italian Heretic."
england,Elizabeth I of [MASK] was furious that one of her Border fortresses had been broken into at a time when peace existed between England and Scotland.,Elizabeth I of <mask> was furious that one of her Border fortresses had been broken into at a time when peace existed between England and Scotland.
england,Elizabeth I of England was furious that one of her Border fortresses had been broken into at a time when peace existed between [MASK] and Scotland.,Elizabeth I of England was furious that one of her Border fortresses had been broken into at a time when peace existed between <mask> and Scotland.
england,He was knighted by Queen Elizabeth I of [MASK] after his return.,He was knighted by Queen Elizabeth I of <mask> after his return.
england,"One of the most famous monarchs in European history, Queen Elizabeth I presided over a vigorous culture that saw notable accomplishments in the arts, voyages of discovery, the ""Elizabethan Settlement"" that created the Church of [MASK], and the defeat of military threats from Spain.","One of the most famous monarchs in European history, Queen Elizabeth I presided over a vigorous culture that saw notable accomplishments in the arts, voyages of discovery, the ""Elizabethan Settlement"" that created the Church of <mask>, and the defeat of military threats from Spain."
england,"It was home to Elizabeth I of [MASK], as Princess, between 1536 and 1548, and then to Anne of Cleves, who died there in 1557.","It was home to Elizabeth I of <mask>, as Princess, between 1536 and 1548, and then to Anne of Cleves, who died there in 1557."
england,"The Rising of the North of 1569, also called the Revolt of the Northern Earls or Northern Rebellion, was an unsuccessful attempt by Catholic nobles from Northern England to depose Queen Elizabeth I of [MASK] and replace her with Mary, Queen of Scots.","The Rising of the North of 1569, also called the Revolt of the Northern Earls or Northern Rebellion, was an unsuccessful attempt by Catholic nobles from Northern England to depose Queen Elizabeth I of <mask> and replace her with Mary, Queen of Scots."
england,"Caerwys also hosted two of the most important eisteddfodau of the early modern era, one in 1523, during in the reign of Henry VIII of [MASK] at which Tudur Aled was present and the other, sanctioned by Elizabeth I, in 1568.","Caerwys also hosted two of the most important eisteddfodau of the early modern era, one in 1523, during in the reign of Henry VIII of <mask> at which Tudur Aled was present and the other, sanctioned by Elizabeth I, in 1568."
england,"The English Armada, also known as the Counter Armada or the Drake-Norris Expedition, was a fleet of warships sent to Iberia by Queen Elizabeth I of [MASK] in 1589, during the Anglo-Spanish War (1585–1604) and the Eighty Years' War.","The English Armada, also known as the Counter Armada or the Drake-Norris Expedition, was a fleet of warships sent to Iberia by Queen Elizabeth I of <mask> in 1589, during the Anglo-Spanish War (1585–1604) and the Eighty Years' War."
england,"1547 – 3 July 1597), also frequently spelt John Norris, was an [MASK] soldier of a Berkshire family, the son of Henry Norris, 1st Baron Norreys a lifelong friend of Queen Elizabeth.","1547 – 3 July 1597), also frequently spelt John Norris, was an <mask> soldier of a Berkshire family, the son of Henry Norris, 1st Baron Norreys a lifelong friend of Queen Elizabeth."
england,"John Wheeler was an [MASK] businessman under the reigns of Elizabeth I and James I. Between 1601 and 1608 he was secretary of the Merchants Adventurers of England, an international trading company.","John Wheeler was an <mask> businessman under the reigns of Elizabeth I and James I. Between 1601 and 1608 he was secretary of the Merchants Adventurers of England, an international trading company."
england,"John Wheeler was an English businessman under the reigns of Elizabeth I and James I. Between 1601 and 1608 he was secretary of the Merchants Adventurers of [MASK], an international trading company.","John Wheeler was an English businessman under the reigns of Elizabeth I and James I. Between 1601 and 1608 he was secretary of the Merchants Adventurers of <mask>, an international trading company."
england,At first the Archduke was a suitor of Elizabeth I of [MASK] for almost a decade.,At first the Archduke was a suitor of Elizabeth I of <mask> for almost a decade.
england,"This dynastic marriage did, however, lead to the Union of the Crowns in 1603 when James VI of Scotland also became James I of [MASK], on the death of Elizabeth I of England.","This dynastic marriage did, however, lead to the Union of the Crowns in 1603 when James VI of Scotland also became James I of <mask>, on the death of Elizabeth I of England."
england,"This dynastic marriage did, however, lead to the Union of the Crowns in 1603 when James VI of Scotland also became James I of England, on the death of Elizabeth I of [MASK].","This dynastic marriage did, however, lead to the Union of the Crowns in 1603 when James VI of Scotland also became James I of England, on the death of Elizabeth I of <mask>."
england,"Sir George Clifford, 3rd Earl of Cumberland, KG (8 August 1558 – 30 October 1605) was an [MASK] peer, naval commander and courtier of Queen Elizabeth I.","Sir George Clifford, 3rd Earl of Cumberland, KG (8 August 1558 – 30 October 1605) was an <mask> peer, naval commander and courtier of Queen Elizabeth I."
england,"On the 21st of the following June he assisted in achieving the victory of Arnay-le-Duc, and was then employed to negotiate a marriage between the prince of Navarre and Elizabeth I of [MASK].","On the 21st of the following June he assisted in achieving the victory of Arnay-le-Duc, and was then employed to negotiate a marriage between the prince of Navarre and Elizabeth I of <mask>."
england,"Sir Thomas Bromley (1530 – 11 April 1587) was a 16th-century lawyer, judge and politician who established himself in the mid-Tudor period and rose to prominence during the reign of Elizabeth I. He was successively Solicitor General and Lord Chancellor of [MASK].","Sir Thomas Bromley (1530 – 11 April 1587) was a 16th-century lawyer, judge and politician who established himself in the mid-Tudor period and rose to prominence during the reign of Elizabeth I. He was successively Solicitor General and Lord Chancellor of <mask>."
england,"1519 – 21 November 1579), Thomas Gresham the Elder, was an [MASK] merchant and financier who acted on behalf of King Edward VI (1547-1553) and Edward's half-sisters, queens Mary I (1553-1558) and Elizabeth I (1558-1603).","1519 – 21 November 1579), Thomas Gresham the Elder, was an <mask> merchant and financier who acted on behalf of King Edward VI (1547-1553) and Edward's half-sisters, queens Mary I (1553-1558) and Elizabeth I (1558-1603)."
england,This intrigue deterred the duke from agreeing to an arranged marriage with Elizabeth I of [MASK]; but he soon abandoned la Châteauneuf for Marie of Cleves (1571).,This intrigue deterred the duke from agreeing to an arranged marriage with Elizabeth I of <mask>; but he soon abandoned la Châteauneuf for Marie of Cleves (1571).
england,John Ballard (died 20 September 1586) was an [MASK] Jesuit priest executed for being involved in an attempt to assassinate Queen Elizabeth I of England in the Babington Plot.,John Ballard (died 20 September 1586) was an <mask> Jesuit priest executed for being involved in an attempt to assassinate Queen Elizabeth I of England in the Babington Plot.
england,John Ballard (died 20 September 1586) was an English Jesuit priest executed for being involved in an attempt to assassinate Queen Elizabeth I of [MASK] in the Babington Plot.,John Ballard (died 20 September 1586) was an English Jesuit priest executed for being involved in an attempt to assassinate Queen Elizabeth I of <mask> in the Babington Plot.
england,"William Knollys, 1st Earl of Banbury, KG, PC (1544 – 25 May 1632) was an [MASK] nobleman at the court of Queen Elizabeth I and King James.","William Knollys, 1st Earl of Banbury, KG, PC (1544 – 25 May 1632) was an <mask> nobleman at the court of Queen Elizabeth I and King James."
england,"The Treaty of Berwick was a 'league of amity' or peace agreement made on July 6, 1586 between Queen Elizabeth I of [MASK] and King James VI of Scotland, after a week of meetings at the Tolbooth in Berwick upon Tweed.","The Treaty of Berwick was a 'league of amity' or peace agreement made on July 6, 1586 between Queen Elizabeth I of <mask> and King James VI of Scotland, after a week of meetings at the Tolbooth in Berwick upon Tweed."
england,"In foreign politics, also, he sought to change the traditional policy of Saxony of close collaboration with the Habsburg emperors, acting in unison with John Casimir, regent of the Electorate of the Palatinate, and reaching out to Henry IV of France and Elizabeth I of [MASK].","In foreign politics, also, he sought to change the traditional policy of Saxony of close collaboration with the Habsburg emperors, acting in unison with John Casimir, regent of the Electorate of the Palatinate, and reaching out to Henry IV of France and Elizabeth I of <mask>."
england,The mountain is named for Queen Elizabeth I of [MASK].,The mountain is named for Queen Elizabeth I of <mask>.
england,"1535–1604) (afterwards 1st Marquess of Hamilton), to punish them for their past misdeeds; but the brothers escaped to the Kingdom of [MASK], where Elizabeth I of England used them as pawns in the diplomatic game, and later Claud lived for a short time in France.","1535–1604) (afterwards 1st Marquess of Hamilton), to punish them for their past misdeeds; but the brothers escaped to the Kingdom of <mask>, where Elizabeth I of England used them as pawns in the diplomatic game, and later Claud lived for a short time in France."
england,"1535–1604) (afterwards 1st Marquess of Hamilton), to punish them for their past misdeeds; but the brothers escaped to the Kingdom of England, where Elizabeth I of [MASK] used them as pawns in the diplomatic game, and later Claud lived for a short time in France.","1535–1604) (afterwards 1st Marquess of Hamilton), to punish them for their past misdeeds; but the brothers escaped to the Kingdom of England, where Elizabeth I of <mask> used them as pawns in the diplomatic game, and later Claud lived for a short time in France."
england,It focuses on the relationship between Elizabeth I of [MASK] and Sir Walter Raleigh.,It focuses on the relationship between Elizabeth I of <mask> and Sir Walter Raleigh.
england,He rebelled against the crown authority of Queen Elizabeth I of [MASK] in response to the onset of the Tudor conquest of Ireland.,He rebelled against the crown authority of Queen Elizabeth I of <mask> in response to the onset of the Tudor conquest of Ireland.
england,Sir William Wynter (c.1521 – 20 February 1589) was an admiral under Queen Elizabeth I of [MASK] and served the crown during the Anglo-Spanish War (1585–1604).,Sir William Wynter (c.1521 – 20 February 1589) was an admiral under Queen Elizabeth I of <mask> and served the crown during the Anglo-Spanish War (1585–1604).
england,"- 1608) was an Irish nobleman of the FitzGerald dynasty, who inherited the Anglo-Norman title of the White Knight and struggled to maintain his loyalty to the crown during the reign of Queen Elizabeth of [MASK].","- 1608) was an Irish nobleman of the FitzGerald dynasty, who inherited the Anglo-Norman title of the White Knight and struggled to maintain his loyalty to the crown during the reign of Queen Elizabeth of <mask>."
england,"John Fitzedmund Fitzgerald (died 1589) was the hereditary Seneschal of Imokilly, an Irish nobleman of the Welsh-Norman FitzGerald dynasty in the province of Munster, who rebelled against the crown during the reign of Queen Elizabeth of [MASK].","John Fitzedmund Fitzgerald (died 1589) was the hereditary Seneschal of Imokilly, an Irish nobleman of the Welsh-Norman FitzGerald dynasty in the province of Munster, who rebelled against the crown during the reign of Queen Elizabeth of <mask>."
england,Queen Elizabeth re-established the Church of [MASK] and introduced measures of Catholic tolerance.,Queen Elizabeth re-established the Church of <mask> and introduced measures of Catholic tolerance.
england,"– 27 November 1575) of Mohuns Ottery, Luppitt, Devon, was an English adventurer, who served during the reign of Queen Elizabeth of [MASK] and took part in the Tudor conquest of Ireland.","– 27 November 1575) of Mohuns Ottery, Luppitt, Devon, was an English adventurer, who served during the reign of Queen Elizabeth of <mask> and took part in the Tudor conquest of Ireland."
england,"The other is the grave of Edward Barton, the second [MASK] Ambassador to be sent to Constantinople by Elizabeth I of England, who spent his last days in Heybeli in order to escape the plague raging through the city in 1598.","The other is the grave of Edward Barton, the second <mask> Ambassador to be sent to Constantinople by Elizabeth I of England, who spent his last days in Heybeli in order to escape the plague raging through the city in 1598."
england,"The other is the grave of Edward Barton, the second English Ambassador to be sent to Constantinople by Elizabeth I of [MASK], who spent his last days in Heybeli in order to escape the plague raging through the city in 1598.","The other is the grave of Edward Barton, the second English Ambassador to be sent to Constantinople by Elizabeth I of <mask>, who spent his last days in Heybeli in order to escape the plague raging through the city in 1598."
england,"Prince Maurice of the Palatinate KG (Küstrin Castle, Brandenburg, 17 December 1620 – near the Virgin Islands, September 1652), Count Palatine of the Rhine, was the fourth son of Frederick V, Elector Palatine and Princess Elizabeth, only daughter of James I, King of [MASK] and Scotland and Anne of Denmark.","Prince Maurice of the Palatinate KG (Küstrin Castle, Brandenburg, 17 December 1620 – near the Virgin Islands, September 1652), Count Palatine of the Rhine, was the fourth son of Frederick V, Elector Palatine and Princess Elizabeth, only daughter of James I, King of <mask> and Scotland and Anne of Denmark."
england,"Percy John Heawood (8 September 1861 Newport, Shropshire, [MASK] - 24 January 1955 Durham, England) was a British mathematician educated at Queen Elizabeth's School, Ipswich, and Exeter College, Oxford.He spent his career at Durham University, where he was appointed Lecturer in 1885.","Percy John Heawood (8 September 1861 Newport, Shropshire, <mask> - 24 January 1955 Durham, England) was a British mathematician educated at Queen Elizabeth's School, Ipswich, and Exeter College, Oxford.He spent his career at Durham University, where he was appointed Lecturer in 1885."
england,"Percy John Heawood (8 September 1861 Newport, Shropshire, England - 24 January 1955 Durham, [MASK]) was a British mathematician educated at Queen Elizabeth's School, Ipswich, and Exeter College, Oxford.He spent his career at Durham University, where he was appointed Lecturer in 1885.","Percy John Heawood (8 September 1861 Newport, Shropshire, England - 24 January 1955 Durham, <mask>) was a British mathematician educated at Queen Elizabeth's School, Ipswich, and Exeter College, Oxford.He spent his career at Durham University, where he was appointed Lecturer in 1885."
england,"On 25 February 1570 Pope Pius V's ""Regnans in Excelsis"" bull excommunicated both the [MASK] Queen Elizabeth I and any who obeyed her.","On 25 February 1570 Pope Pius V's ""Regnans in Excelsis"" bull excommunicated both the <mask> Queen Elizabeth I and any who obeyed her."
england,"Tudor City takes its name from [MASK]'s Tudor dynasty, which ruled from 1485 to 1603 and included King Henry VIII and Queen Elizabeth I.","Tudor City takes its name from <mask>'s Tudor dynasty, which ruled from 1485 to 1603 and included King Henry VIII and Queen Elizabeth I."
england,"Elizabeth is a 1998 British biographical film written by Michael Hirst, directed by Shekhar Kapur, and starring Cate Blanchett in the title role of Queen Elizabeth I of [MASK], alongside Geoffrey Rush, Christopher Eccleston, Joseph Fiennes, Sir John Gielgud, Fanny Ardant and Richard Attenborough.","Elizabeth is a 1998 British biographical film written by Michael Hirst, directed by Shekhar Kapur, and starring Cate Blanchett in the title role of Queen Elizabeth I of <mask>, alongside Geoffrey Rush, Christopher Eccleston, Joseph Fiennes, Sir John Gielgud, Fanny Ardant and Richard Attenborough."
england,"The film ends with Elizabeth assuming the persona of the ""Virgin Queen,"" and saying: ""I am married to [MASK],"" initiating England's Golden Age.","The film ends with Elizabeth assuming the persona of the ""Virgin Queen,"" and saying: ""I am married to <mask>,"" initiating England's Golden Age."
england,"The film ends with Elizabeth assuming the persona of the ""Virgin Queen,"" and saying: ""I am married to England,"" initiating [MASK]'s Golden Age.","The film ends with Elizabeth assuming the persona of the ""Virgin Queen,"" and saying: ""I am married to England,"" initiating <mask>'s Golden Age."
england,"In January 1580 he wrote to Mary offering her his services, and in June made a similar offer to Queen Elizabeth I of [MASK], in which he criticised the influence of the Jesuits, and proposed to make a journey to Dieppe to attend Protestant services.","In January 1580 he wrote to Mary offering her his services, and in June made a similar offer to Queen Elizabeth I of <mask>, in which he criticised the influence of the Jesuits, and proposed to make a journey to Dieppe to attend Protestant services."
england,"1519 – 6 July 1583) was an [MASK] Protestant leader who successively held the posts of Bishop of London, Archbishop of York and Archbishop of Canterbury during the reign of Elizabeth I of England.","1519 – 6 July 1583) was an <mask> Protestant leader who successively held the posts of Bishop of London, Archbishop of York and Archbishop of Canterbury during the reign of Elizabeth I of England."
england,"1519 – 6 July 1583) was an English Protestant leader who successively held the posts of Bishop of London, Archbishop of York and Archbishop of Canterbury during the reign of Elizabeth I of [MASK].","1519 – 6 July 1583) was an English Protestant leader who successively held the posts of Bishop of London, Archbishop of York and Archbishop of Canterbury during the reign of Elizabeth I of <mask>."
england,"He became notorious as ""Bloody Bonner"" for his role in the persecution of heretics under the Catholic government of Mary I of [MASK], and ended his life as a prisoner under Queen Elizabeth.","He became notorious as ""Bloody Bonner"" for his role in the persecution of heretics under the Catholic government of Mary I of <mask>, and ended his life as a prisoner under Queen Elizabeth."
england,"The former kingdoms had been in personal union since James VI, King of Scots, became King of [MASK] and King of Ireland in 1603 following the death of Queen Elizabeth I, bringing about a ""Union of the Crowns"".","The former kingdoms had been in personal union since James VI, King of Scots, became King of <mask> and King of Ireland in 1603 following the death of Queen Elizabeth I, bringing about a ""Union of the Crowns""."
england,The film is a historical drama set during the reign of Elizabeth I focusing on [MASK]'s victory over the Spanish Armada.,The film is a historical drama set during the reign of Elizabeth I focusing on <mask>'s victory over the Spanish Armada.
england,1570 – 21 June 1600) was an [MASK] Roman Catholic martyr who was executed during the reign of Elizabeth I. He is one of the Forty Martyrs of England and Wales.,1570 – 21 June 1600) was an <mask> Roman Catholic martyr who was executed during the reign of Elizabeth I. He is one of the Forty Martyrs of England and Wales.
england,1570 – 21 June 1600) was an English Roman Catholic martyr who was executed during the reign of Elizabeth I. He is one of the Forty Martyrs of [MASK] and Wales.,1570 – 21 June 1600) was an English Roman Catholic martyr who was executed during the reign of Elizabeth I. He is one of the Forty Martyrs of <mask> and Wales.
england,1562 – 1/2 March 1606) was a Jesuit lay brother who was the principal builder of priest holes during the reigns of Queen Elizabeth I and James I of [MASK].,1562 – 1/2 March 1606) was a Jesuit lay brother who was the principal builder of priest holes during the reigns of Queen Elizabeth I and James I of <mask>.
england,"1549 – 30 May 1582) was an English Catholic priest and martyr from the North of [MASK], executed during the reign of Elizabeth I. Kirby is said to have received his M.A.","1549 – 30 May 1582) was an English Catholic priest and martyr from the North of <mask>, executed during the reign of Elizabeth I. Kirby is said to have received his M.A."
england,"In 1598, Queen Elizabeth I of [MASK] had been troubled over the choice of a military commander for Ireland, at a time when two factions dominated her court - one led by Essex, the other by her principal secretary, Sir Robert Cecil.","In 1598, Queen Elizabeth I of <mask> had been troubled over the choice of a military commander for Ireland, at a time when two factions dominated her court - one led by Essex, the other by her principal secretary, Sir Robert Cecil."
england,"He proceeded to incur the displeasure of Queen Elizabeth I of [MASK] by a hasty marriage to Elizabeth Cavendish, daughter of Bess of Hardwick, apparently at his mother's instigation.","He proceeded to incur the displeasure of Queen Elizabeth I of <mask> by a hasty marriage to Elizabeth Cavendish, daughter of Bess of Hardwick, apparently at his mother's instigation."
england,It is named after Elizabeth I who was the queen of [MASK] around the time the castle was built.,It is named after Elizabeth I who was the queen of <mask> around the time the castle was built.
england,"Henry Farror and his brother gave 2 acres (8,100 m2) of land in Skircoat Green and personally obtained the school charter from Elizabeth I of [MASK] at his own expense.","Henry Farror and his brother gave 2 acres (8,100 m2) of land in Skircoat Green and personally obtained the school charter from Elizabeth I of <mask> at his own expense."
england,"Blanche Parry (1507/8–12 February 1590) was a personal attendant of Queen Elizabeth I of [MASK], Chief Gentlewoman of Queen Elizabeth’s most honourable Privy Chamber and Keeper of Her Majesty’s jewels.","Blanche Parry (1507/8–12 February 1590) was a personal attendant of Queen Elizabeth I of <mask>, Chief Gentlewoman of Queen Elizabeth’s most honourable Privy Chamber and Keeper of Her Majesty’s jewels."
england,"Blanche Parry (1507/8–12 February 1590) was a personal attendant of Queen Elizabeth I of [MASK], Chief Gentlewoman of Queen Elizabeth’s most honourable Privy Chamber and Keeper of Her Majesty’s jewels.","Blanche Parry (1507/8–12 February 1590) was a personal attendant of Queen Elizabeth I of <mask>, Chief Gentlewoman of Queen Elizabeth’s most honourable Privy Chamber and Keeper of Her Majesty’s jewels."
england,"After the death of Queen Elizabeth I without issue, in 1603, the crowns of [MASK] and Scotland were joined in personal union under King James VI of Scotland, who became James I of England.","After the death of Queen Elizabeth I without issue, in 1603, the crowns of <mask> and Scotland were joined in personal union under King James VI of Scotland, who became James I of England."
england,"After the death of Queen Elizabeth I without issue, in 1603, the crowns of England and Scotland were joined in personal union under King James VI of Scotland, who became James I of [MASK].","After the death of Queen Elizabeth I without issue, in 1603, the crowns of England and Scotland were joined in personal union under King James VI of Scotland, who became James I of <mask>."
england,HMS Queen Elizabeth could refer to one of three ships named in honour of Elizabeth I of [MASK]:,HMS Queen Elizabeth could refer to one of three ships named in honour of Elizabeth I of <mask>:
england,"He acted as the personal secretary of Sir Francis Walsingham, the secretary of state to Elizabeth I of [MASK].","He acted as the personal secretary of Sir Francis Walsingham, the secretary of state to Elizabeth I of <mask>."
england,"1530–1570), known by his Welsh contemporaries as Rhisiart Clwch, was a merchant from Denbigh, north-east Wales, and an agent of Queen Elizabeth I of [MASK].","1530–1570), known by his Welsh contemporaries as Rhisiart Clwch, was a merchant from Denbigh, north-east Wales, and an agent of Queen Elizabeth I of <mask>."
england,"He considered assassinating Elizabeth I of [MASK], and was executed.","He considered assassinating Elizabeth I of <mask>, and was executed."
england,"Cleopatra, Elizabeth I of [MASK], Elisabeth of Bavaria, and others have historically acclaimed the beautifying benefits of these baths.","Cleopatra, Elizabeth I of <mask>, Elisabeth of Bavaria, and others have historically acclaimed the beautifying benefits of these baths."
england,"Having completed their training at Douai, many returned to [MASK] and Wales with the intent to minister to the Catholic population of England, and to undermine the Church of England and the Protestant governments of Elizabeth I and her successors.","Having completed their training at Douai, many returned to <mask> and Wales with the intent to minister to the Catholic population of England, and to undermine the Church of England and the Protestant governments of Elizabeth I and her successors."
england,"Having completed their training at Douai, many returned to England and Wales with the intent to minister to the Catholic population of [MASK], and to undermine the Church of England and the Protestant governments of Elizabeth I and her successors.","Having completed their training at Douai, many returned to England and Wales with the intent to minister to the Catholic population of <mask>, and to undermine the Church of England and the Protestant governments of Elizabeth I and her successors."
england,"Having completed their training at Douai, many returned to England and Wales with the intent to minister to the Catholic population of England, and to undermine the Church of [MASK] and the Protestant governments of Elizabeth I and her successors.","Having completed their training at Douai, many returned to England and Wales with the intent to minister to the Catholic population of England, and to undermine the Church of <mask> and the Protestant governments of Elizabeth I and her successors."
england,"It was designed and built by the Italian architect Andrea Palladio, with frescos by Paolo Veronese and sculptures by Alessandro Vittoria for Daniele Barbaro, Patriarch of Aquileia and ambassador to Queen Elizabeth I of [MASK], and his brother Marcantonio an ambassador to King Charles IX of France.","It was designed and built by the Italian architect Andrea Palladio, with frescos by Paolo Veronese and sculptures by Alessandro Vittoria for Daniele Barbaro, Patriarch of Aquileia and ambassador to Queen Elizabeth I of <mask>, and his brother Marcantonio an ambassador to King Charles IX of France."
england,"The dearth of historical evidence of the continuity of the craft and the guild between the 15th century and the 18th can probably be explained by the suspicion of the aims and objectives of gatherings that began to prevail in [MASK] at the beginning of that period, and their persecution / suppression by Henry VIII and his daughter Elizabeth I, due to suspicion they supported Papism (see Oddfellows) which necessitated the establishment by the Crown of a new means of testing and qualifying candidates for the role of County surveyor, which they transferred by charter to the universities they permitted and encouraged to flourish, and that became the way that George Washington qualified (he qualified as a County Surveyor in 1749 and became a Freemason in 1752).","The dearth of historical evidence of the continuity of the craft and the guild between the 15th century and the 18th can probably be explained by the suspicion of the aims and objectives of gatherings that began to prevail in <mask> at the beginning of that period, and their persecution / suppression by Henry VIII and his daughter Elizabeth I, due to suspicion they supported Papism (see Oddfellows) which necessitated the establishment by the Crown of a new means of testing and qualifying candidates for the role of County surveyor, which they transferred by charter to the universities they permitted and encouraged to flourish, and that became the way that George Washington qualified (he qualified as a County Surveyor in 1749 and became a Freemason in 1752)."
